,x,y,z
611.1,22.92131,22.31888,-4.607284
648.13,-26.732254,33.842175,-2.674832
V45.4,27.872915,-12.759289,7.9551964
494,-13.991879,-11.304504,28.430342
V15.29,20.009365,2.0511568,15.520208
V14.9,22.507755,-16.059462,21.288363
V14.6,36.01506,-6.624222,22.271605
V72.60,0.79814196,-0.974186,-1.0186834
634.91,-38.952667,0.06623037,16.219534
647.64,-38.917427,5.185893,-3.5001576
585.2,21.884756,-31.403467,-2.7361562
585.1,28.888449,-24.956568,-5.0340543
V23.81,-33.54417,28.493477,2.2751555
642.52,-38.69013,5.946709,-31.799845
649.13,-34.985737,39.611942,0.4113445
649.03,-25.839277,17.64827,11.177111
649.04,-48.692734,1.2323011,-13.221783
V23.83,-40.84756,21.372139,1.4389342
611.72,7.639814,9.803917,-8.084754
V73.98,-4.0860767,8.989909,-15.763127
616.89,-37.73892,-19.831871,-4.077293
493.91,-15.087523,-2.4344926,35.617825
519.11,-11.33912,5.796043,31.310246
V12.72,8.677266,-39.00859,-8.203121
V85.37,27.97041,16.328562,16.552536
295.82,7.843187,-40.010914,-24.356264
V26.29,-4.8724813,-9.988063,-22.20144
V45.74,47.307304,7.425541,2.112327
642.4,-29.682096,2.8910065,-5.261428
462,-15.329856,2.3721333,11.133172
624.9,-42.366676,-24.999903,-10.3029
626.3,-2.7334204,0.7411545,-37.424274
626.5,-2.2062984,7.2214413,-28.809069
627.9,23.994223,-0.3333838,-30.515781
626.7,-0.79964334,18.91469,-27.818459
627.3,21.676605,10.190532,-24.691425
839.21,-36.09711,-22.087526,15.083072
623.9,6.548187,23.278118,-22.167032
V05.9,-11.875861,17.360758,13.33018
V67.2,-9.693961,-45.520027,13.964076
V15.52,22.41191,-17.357862,33.337807
643.21,-28.846922,6.766109,-27.054482
592,22.009014,40.908436,12.875137
625.6,-27.609787,-20.1384,-24.656849
518.82,0.834112,-16.94603,36.30366
V15.1,-21.54755,-31.91576,28.68759
611.82,30.259079,26.327742,-7.386451
V14.7,30.865007,-3.476149,39.863968
V45.87,37.29418,-28.86578,11.836933
614.4,2.7481632,-14.592111,-45.542732
634.92,-42.53106,6.0567236,20.064121
648.92,-32.039124,16.425924,-26.177204
648.81,-27.04453,20.309534,-18.629753
648.84,-29.512747,-4.8858747,-12.500801
648.83,-32.851868,39.103157,-10.660273
648.94,-39.38686,2.1423402,-14.109419
311,-24.216742,2.6977112,18.249842
V15.7,35.091274,7.0341153,-30.825314
V15.89,-15.900596,-34.506477,13.915478
V12.55,37.905262,5.613589,13.594931
642.51,-45.379463,13.711668,-25.703653
593.9,37.263187,1.0265061,-5.3038764
V74.2,-5.683572,0.4798487,-10.290366
V71.4,-14.254139,-23.313221,38.291992
V70.9,-26.500937,4.117462,7.3263245
V71.09,5.2826734,-24.403627,-34.614426
618.89,27.986694,9.684531,-3.8544345
616.5,-35.23756,-21.151382,-12.814102
616.11,15.591382,22.980219,-22.568287
614.8,12.804957,4.8964453,-43.19508
579.8,-5.6576204,-42.44407,-2.1839104
745.5,-22.467161,-23.342358,26.307121
627.1,-4.1664124,22.829062,-46.11849
V44.8,19.599005,-29.433346,42.9874
519.9,-4.595389,-8.812347,31.888126
300.3,5.998639,-17.240456,-25.888393
V45.51,-12.248563,1.0544356,-48.343502
723.1,-21.801926,-18.109163,14.368812
296.34,7.7288446,-27.319448,-25.662922
V67.6,52.75688,-8.269676,10.341462
V68.9,-6.7212076,9.842917,17.48503
610.3,7.4004335,25.7098,-3.968636
610.2,13.223406,17.257605,-2.9392724
627.4,20.758053,-6.083537,-37.867943
627.2,15.876921,-6.157827,-29.451097
V26.0,12.729163,-1.6378235,-53.75768
621.9,0.9378062,18.47081,-39.62825
646.9,-18.757603,4.268419,-7.786118
V65.3,14.972941,30.276745,5.4307036
640.03,-40.375412,9.005608,11.779842
621.2,3.5849485,9.857579,-37.058247
587,21.394608,-20.92705,1.3300108
E000.8,-14.589791,-18.601912,47.034187
V87.2,-30.122972,-3.242326,38.017563
518.83,28.06101,-29.763538,27.051142
518.84,9.955764,-20.828575,38.358185
721.42,-15.8811865,-23.494076,7.7454205
V85.54,1.9978255,35.286613,2.923732
786.52,-11.288009,-14.623462,18.171509
618.9,-25.873539,-11.531081,-30.657557
618.2,-18.34361,-17.692394,-30.867804
618.4,-15.98924,-11.007197,-36.841724
V45.79,28.858202,-1.5936033,13.215265
V46.3,18.421816,-43.48257,28.550104
617.9,22.543688,7.963067,-41.393288
847.1,-29.81556,-17.462193,10.201411
746.1,-31.033266,-23.341497,34.028587
V72.61,-10.029614,30.966423,27.622223
V85.22,5.413802,26.704498,21.262156
V85.23,11.983984,27.758478,14.553826
V85.21,3.621165,25.138031,10.075389
V85.24,11.638312,19.129246,9.106047
V85.25,7.131054,17.890924,17.3613
682.7,-6.3400383,-17.98586,2.748608
518,32.24023,-28.124125,37.486443
590.9,17.37189,-33.610237,22.206263
V26.81,-4.514306,45.877354,-15.36865
V76.19,14.672983,-1.8176812,-12.189352
V76.12,19.822742,-0.8673694,-20.34994
V76.11,20.118015,-9.1069975,-16.204058
V10.44,41.307884,-3.264251,-17.803448
V10.43,34.722748,-7.1253977,-15.020237
V76.46,29.818367,2.379448,-18.710432
V25.9,-7.408331,23.378216,-9.538848
V67.59,11.836694,-12.056777,5.737215
515,2.5440195,-1.5307063,34.972073
795,45.96071,-16.475552,-6.9368563
590.8,18.925285,-21.35604,11.279678
596.7,14.875507,21.414017,42.937576
596.59,-7.0310307,18.30396,43.33948
596.1,25.727177,-40.38134,13.248812
V15.59,31.65375,-15.531586,29.571535
V23.85,-22.160278,43.355556,-3.6766682
789.02,9.591919,-18.014187,-4.406853
366.12,-26.527348,-9.925861,23.298244
648.74,-36.99925,-3.8006728,-1.5600433
644.2,-20.976973,35.65988,16.26584
626.8,-6.413248,13.99226,-34.849525
564.1,55.003166,-22.459278,-1.4495231
518.1,3.2971637,-6.4101267,45.743786
V12.2,-105.75223,5.280532,-12.742103
V11.9,16.946213,-21.810183,-26.310099
599.71,11.275687,28.749765,35.73511
786.09,-3.506079,-10.295362,22.53274
V46.2,9.10124,-10.605494,35.32208
V12.50,12.157835,-0.02421379,40.855362
V12.70,10.30409,-29.281363,-4.677305
648.43,-24.500374,26.456898,9.282738
648.44,-40.826912,-7.961972,-11.828187
386.11,-11.722528,-10.899597,8.702975
V45.83,30.2494,16.614246,-13.714852
V72.9,-4.9089375,5.4253936,6.1771007
V70.3,-7.0882497,18.57496,22.538074
V73.89,0.9046376,-0.8864905,-15.06705
618.02,-21.316402,-23.830088,-38.72655
516.31,49.55996,4.3809686,21.96657
642.71,-30.764053,10.789633,-16.18606
642.91,-38.170734,18.466166,-18.972387
595.1,17.305372,40.576126,-23.676886
585.6,35.581505,-23.664038,3.6144533
584.9,7.7817492,-36.373817,19.803537
518.89,4.47621,-6.777837,26.4672
521.02,45.22422,13.785933,-16.165258
593.3,19.289803,48.526863,19.237394
V54.89,12.214052,-47.83162,22.054108
V65.49,-1.3386627,15.068122,7.5078454
V69.8,6.5917077,-51.52842,-1.4658628
V74.1,-7.6619744,25.115467,16.375225
581.81,31.402645,-35.072025,-0.21543762
E927.9,-20.66769,-15.338454,42.3281
648.11,-21.8997,25.198536,-25.407648
V10.83,-12.4326315,-23.427345,-7.6201386
V10.72,8.72297,-10.530497,16.39928
599.72,2.7449696,30.126305,34.254562
V58.81,12.28183,-16.330032,24.780176
643.83,-27.828981,25.533772,18.860065
511.1,-5.7647476,-19.36895,29.343313
625.1,12.916348,31.814007,-20.522135
V68.09,-17.126934,12.462358,21.788773
579.1,-4.459194,-34.34916,-7.970057
594.2,11.367679,42.62426,14.958596
519.19,-5.8871975,-9.099446,41.4137
V49.81,24.767454,-8.077194,-24.335756
620.1,14.638542,13.8909025,-48.389122
622.8,0.35278672,27.537106,-33.055298
621.31,-12.129557,16.998245,-44.385983
647.63,-21.39264,15.019128,1.9098251
V72.84,9.309542,7.548196,17.571781
V72.83,9.821393,4.03167,25.653488
V72.82,3.1277683,10.549302,26.52184
V45.3,4.8255854,-35.69462,1.4686707
618.01,-28.933151,-20.044794,-34.129173
V15.83,-12.021566,22.442818,30.924707
786.59,-2.515363,-13.937404,13.690558
V76.3,6.0434837,12.35907,44.949215
V72.31,8.242385,-1.859304,-20.087008
V69.4,3.1022005,-48.820248,7.43718
V72.4,-17.546848,2.7581353,-17.169178
V72.41,-8.003155,24.644686,-19.096033
522.4,-25.489819,16.54028,37.30357
629.89,-8.691179,11.554612,-3.8961198
618.6,-15.109484,-17.45772,-44.114105
610.1,9.948603,17.51201,-11.796281
V14.4,38.94012,-1.7887847,31.417334
V14.1,28.41387,-4.835775,29.932135
V14.0,26.387144,-6.555828,20.6997
V14.3,32.417595,2.5337873,22.796526
V14.2,23.175993,2.7925324,24.771494
V27.1,-45.02526,15.137106,-10.143884
V87.43,50.740364,-4.588639,-8.000188
V72.63,14.608254,11.315003,28.996141
V72.69,6.556407,-6.656975,-5.7258596
620.2,11.743358,14.140518,-38.001842
V72.5,6.6832385,-3.2434137,8.530468
585.3,24.653229,-32.36837,-11.595858
585.4,33.87366,-34.04277,-9.831184
585.5,38.28562,-25.79813,-6.6655784
585.9,32.19748,-23.112682,-16.652052
648.23,-24.583275,24.099136,-0.33170396
512.8,2.5603817,-16.12812,47.588238
517.8,-3.5204244,3.4396863,40.46547
518.4,3.4993365,-18.251469,26.718546
618.83,-29.997412,-29.739872,-25.61808
618.09,-24.443106,-14.458914,-40.319035
649.21,-32.45765,14.17167,-36.236378
V45.02,-1.9927944,-33.28882,13.497105
600.2,45.4947,4.6768055,-36.83152
V76.43,-19.261902,-26.242897,-13.292703
478.19,-9.721404,-2.7057889,17.491552
V67.01,39.557285,-11.315289,-23.115437
V65.5,-3.667329,-11.151646,-6.3030143
592.1,10.284506,42.786472,23.314354
611.6,5.742381,8.838193,-20.953138
628.2,3.6578794,-1.0089417,-51.549244
627.8,15.9832735,2.5531533,-28.459047
V15.82,-69.63872,-3.7366939,-50.052322
649.01,-33.233402,26.802729,-24.841478
611.71,14.231421,8.643718,-15.892153
V23.7,-33.464954,20.780367,-6.5049515
493.82,-16.494432,-0.9686875,25.488577
461.9,-18.804232,-5.8677797,14.605933
V78.0,-8.401406,-38.332817,-27.283125
641.1,-22.523855,17.875166,-8.525574
641.03,-18.457664,33.485466,3.5564468
285.9,-10.294319,204.76604,-67.15307
625.71,18.183498,38.345047,-13.694371
V15.09,21.355482,0.53437716,35.058163
V15.08,18.455212,-5.9251227,26.146769
V47.2,-11.7982645,-24.77845,19.757183
599.1,7.0185013,7.1399016,4.199234
V45.82,-3.3227458,-23.716747,11.973938
V45.81,0.422919,-26.068771,19.823385
V72.7,-17.803488,-4.5586925,2.4985495
651.01,-28.945463,3.232466,-38.362743
651.03,-13.419356,39.085865,-3.5750866
216.9,-15.013003,-15.504639,-4.1563787
211.3,4.577075,-32.43967,-12.286743
611.9,19.057552,16.609371,-11.913536
642.04,-33.513824,-1.0037364,-21.86102
642.03,-39.278236,31.82739,-5.577274
624.01,-36.69297,-31.367523,-6.1418924
599.81,-20.275467,-27.720415,-29.534782
V72.85,1.5880563,1.4395823,15.241675
V28.1,30.291435,41.25563,-5.5790234
V71.5,-24.711138,-40.42069,-7.6094317
V72.6,-8.905262,-1.3066617,-0.16424349
614.3,6.927529,-10.230279,-41.787384
611.3,15.026399,26.15861,-7.9828563
611.79,16.694796,9.060345,-7.4918237
799.21,6.0086155,-13.763212,-14.315022
789,-14.130065,-34.342434,0.51127374
642.33,-39.57187,28.609686,-15.229934
V60.0,21.903353,-30.023703,-29.083075
790.6,50.985626,-72.605545,130.72583
V25.09,-2.850923,19.496407,-14.223231
370.33,-33.6772,-8.164644,26.365946
715.36,29.479336,-10.902471,-2.8290267
616.2,-46.00345,-22.87949,-0.3569798
V70.8,-1.7466702,-21.120018,-17.079905
V70.5,-14.682451,23.332897,21.571135
V70.1,-3.972293,-26.64742,-23.280266
623.8,-11.2793045,14.178319,-25.122494
V44.1,19.498503,-28.97667,32.93717
V44.3,18.985508,-43.90715,9.315731
629.9,-14.998191,-6.356834,-20.393522
V72.42,-45.224663,17.065468,12.655393
V72.86,-4.487032,-9.85198,-30.041166
V49.83,42.99454,-30.45086,3.4781883
493.92,-20.77327,4.748536,33.145313
645.13,-26.577387,34.1299,-28.271883
578.1,1.1654036,-25.114841,-5.8902345
596.9,6.8878994,19.562168,37.148174
V10.87,11.466903,-3.0086446,17.56138
V11.0,14.033074,-36.337715,-31.39369
625.4,4.9059405,-0.5755816,-28.92937
625,40.46331,-5.0206537,-33.88978
V72.1,9.188084,45.37056,-2.3638947
V67.1,52.499985,-5.838314,3.0442293
V67.3,-26.67528,-6.8042264,0.59839344
V67.9,2.868197,-12.558513,3.1054103
621.3,22.611338,20.09489,-37.697384
596.54,8.8923435,-39.087616,31.695768
620.3,12.871478,23.69799,-44.138393
635.9,-5.008752,38.576996,14.245269
295.8,16.040602,-35.82146,-22.606144
V22.1,-36.11228,23.251795,10.029231
646.93,-31.232334,17.207493,3.1392379
V02.61,-20.348257,-46.713745,4.9546676
V72.2,44.48917,21.661686,-12.054986
V71.9,-7.5759597,-32.324047,25.915648
626.1,-15.147882,2.3131692,-27.568136
V12.42,32.75995,-18.457521,18.907806
626.9,-10.822392,6.203164,-35.88086
617.1,7.7733827,10.307754,-51.63852
V12.09,19.03597,-8.901554,13.53498
V88.02,25.551468,-0.6904687,-7.914485
V15.05,25.872992,7.8243127,41.440395
629.31,35.86424,13.786621,-0.3045573
V25.8,-1.5456098,30.878902,-12.260349
216.4,-22.227922,-24.006968,-4.936717
618.5,-11.844496,-21.946772,-36.117943
648.2,-5.789281,44.31685,17.436653
781,12.314118,-27.727528,16.440825
782,-21.950777,-16.915648,-10.339765
724.2,-21.38325,-16.092691,5.827387
649.63,-37.411777,32.7008,10.356228
V28.4,-27.658628,36.826252,6.983575
622.11,-5.964483,35.461525,-28.025599
622.12,-0.7396988,39.808655,-29.79746
646.11,-38.99865,20.876308,-31.541325
V26.41,-7.4886155,-0.09463921,-21.32308
V18.19,-2.8352375,-48.061375,-15.799934
535,-3.9786472,-28.815372,2.216324
V28.6,-29.075098,28.545307,-13.112622
V45.72,13.302066,-34.086674,6.3067703
V45.61,19.604132,-10.726107,44.43079
V45.69,0.1622826,-30.670164,46.44865
626.2,-4.115273,9.915619,-43.269913
493.9,-30.720707,-37.539673,13.715052
V85.33,20.740242,24.036654,17.290121
V85.36,27.303303,26.029072,24.529873
V85.35,24.081059,16.508436,25.588175
V85.30,17.098398,14.510362,16.895454
V85.32,15.144022,21.759907,24.642239
V85.31,21.551659,18.908957,8.578615
V12.59,5.882935,-19.745426,13.811668
V85.38,28.59124,26.641817,11.833232
V12.79,8.1371975,-24.841179,3.7495387
V13.01,27.436714,7.2463236,8.027492
V13.09,17.769955,6.812314,5.5718617
622.4,-8.695785,24.4076,-36.908237
633.91,-48.030273,1.7591912,13.004874
588,21.28507,-21.817823,-9.571002
628.9,-16.118576,-5.5728273,-8.900339
644.03,-18.75363,28.589975,-7.7216415
644.13,-21.947475,33.165188,-17.26315
592.9,17.990662,38.636044,21.339972
348.3,11.363374,-26.716078,27.256342
362.02,23.495724,-44.66128,-5.501156
610.4,3.7744486,17.756159,-3.2063868
