,x,y,z
279.3,0.24218974,0.09247565,-0.2974852
786.06,0.66472626,-0.19366813,-0.4581643
660.31,-1.9461939,-2.1956134,-1.0351257
372.14,-0.30970314,1.7945309,0.21678425
571.49,0.41899142,0.31353787,-0.8422654
571.8,0.1370128,0.057312272,-0.88579804
239,0.33473977,0.54116577,-0.7470695
V70.2,1.2174937,1.0482957,0.2487714
V67.51,0.048532378,-0.26128197,0.36543235
999.9,0.5114523,-0.22441107,-0.4342218
759.2,0.045836076,0.29024228,-0.5595727
922.4,-0.046817333,0.032903187,0.63591534
922.9,0.1651399,0.07056029,1.5441487
921.2,0.19580092,0.56724715,1.5953774
921.1,0.18424043,0.6098343,1.5607586
922.31,0.28795144,0.014577325,1.0703685
922.2,0.16538233,0.103197865,1.5328255
922.1,0.17281908,0.11543828,1.6169745
555.9,0.09539594,-0.11826028,-1.0442185
466.19,0.8109034,-0.12539813,-0.5242728
451.82,0.43776393,-0.7118782,-0.19372469
451.84,0.4376159,-0.7003023,-0.19569866
427.1,0.8347542,-0.734009,-0.47641027
527.1,0.8629446,0.12524377,-0.57164836
611.1,-1.4049513,0.6139192,-1.1418686
V84.01,-1.1251546,0.37615347,-1.0721798
V84.02,-1.0976373,0.33064428,-1.062908
433.11,1.0354074,0.12361226,0.4424022
V41.2,1.9167609,-0.41691685,-0.07137647
305.93,1.1093811,0.90350884,0.07879386
305.9,1.3507864,1.172527,0.24215908
235.1,1.3182942,0.07299357,-0.5490494
235.2,0.012939686,-0.1679306,-1.3123035
756.15,0.87729025,-0.4497285,1.179321
710.2,0.013862008,-0.32547033,0.46501067
292.81,1.0060604,0.64943427,0.18467171
E935.3,-0.19040334,0.07425927,0.335628
362.06,-0.23966695,2.2241344,0.08883649
362.04,-0.23155919,2.1576424,0.08371031
362.05,-0.23699108,2.2022579,0.08641361
448.1,-1.2249466,0.5740066,0.5502071
284.1,0.30098286,0.028209846,-0.60432464
524.62,1.462558,-0.17454766,0.30316728
337.22,0.60919785,-0.1488415,0.76898986
573.3,0.16045298,0.08941263,-0.68379927
648.13,-2.010252,-1.3588666,-1.1551318
572.2,0.5727467,0.39894125,-0.79174167
842.01,-0.43078265,0.01258206,1.9181861
719.91,0.3767721,-0.47729746,2.2885647
830,0.011769103,-0.13050309,1.1727203
V45.4,0.8365953,-0.43218598,1.164977
488.19,0.36794144,0.04406448,-0.17436011
E828.2,0.120390475,0.14343952,1.7094883
646.21,-1.7170753,-1.7329944,-0.9532529
569.9,0.04074502,-0.17484093,-1.2679915
271.3,0.00078543584,0.00011943993,-0.42694664
301.81,1.1964221,1.0915359,0.21527135
480.9,0.4388958,0.030025141,-0.21632372
