,x,y,z
611.1,-8.071009,-2.5518675,1.1000239
648.13,-3.488136,4.8484426,-12.776087
V45.4,0.71402186,-1.3240147,5.388936
494,5.8717566,-3.9233077,0.44425097
V15.29,-0.55801326,1.9978877,6.0939355
V14.9,-2.2436333,1.1362717,7.16794
V14.6,-2.1237502,2.8179674,6.8742633
V72.60,-0.3910254,0.51082855,0.11976423
634.91,-3.241368,0.94646406,-9.556474
647.64,-0.32486355,8.144644,-6.8929396
585.2,5.0918393,-2.8178408,6.366044
585.1,5.666968,-2.9522164,5.977726
V23.81,-3.4133062,4.7194386,-11.85889
642.52,1.0256219,8.328162,-10.24127
649.13,-3.4977684,5.7975006,-12.486844
649.03,-2.9351876,3.104297,-12.854571
649.04,-0.35497078,8.292228,-8.1700735
V23.83,-2.9938922,3.861719,-11.8252125
611.72,-7.3191376,-2.0989542,0.47976607
V73.98,-4.3229995,0.34040225,-4.8873267
616.89,3.5311725,1.0542114,-5.5601707
493.91,5.9098253,-2.3567185,-0.48504516
519.11,5.852912,-2.3929267,-0.08629949
V12.72,0.7431077,2.6254184,2.727762
V85.37,1.3196918,-1.1985785,11.0963955
295.82,2.2114863,-5.060945,-2.5098138
V26.29,-4.972535,3.5033455,-4.462462
V45.74,-0.706787,-8.806526,3.5477214
642.4,-0.17646404,8.075223,-6.527804
462,4.306466,-0.1377585,0.53879267
624.9,3.7874043,0.9616465,-5.767516
626.3,-1.9709333,1.6215771,-4.3623843
626.5,-1.5927849,1.2075316,-4.770963
627.9,-4.9380727,1.6342891,-0.2999036
626.7,-0.556626,0.46116292,-5.2673917
627.3,-3.9734886,1.4656171,-0.77100456
839.21,4.542283,0.4130669,3.9550633
623.9,3.4089324,1.6302588,-4.859731
V05.9,-0.81107897,5.5301647,0.6466655
V67.2,-2.2588873,1.2108356,3.0276325
V15.52,-2.453467,-0.55849034,6.889836
643.21,1.0764304,7.586762,-9.730885
592,-3.821143,-7.5565557,4.1703
625.6,1.3390607,-7.560519,7.8579445
518.82,5.2803493,-5.0151196,1.3614037
V15.1,-1.1478931,-2.3908656,-0.7169934
611.82,-8.270845,-2.9220767,1.5259459
V14.7,-1.6507192,3.028204,8.238749
V45.87,6.5152073,-4.312085,5.432798
614.4,1.0840356,5.526429,-3.061462
634.92,-3.3709164,1.1198883,-9.401382
648.92,0.43717453,6.580074,-9.87889
648.81,0.00048358913,6.4431353,-11.422587
648.84,0.70771986,8.327754,-7.048222
648.83,-2.8392384,6.0622783,-12.054456
648.94,0.028763691,7.938058,-8.614281
311,2.0547552,-2.1362596,-0.93557084
V15.7,-3.6714306,-0.72416174,-3.8259978
V15.89,2.3694308,-4.894575,1.1585389
V12.55,0.20171374,0.9712728,7.051967
642.51,0.21246186,8.048887,-10.766847
593.9,4.2555113,-3.5946183,5.5226364
V74.2,-4.5523252,0.9052967,-3.650448
V71.4,-1.8135881,-1.9331034,6.0078006
V70.9,1.3335724,1.9341303,0.2212004
V71.09,2.0748332,-3.9945776,-3.1545928
618.89,0.33772102,-4.8097224,5.9243245
616.5,3.9289806,1.0585759,-5.576908
616.11,4.1615596,2.0079412,-4.5091205
614.8,-1.1827407,4.1476574,-4.003509
579.8,2.9245446,2.9728396,2.2456448
745.5,-1.1569695,-2.3855436,-0.73377657
627.1,0.086178966,1.9216772,-6.025789
V44.8,3.0454571,-7.0663157,1.478282
519.9,5.2483573,-3.7855492,0.54895544
300.3,2.4253404,-2.81973,-2.2739837
V45.51,-2.2434044,0.0042091906,-5.217447
723.1,3.8421397,-0.028626595,3.3802588
296.34,2.295808,-4.272634,-2.7672813
V67.6,-4.344422,0.25270945,3.5799973
V68.9,-0.87529844,3.6430116,0.21930239
610.3,-8.694164,-2.7410603,0.4069229
610.2,-8.212296,-2.0553145,0.29526728
627.4,-5.190263,2.169306,-0.4851835
627.2,-4.8649774,1.5494995,-0.39644814
V26.0,-3.5952554,4.506331,-4.397544
621.9,-0.65835345,2.0966,-5.709132
646.9,-4.3866186,2.6846228,-6.7511487
V65.3,1.0945854,1.2031691,11.556193
640.03,-3.6457696,1.4630953,-9.261
621.2,-0.7864881,2.3636165,-5.0820265
587,4.23083,-3.7167659,5.6386113
E000.8,-1.6536933,-1.9492555,6.368272
V87.2,5.2993894,-1.6719522,1.6947243
518.83,4.962338,-6.341181,0.5658102
518.84,5.3828354,-5.909503,0.7437259
721.42,2.8098316,-0.5492403,3.9268415
