,x,y,z
611.1,6.5614924,-4.628092,4.230984
648.13,-4.0679727,3.123099,-9.379916
V45.4,2.4928472,0.6078358,2.8523626
494,-1.8996823,3.1705878,3.4987862
V15.29,3.733094,1.1032836,-0.26492146
V14.9,2.6082134,2.440086,-0.6270102
V14.6,4.1880965,2.2503107,-1.2588742
V72.60,-0.438953,0.19494748,-1.1272396
634.91,-2.6566143,-1.1776896,-8.01895
647.64,-0.6511007,4.146065,-5.0517387
585.2,-1.5592151,-1.6147338,4.9919057
585.1,-1.9887445,-1.3226941,5.2751694
V23.81,-3.1735392,2.808408,-9.357064
642.52,-1.5026013,7.073355,-6.8176517
649.13,-3.6556847,3.4723203,-10.1775465
649.03,-4.2132497,2.5067437,-7.722989
649.04,-0.7122577,5.372825,-5.3776608
V23.83,-3.1676123,2.5173795,-8.417875
611.72,5.9368386,-5.1565742,3.7114797
V73.98,-2.3638315,-3.9537485,-3.9731987
616.89,-1.0174469,-8.443086,2.3566902
493.91,-3.2906935,3.0294151,2.7311838
519.11,-2.9128315,3.0179873,2.378991
V12.72,1.6558684,-2.1730375,1.243962
V85.37,8.204235,1.3439882,1.8523008
295.82,-3.461189,4.258212,-1.182547
V26.29,0.0778994,-3.9043798,-5.3379507
V45.74,1.0520178,0.32760692,8.451134
642.4,-0.83043957,3.6891916,-5.064997
462,-3.0054114,0.844259,1.0697666
624.9,-0.7248028,-8.700925,2.4950922
626.3,-1.0982188,-5.556987,-1.6709896
626.5,-1.1269503,-5.9672623,-1.3978441
627.9,1.7001083,-5.4270144,1.469061
626.7,-0.6050204,-6.9892826,-0.3511908
627.3,1.2543365,-5.759865,2.6108618
839.21,-4.3917584,-0.6083459,2.4656167
623.9,-0.73503566,-7.551915,2.3529744
V05.9,-3.8510993,-0.8914956,-1.8969711
V67.2,3.0801234,-1.8576149,1.0036849
V15.52,2.1697457,3.5416176,0.88117886
643.21,-0.7803024,6.510764,-6.8968773
592,3.6653605,2.3359873,8.07849
625.6,2.4859831,-3.443121,7.651768
518.82,-0.7318312,3.9780946,3.8686864
V15.1,1.922266,2.3242447,-3.9280527
611.82,6.855238,-4.1293,4.4241834
V14.7,4.2805853,3.7604058,-0.7559816
V45.87,-2.8063407,-0.28118253,6.114753
614.4,-3.6329632,-7.340182,-0.2716209
634.92,-2.7626507,-1.0665383,-7.8115807
648.92,-0.6734973,5.538054,-7.5329456
648.81,-1.7147667,5.854801,-8.851402
648.84,-1.7136575,4.1403966,-5.2829576
648.83,-3.1432579,4.1238766,-10.121589
648.94,-0.9341811,5.513546,-5.957471
311,-1.5206112,1.760154,-0.4876196
V15.7,-3.0748298,-4.292407,-2.5928633
V15.89,-1.286618,2.087445,4.633477
V12.55,4.730477,1.6505278,1.2163455
642.51,-2.131221,6.5061445,-7.323343
593.9,-0.6486219,-0.68704045,4.9454627
V74.2,-1.6693944,-3.1253002,-2.988863
V71.4,0.3446016,3.2027802,0.031883106
V70.9,-1.3152888,-1.4953067,-1.2224643
V71.09,-2.5837958,3.7544808,-1.8731407
618.89,2.3284345,-2.0678902,4.5910244
616.5,-0.7586085,-8.55539,2.6832352
616.11,-0.3912893,-7.312391,3.170216
614.8,-0.9714171,-7.4944434,-3.70148
579.8,1.2140598,-2.7799914,-0.798888
745.5,1.8868998,2.3124273,-3.9961789
627.1,0.9958495,-6.9155154,-1.1844217
V44.8,-0.44055334,3.8951807,6.1848426
519.9,-1.6026571,3.1170034,3.0681512
300.3,-2.0074005,2.5986595,-1.3749352
V45.51,-2.2408392,-5.7952523,-3.0373425
723.1,-3.4842322,-0.45730698,1.9557635
296.34,-2.7532594,3.7897635,-1.3888922
V67.6,4.225713,-2.8793442,1.8526673
V68.9,-2.7628527,-0.02358958,-2.3255343
610.3,7.128052,-5.2907104,4.5735316
610.2,6.3108315,-5.635226,4.4210525
627.4,1.3506892,-5.5159445,1.0072699
627.2,1.6972747,-5.517142,1.578408
V26.0,-0.009780997,-5.5762486,-5.2966337
621.9,0.2713729,-6.9151263,-1.7304277
646.9,-1.6014596,-1.2135131,-4.918282
V65.3,7.5508294,3.0087743,3.0168977
640.03,-3.0003903,-0.70667535,-7.5353093
621.2,-0.120182365,-6.735869,-2.2489538
587,-0.52531403,-0.75710315,5.308504
E000.8,0.8733252,3.5794802,0.05664045
V87.2,-1.6199819,3.224568,0.9347024
518.83,-1.4024007,4.7162995,4.975565
518.84,-1.1149272,4.8485446,4.34597
721.42,-2.4604757,-0.5649229,2.525282
V85.54,1.2276691,7.806816,1.8043658
786.52,-1.2228338,1.787042,1.3379284
618.9,2.9298716,-3.8412044,7.9879527
618.2,2.818024,-4.4068995,8.8043165
618.4,3.1737437,-4.1430516,8.966281
V45.79,4.0400343,0.7894616,-0.3318194
V46.3,0.40715575,2.3571343,6.84962
617.9,-1.1162341,-7.354483,-3.062779
847.1,-4.050215,-0.42903742,1.8601047
746.1,2.1109056,2.0856643,-4.842018
V72.61,-5.2581263,-1.0926975,-1.7269986
V85.22,7.3024383,2.48511,2.0364416
V85.23,7.4190974,2.074696,2.7400024
V85.21,6.5712686,2.182471,2.723234
V85.24,6.792666,2.130332,2.1305544
V85.25,7.0619435,1.6238439,2.8764882
682.7,-0.816267,-0.82552737,2.6281402
518,-2.1602523,5.233559,5.1271424
590.9,-0.54786336,2.1063764,5.4223933
V26.81,0.40129507,-3.9392366,-5.727969
V76.19,4.0466247,-5.4357715,2.2337723
V76.12,2.6396992,-5.2738924,1.9249856
V76.11,3.3776922,-5.1307964,1.9892769
V10.44,4.388171,-2.8266032,0.05094786
V10.43,4.1502504,-2.5978985,0.29140332
V76.46,3.0969787,-5.00756,0.28981903
V25.9,-3.431916,-4.5592933,-3.8178911
V67.59,2.2880013,-0.081438795,0.5716341
515,-1.174635,4.0867047,2.6875007
795,-1.1013985,-2.4230113,0.2683111
590.8,0.1664417,-0.1441577,5.171693
596.7,2.3625605,0.80323464,7.5964727
596.59,2.5948422,-1.4017203,6.8157434
596.1,0.51782644,0.11786725,8.390309
V15.59,2.0915165,3.2985868,0.379159
V23.85,-4.714582,4.38231,-8.941661
789.02,1.3382854,-1.6914529,-0.686078
366.12,-1.8905419,-2.2163386,2.1046722
648.74,-0.7519008,3.4982288,-4.881459
644.2,-5.549539,2.7964804,-9.524713
626.8,-0.31688038,-6.330549,-1.5016439
564.1,0.6344335,-1.8888303,-0.014570098
518.1,-0.47793928,4.8215723,3.077783
V12.2,0.12857176,-0.05457613,0.76891583
V11.9,-1.7844867,4.3021083,-1.7099004
599.71,3.2536373,0.59670866,7.340035
786.09,-1.3986921,2.8333638,2.4895916
V46.2,-1.464502,4.500869,3.5511339
V12.50,0.028208856,0.97990453,1.759151
V12.70,1.8668396,-1.5273837,0.16617228
648.43,-5.005953,2.9627886,-7.891431
648.44,-1.7587674,4.66522,-5.108082
386.11,-1.8961383,-0.3451568,1.4713473
V45.83,4.8040824,-4.025231,3.849375
V72.9,-0.52314305,-0.7588148,-1.55367
V70.3,-3.978526,-0.40086177,-2.0813267
V73.89,-1.656509,-3.2120254,-3.0086467
618.02,2.345391,-3.6072655,8.968555
516.31,-2.0274696,5.351231,2.7512162
642.71,-1.9694484,6.8441443,-7.918718
642.91,-1.3503304,6.5084434,-8.456171
595.1,0.0027442975,-6.737735,4.569186
585.6,-2.847983,-1.0701015,5.9717674
584.9,-0.42081478,1.7812588,5.320621
518.89,-0.6106366,3.145684,2.6509879
521.02,4.062051,-0.67627984,-4.468028
593.3,3.0728629,1.7304683,8.369588
V54.89,-0.69628376,2.4099698,7.073877
V65.49,-0.5210828,0.31797525,-2.091512
V69.8,-3.0940719,2.418776,-0.9260287
V74.1,-4.0929976,-0.56368047,-2.0252194
581.81,-1.9515779,-0.93758833,6.3133407
E927.9,-5.135674,0.7102415,1.2315462
648.11,-1.0160542,5.5959296,-8.925228
V10.83,-2.6847007,-3.4924762,2.5415192
V10.72,3.3979053,-0.08599487,0.49582428
599.72,3.4628682,0.29039162,7.3530207
V58.81,0.78683925,2.1995683,3.2631114
643.83,-4.901138,2.2738566,-8.131814
511.1,-0.45924518,3.3644314,3.452302
625.1,-0.23986205,-7.035821,3.5996952
V68.09,-3.69894,0.6829879,-2.2473323
579.1,0.87689275,-2.8509216,0.17561604
594.2,3.5055826,2.4837613,8.673331
519.19,-1.8376116,4.2748713,3.7228384
V49.81,2.6811566,-5.131583,1.7627443
620.1,-0.406759,-7.344269,-4.0413485
622.8,0.12942947,-7.510595,-0.41972587
621.31,1.0524176,-7.383646,-1.671322
647.63,-4.0044155,3.3995278,-7.835981
V72.84,4.453271,0.3376724,2.4596515
V72.83,4.682405,0.43136492,2.4288146
V72.82,4.9324675,0.96228063,2.564371
V45.3,2.872803,-1.6354133,-0.99902254
618.01,2.505522,-3.8752568,8.226892
V15.83,-4.868998,-0.7311476,-1.863001
786.59,-0.7299336,1.3451566,1.2594984
V76.3,4.4598413,-0.04215896,6.60135
V72.31,-1.8537254,-3.9386182,-1.9468843
V69.4,-2.4737267,2.31116,-0.42871472
V72.4,-2.060092,-2.1725948,-5.0373626
V72.41,-2.9118884,-4.9268203,-3.5890763
522.4,3.6893077,-0.76925707,-4.1220894
629.89,-1.2766199,-7.1209073,1.2823626
618.6,2.7216077,-4.287295,9.563959
610.1,5.9761457,-5.6120872,3.7418692
V14.4,4.604883,2.8894186,-1.8543508
V14.1,3.998762,2.9192348,-0.9288698
V14.0,3.859796,2.0789778,-0.737781
V14.3,4.7744184,2.2726195,-1.0192661
V14.2,4.29559,2.4578047,-0.29173425
V27.1,-2.9099448,5.3375,-6.8904724
V87.43,3.6672897,-3.4529727,1.9631463
V72.63,5.4747705,0.042549297,2.2992923
V72.69,-0.04628217,0.3586158,-1.8390874
620.2,-0.899141,-7.028544,-2.6109326
V72.5,1.2873666,0.54328674,0.059685055
585.3,-1.4936802,-1.6782506,5.648325
585.4,-1.9477124,-1.5922016,6.13004
