,x,y,z
279.3,4.3625736,-4.3125944,0.858364
786.06,5.0646462,2.5045865,-4.9463835
660.31,-7.3830347,-17.417877,-6.4744706
372.14,-2.6814106,16.742043,7.64202
571.49,5.4555407,3.95367,-11.481661
571.8,4.515789,2.2088993,-12.142572
239,-5.5560007,9.921844,-6.9251895
V70.2,13.762465,7.213943,-2.1710994
V67.51,-1.4397751,-5.304265,6.1510315
999.9,3.28308,2.2832024,-5.6219096
759.2,3.3028746,-8.425101,-1.7516247
922.4,1.0282514,3.2245562,9.261589
922.9,2.8531837,3.620969,12.486009
921.2,3.2071023,8.854517,10.54681
921.1,3.3083603,9.081503,10.336985
922.31,3.984329,3.6653056,10.009088
922.2,3.6842973,3.31056,12.157518
922.1,3.044093,3.9996967,12.760091
555.9,0.201028,-4.5538487,-9.292676
466.19,6.3418584,-1.792303,-3.5358622
451.82,-0.17096713,4.9036145,-3.134569
451.84,-0.16661507,4.89121,-3.1839397
427.1,4.612105,10.521332,-5.0692806
527.1,6.721885,-8.894963,-0.84904647
611.1,-13.912188,4.409669,0.99878067
V84.01,-11.542023,3.4252908,-1.0707093
V84.02,-11.413354,3.27615,-1.1599102
433.11,8.218384,7.7360835,3.7685866
V41.2,12.675871,-10.952618,-1.2330273
305.93,11.7203865,4.998966,-5.5706553
305.9,13.360953,6.91264,-4.7249393
235.1,6.7767515,-10.428089,-0.62543315
235.2,1.4456321,-4.4845157,-12.627336
756.15,9.403575,-1.289922,8.814702
710.2,-2.1321647,-5.5981226,5.5462146
292.81,10.308758,5.3870015,-0.97761416
E935.3,-7.8391566,-4.7796807,7.0746284
362.06,-5.048114,15.036299,-1.5133363
362.04,-5.038749,15.151813,-1.3371421
362.05,-5.105307,15.029777,-1.4369019
448.1,-12.835511,0.2313129,6.5519905
284.1,-0.24877362,0.9052157,-5.3412466
524.62,8.508634,-9.43814,2.6845195
337.22,6.290137,-0.9588529,6.640742
573.3,5.2910275,3.5840724,-11.828418
648.13,-10.272282,-6.890481,-13.0808325
572.2,6.4033847,4.2505527,-10.316127
842.01,-2.7146678,1.0971278,17.942795
719.91,7.3450675,-3.6655068,16.159529
830,0.6780504,-0.5839894,9.948729
V45.4,9.065574,-0.39350602,8.836965
488.19,2.9046295,0.33378944,0.7732329
E828.2,2.3486495,4.987739,14.128402
646.21,-7.9022784,-11.85097,-6.863407
569.9,1.4696624,-4.127744,-12.7632475
271.3,-0.759137,-4.764578,-1.4920228
301.81,15.649986,2.6660068,-2.7151852
480.9,5.756219,-1.2921923,-2.5123441
211.5,3.8320994,1.9200644,-14.265042
V64.43,7.487158,-4.9208207,17.858912
V58.65,-2.6363816,-3.4443383,5.4225283
V64.41,-0.56011444,0.43033758,-13.26306
V54.09,2.8851135,-1.5986707,11.588168
V54.01,3.158134,-4.685386,11.56694
V42.5,-0.817913,16.340487,4.965501
785.4,-4.3394547,7.4137554,3.517325
156.2,-5.1007724,2.4352074,-10.1923065
733.6,7.7863145,-2.2854476,-0.41619927
E958.8,11.227756,6.244133,-1.9895841
671.31,-8.28345,-9.193753,-6.0496664
783.5,-2.1195621,-4.3418655,-2.2526002
793.82,-12.77718,2.2892478,-0.0720094
368.13,0.35223934,13.552079,4.835984
375.15,-1.3585557,16.243395,4.8794327
784.49,6.156012,-9.886974,-3.58445
784.59,7.534362,7.8387794,5.3633757
E935.2,9.589584,3.6400547,-1.2025747
E935.4,10.247356,3.4215887,-1.5207468
244.2,0.74549735,-6.8719287,-1.5886356
244.1,1.4529219,-6.6054378,-1.749565
567.31,-1.5181777,2.8357697,5.940297
569.62,-0.6405085,-0.8540971,-9.89137
564.81,2.398313,7.017667,4.0922723
536.42,5.6932225,3.6361504,-1.4523863
659.71,-9.497135,-15.76778,-6.0040765
V23.82,-9.795564,-5.739358,-12.915738
659.73,-10.188673,-9.476615,-11.091852
V65.2,13.004012,5.196343,-2.9527194
494,6.3661656,-0.79262406,-3.1045759
327.31,12.794878,-3.2514365,-3.1170669
V15.29,-6.337123,-0.34411633,-2.0160334
V15.3,-6.600863,2.422159,-5.693956
V14.8,-6.8831444,-1.1613601,-0.91623527
V14.9,-6.8287005,-0.6051082,0.021578314
V14.6,-6.8414884,-1.1023939,-0.9996918
V03.1,-4.923578,-12.550056,2.6425967
307.9,10.560383,6.231822,-0.64648885
V03.6,-4.112267,-10.826857,2.4376976
726.73,-3.5337327,-4.9545307,12.61065
726.79,-3.3977609,-5.239959,12.27847
726.72,-2.9637375,-4.9549904,12.149238
727.03,-4.1604757,-0.27537134,17.186657
242.1,1.3875833,-2.0452964,0.9402932
564.89,0.28240332,-1.2076552,-11.506604
550.9,1.1443504,-0.81506926,-0.332566
279.05,5.07271,-4.8562303,1.3605015
567.21,-0.41830093,0.86699426,-11.517183
567.22,-0.44861677,0.80765784,-11.48702
E016.9,-1.5299057,3.7158086,11.351649
458,1.7453495,0.27123144,2.2341282
911.5,-6.6488004,-1.5268638,8.83982
780.09,8.898489,6.266543,0.20970263
135,5.652773,-1.449751,-6.09239
579,0.70796597,-6.005206,-5.9134154
366.51,-2.3628478,15.105292,4.9380875
788.41,-4.32524,7.2189126,-12.615331
374.34,-1.8722477,14.933323,4.1420784
333.81,1.4784267,12.226856,4.1438403
V82.9,-3.7173245,-7.84381,-0.26935446
V82.2,-1.625576,-6.3481474,5.034809
V82.1,-0.38157424,-6.4969387,4.5848155
V81.6,-5.03562,-8.570416,-1.4382079
659.51,-9.102593,-15.584058,-6.701968
154.1,-3.8879602,0.37919122,-9.922863
659.31,-8.3681965,-9.942996,-5.545489
