,x,y,z
279.3,-2.4116166,2.725465,0.99394405
786.06,2.8070302,-3.3587768,-2.175075
660.31,-2.8907933,-10.812,-7.9418955
372.14,-0.22542514,9.265341,5.79634
571.49,-2.0774686,-2.908855,-0.009977322
571.8,-3.126538,-4.2112164,0.3219062
239,-0.55932975,-3.6566048,0.65612125
V70.2,4.10473,5.8850207,-6.743332
V67.51,-2.0418446,0.85843354,-0.07935599
999.9,1.7565918,-4.3007097,-2.4452658
759.2,-4.691113,3.6706953,0.66065925
922.4,4.529489,3.6048157,6.207488
922.9,5.834641,3.9000034,6.585255
921.2,4.8646846,5.9680595,6.968748
921.1,4.6643863,6.3490753,6.795475
922.31,5.8170085,3.279954,4.8361545
922.2,5.4684787,3.8315144,6.011383
922.1,5.8404446,3.9518754,6.720115
555.9,-2.206426,5.200767,-1.8506889
466.19,-1.3693184,4.0247145,0.6307661
451.82,1.3075843,-4.599915,-0.8550006
451.84,1.2909919,-4.868452,-0.53540355
427.1,3.8530684,-1.0093884,-3.7413075
527.1,-5.7454805,5.067585,1.6822734
611.1,-7.8065495,0.82176495,1.2979168
V84.01,-8.755296,0.46053296,1.2969158
V84.02,-8.845595,0.5105456,1.1085684
433.11,4.574104,4.8824887,-0.35347268
V41.2,-7.2659683,6.458075,-0.014536785
305.93,3.33704,3.9518883,-6.558482
305.9,4.129229,4.8659205,-7.726265
235.1,-6.391317,4.84573,2.1600897
235.2,-5.982429,-5.2137218,0.26570135
756.15,9.259745,-2.2797081,1.0283197
710.2,-2.412347,2.6911986,2.4502137
292.81,4.510087,4.068507,-5.182584
E935.3,-1.67161,3.9441235,2.6750662
362.06,-3.6171167,12.381185,2.682135
362.04,-3.3172565,12.192294,2.889484
362.05,-3.6472826,12.380516,2.6197171
448.1,-3.5959258,1.1223612,7.2420588
284.1,-0.4953339,-4.3409142,-1.05372
524.62,-4.4323144,6.8426776,1.7554463
337.22,8.020381,-0.23793605,2.4259365
573.3,-2.0106168,-2.749724,-0.06460333
648.13,-8.576929,-5.894045,-7.698116
572.2,-1.6062391,-4.3482294,0.29173982
842.01,9.469225,-0.66300166,8.071423
719.91,9.546866,-3.2230124,5.568751
830,5.20675,0.5038258,6.8510857
V45.4,8.138094,-2.5091507,0.69238174
488.19,1.0114521,0.5619519,-0.12129094
