,x,y,z
611.1,-18.192448,14.348814,51.86733
648.13,-40.08998,25.045145,-47.953625
V45.4,25.811886,8.778498,24.906836
494,35.399803,-31.158804,1.536655
V15.29,41.02362,12.800016,23.319841
V14.9,39.600613,-1.3991864,7.196659
V14.6,41.95306,-6.826699,23.468172
V72.60,11.1371,14.854948,-13.527255
634.91,-13.41,64.06767,-4.079543
647.64,-1.8791742,15.805853,-29.113205
585.2,-7.032402,-58.011112,-8.737278
585.1,39.045418,-45.385002,94.85156
V23.81,156.34943,17.607918,-19.94696
642.52,11.679513,35.394703,-51.940956
649.13,-28.871592,21.791864,-46.2165
649.03,-45.887127,16.371017,-36.1185
649.04,-0.6248207,25.525024,-35.07602
V23.83,-29.863136,10.255861,-35.980232
611.72,-20.35042,19.680382,41.832996
V73.98,-18.474287,40.604652,4.9925137
616.89,-52.661243,-10.744638,-0.41501415
493.91,-22.518784,49.310493,-32.253147
519.11,48.27445,-34.61203,7.2027335
V12.72,4.9379745,-7.4851246,24.547373
V85.37,33.754654,35.230595,18.630957
295.82,62.963795,8.929811,-26.932796
V26.29,-6.978168,41.289524,-7.493733
V45.74,-9.316265,-30.5603,-5.161939
642.4,34.967564,-57.66234,-23.486338
462,5.109951,17.62826,2.8735182
624.9,-54.147495,-18.652525,-7.2983174
626.3,-28.55495,17.855661,11.501141
626.5,-32.022865,23.23477,2.2184184
627.9,-30.573517,-1.572251,14.2047415
626.7,-28.9755,11.619799,0.07178215
627.3,-30.15557,-13.915571,7.345748
839.21,-3.0899622,13.230228,24.857876
623.9,-43.180542,-15.93709,-11.251579
V05.9,24.79036,46.68404,-15.156866
V67.2,31.42443,-21.780478,-28.510698
V15.52,30.816515,13.775782,46.901627
643.21,12.924863,22.484434,-51.61819
592,-3.9654305,-51.56284,29.093073
625.6,-29.301212,-32.84078,20.264175
518.82,32.58575,-41.815437,-11.487913
V15.1,53.08019,-15.490217,-28.251026
611.82,-18.708069,14.9812155,62.374294
V14.7,60.82135,-0.06836902,26.341452
V45.87,18.57703,-61.40581,-8.770844
614.4,-22.712204,-23.840023,-23.509499
