,x,y,z
611.1,-10.035964,-0.5240064,7.1189384
648.13,-9.556122,2.6810036,-12.378503
V45.4,6.4026523,-9.784635,2.583682
494,8.090027,-2.0494006,-4.543143
V15.29,1.6622772,-4.461239,6.35856
V14.9,3.1750453,-7.8398967,6.4453216
V14.6,2.6321359,-5.6737275,8.502509
V72.60,-1.5140369,-2.1305509,-0.77747035
634.91,-6.7132883,5.8798313,-5.7032723
647.64,-0.215398,2.4488003,-9.467946
585.2,10.82691,1.2015917,3.2609887
585.1,11.028232,1.3248279,2.6582284
V23.81,-8.927645,3.601165,-12.0465555
642.52,-1.282847,0.63549393,-13.583079
649.13,-9.07234,1.3979576,-13.2907715
649.03,-8.583846,2.122718,-9.643964
649.04,-1.1148568,2.1549757,-10.8471575
V23.83,-7.814731,3.6230876,-11.393767
611.72,-9.004118,0.19649094,6.934328
V73.98,-6.053561,4.002983,0.31131178
616.89,-4.9266925,10.42641,6.165917
493.91,7.268863,-4.215312,-3.8336442
519.11,7.3729186,-3.8127208,-3.6549277
V12.72,0.6187647,0.58945704,4.383489
V85.37,-0.5197346,-16.627745,1.7008888
295.82,0.41960362,-7.5016294,-6.406621
V26.29,-2.9816895,4.5684533,-0.069419645
V45.74,8.056299,6.453405,2.3950512
642.4,0.21861506,2.5165696,-9.150488
462,5.602673,-5.3628526,-1.4081663
624.9,-5.244319,10.463734,6.489634
626.3,-5.3224587,7.5200143,0.56256145
626.5,-6.0341973,7.814248,0.6677149
627.9,-3.5290792,2.995076,7.512525
626.7,-7.1127124,8.709213,1.7821075
627.3,-3.998365,4.05042,6.9924645
839.21,4.7732964,-8.748805,-1.2311013
623.9,-4.063612,9.744509,5.8796806
V05.9,-5.5680194,-5.4093504,-0.462519
V67.2,-1.4815967,-1.8380998,5.72057
V15.52,3.7857223,-8.9946165,5.4206543
643.21,-1.2635336,1.1697236,-13.979004
592,8.469525,5.715079,7.2432446
625.6,4.758954,13.37709,4.425953
518.82,8.085588,0.38301745,-3.942087
V15.1,5.080565,-2.527256,-8.645899
611.82,-10.32241,-1.1427898,7.04215
V14.7,1.8845372,-6.9271703,9.219301
V45.87,11.105668,0.87222517,0.2710321
614.4,0.015597475,10.01025,0.49338907
634.92,-6.601954,5.683049,-5.424699
648.92,-2.6010656,1.8640267,-15.568254
648.81,-4.1332183,1.0735694,-15.491961
648.84,0.8079997,2.4047148,-10.265568
648.83,-8.409403,1.174157,-13.610555
648.94,-1.2322342,1.9717379,-11.501422
311,0.07233761,-4.715403,-3.7615774
V15.7,-7.179541,3.9675295,2.2058675
V15.89,4.6971145,3.2081158,-2.4810078
V12.55,1.6420107,-5.4144006,4.53093
642.51,-2.1778338,-0.4346621,-13.892148
593.9,8.90353,1.8175507,2.5928981
V74.2,-5.355916,3.0126262,1.5790466
V71.4,3.5995977,-9.826701,3.591667
V70.9,-1.875318,-0.6401602,1.1879542
V71.09,-0.48835158,-6.8768616,-5.59608
618.89,2.8814576,7.2233095,4.0796614
616.5,-4.9762053,10.27146,6.6412168
616.11,-3.383297,9.234818,6.5206985
614.8,-2.718019,9.41108,-1.1700588
579.8,2.9673338,1.3705716,2.8840282
745.5,5.0990753,-2.5331314,-8.688545
627.1,-6.9060926,10.223197,0.25785577
V44.8,6.4837546,4.084887,-3.2855396
519.9,7.4868727,-1.9162458,-3.834455
300.3,-0.5264488,-5.4154105,-4.6620574
V45.51,-7.458641,6.095437,0.6739207
723.1,4.9787245,-8.032597,-0.3429698
296.34,-0.2094925,-6.9905806,-5.938674
V67.6,-3.4780369,-2.3445504,8.01479
V68.9,-3.7793374,-4.3091726,-0.85603637
610.3,-10.646733,0.07338951,7.982116
610.2,-9.8133,0.59551203,7.468968
627.4,-2.971848,3.220548,7.9754868
627.2,-3.6299198,3.1029274,7.4329896
V26.0,-2.1523776,5.860806,-1.1003641
621.9,-6.2508297,9.438653,-0.101363026
646.9,-4.209217,3.54576,-2.7011082
V65.3,-3.26975,-13.193828,0.8263035
640.03,-6.5093427,5.3300743,-5.036245
621.2,-5.387186,9.335338,-0.28479376
587,8.877986,1.8203712,2.602779
E000.8,3.6569827,-9.695574,3.3300116
V87.2,4.386129,-3.0025752,-2.3857706
518.83,7.4202356,1.5950543,-5.089698
518.84,7.6377015,1.107561,-4.8106093
721.42,5.6859393,-8.411014,0.4994254
V85.54,-6.2117825,-7.2067194,0.31388614
786.52,4.1289434,-2.0845392,-1.8502007
618.9,5.0202503,13.948065,4.056297
618.2,4.923512,15.270552,3.7590988
618.4,5.488995,15.168339,3.8443015
V45.79,1.591467,-4.4221964,6.627783
V46.3,4.5915995,5.93973,-0.38890386
617.9,-3.456718,9.532503,-0.68891627
847.1,4.5334144,-8.07584,-0.8386653
746.1,5.588346,-2.6974998,-9.670614
V72.61,-5.9823895,-3.6484845,-1.5063995
V85.22,-2.9961812,-14.376389,1.3164123
V85.23,-2.4394462,-13.836823,1.361836
V85.21,-2.622253,-13.648578,2.0974262
V85.24,-2.5271878,-14.269084,1.9378364
V85.25,-2.0461955,-13.931445,1.6688942
682.7,1.9178215,0.69653386,-0.3330835
518,7.220654,2.0652196,-5.664124
590.9,4.768679,3.9561162,-1.6312748
V26.81,-2.4047081,4.5704913,0.15873028
V76.19,-5.5619164,1.1750239,6.686916
V76.12,-4.3035555,2.029842,7.084715
V76.11,-4.8130827,1.4300812,6.99879
V10.44,-1.3336344,-1.3091218,7.3831825
V10.43,-1.4771736,-1.3282835,7.1055455
V76.46,-2.7344282,0.610774,7.0523276
V25.9,-7.740686,4.3360434,0.68676496
V67.59,-1.1246833,-2.7104933,4.723991
515,9.1592,-1.2699438,-4.277384
795,-1.2479995,0.660064,1.282101
590.8,8.191409,2.1881487,2.5839772
