,x,y,z
279.3,0.07022301,0.02460396,0.024889167
786.06,0.067077294,0.023505518,0.02377631
660.31,-1.1038032,-0.38448676,-0.38907075
372.14,0.10651716,0.037250396,0.037684456
571.49,0.069680244,0.024413358,0.024695007
571.8,0.059123576,0.020733112,0.020970795
239,0.07276395,0.025490439,0.025783326
V70.2,0.11812288,0.04129192,0.04177264
V67.51,0.08393454,0.029380718,0.029718868
999.9,0.0646773,0.022668375,0.022930544
759.2,0.070363835,0.02465402,0.024937207
922.4,0.09675322,0.03384812,0.034238417
922.9,0.14405474,0.050329607,0.05091808
921.2,0.15406983,0.053821933,0.054447144
921.1,0.14753269,0.05153979,0.052144326
922.31,0.11914231,0.041648425,0.04213451
922.2,0.13701473,0.04787626,0.048434775
922.1,0.14817664,0.051765535,0.052371167
555.9,0.07100481,0.024876311,0.025166132
466.19,0.07621437,0.026690809,0.026997665
451.82,0.06856501,0.02402504,0.02430043
451.84,0.071124494,0.024916045,0.02520219
427.1,0.07621296,0.026689831,0.026996965
527.1,0.077589326,0.02716889,0.027484166
611.1,0.064936094,0.022758787,0.023020582
V84.01,0.04583107,0.016105756,0.016284797
V84.02,0.03411473,0.012015889,0.012153474
433.11,0.09298295,0.032532986,0.032911368
V41.2,0.071380235,0.025005758,0.02529351
305.93,0.104633,0.03659529,0.03701843
305.9,0.12735616,0.044511504,0.04503033
235.1,0.08159003,0.02856358,0.02889442
235.2,0.06010639,0.02107785,0.021320015
756.15,0.109341346,0.03823345,0.038678743
710.2,0.084375985,0.029536726,0.029878331
292.81,0.10410282,0.0364044,0.03682847
E935.3,0.083325416,0.029168552,0.029505188
362.06,0.11966014,0.041831847,0.042317
362.04,0.120439574,0.042099092,0.042590547
362.05,0.11847492,0.04141443,0.041899223
448.1,0.0808469,0.02830394,0.028631307
284.1,0.067361526,0.023605475,0.023876872
524.62,0.09244006,0.032344345,0.032716945
337.22,0.09879011,0.034555785,0.03495603
573.3,0.061928205,0.021714572,0.021960903
648.13,-0.9537673,-0.332208,-0.33617148
572.2,0.077231854,0.027043464,0.027354423
842.01,0.12579589,0.043966725,0.04448007
719.91,0.11679418,0.040829346,0.041306097
830,0.115723565,0.04045723,0.040930804
V45.4,0.10608905,0.03709942,0.037531633
488.19,0.066054516,0.023149736,0.023418149
E828.2,0.1589465,0.055515207,0.056169108
646.21,-1.0545071,-0.3673109,-0.37169024
569.9,0.059510216,0.02086712,0.02110602
271.3,0.066046394,0.023143966,0.023413122
301.81,0.10720103,0.037488755,0.037924882
480.9,0.070152216,0.024524538,0.024809025
211.5,0.057910696,0.020311663,0.020543514
V64.43,0.12113115,0.042341296,0.04283462
V58.65,0.074511886,0.026099093,0.026401056
V64.41,0.04720729,0.01658329,0.016770665
V54.09,0.12785149,0.0446819,0.045204137
V54.01,0.108129635,0.037811857,0.038250227
V42.5,0.1209142,0.042265907,0.042759936
785.4,0.09433766,0.033005077,0.033388153
156.2,0.062365524,0.021864729,0.022118721
733.6,0.070800066,0.024805062,0.025089648
E958.8,0.11575939,0.040470585,0.040940937
671.31,-0.76927006,-0.26791927,-0.27111608
783.5,0.06574471,0.023041826,0.023305213
793.82,0.05602473,0.019655945,0.019879842
368.13,0.113055795,0.039528027,0.039989218
375.15,0.12062606,0.0421665,0.04265708
784.49,0.079104975,0.027697427,0.028017102
784.59,0.09584334,0.033529963,0.033918835
E935.2,0.08340202,0.02919458,0.029533856
E935.4,0.08154592,0.028550377,0.028879674
244.2,0.0667821,0.023402786,0.023674412
244.1,0.06234713,0.021857955,0.022108166
567.31,0.086069815,0.0301247,0.030472916
569.62,0.071554966,0.025066227,0.025354173
564.81,0.090152055,0.031544868,0.031910177
536.42,0.07996574,0.027998302,0.028322008
659.71,-1.0865695,-0.37848085,-0.38299242
V23.82,-0.92955106,-0.3237689,-0.3276291
659.73,-0.99121225,-0.34525484,-0.3493713
V65.2,0.10272562,0.035928145,0.03634511
494,0.075066134,0.026292358,0.026600156
327.31,0.08274004,0.028965084,0.029299552
V15.29,0.059047706,0.020706719,0.02094311
V15.3,0.063834034,0.022377128,0.022634668
V14.8,0.05874678,0.020603428,0.02083819
V14.9,0.07434188,0.026038943,0.026338909
V14.6,0.057227243,0.020071985,0.020301146
V03.1,0.048687726,0.017098103,0.017292373
307.9,0.10872297,0.03801786,0.038460366
V03.6,0.042547192,0.0149572315,0.015125567
726.73,0.12755187,0.044577856,0.045099642
726.79,0.12923788,0.04516597,0.045692798
726.72,0.13089061,0.045741085,0.04627498
727.03,0.11517024,0.040265206,0.040734734
242.1,0.0668649,0.02342886,0.023696888
564.89,0.059549052,0.020882677,0.02112108
550.9,0.068095915,0.023864066,0.024138726
279.05,0.0736389,0.025791459,0.026089415
567.21,0.059494857,0.020864794,0.021103723
567.22,0.059666596,0.020924568,0.021163715
E016.9,0.13953185,0.04875238,0.049323063
458,0.07625951,0.026704405,0.027015697
911.5,0.088551044,0.030987926,0.031348485
780.09,0.0998775,0.034934815,0.035340194
135,0.07811769,0.027352206,0.02766962
579,0.065177694,0.022845149,0.023106935
366.51,0.119560674,0.041795485,0.04228251
788.41,0.056104433,0.019679971,0.01990806
374.34,0.117066815,0.0409261,0.0414044
333.81,0.10017078,0.035038527,0.0354439
V82.9,0.045078255,0.01584231,0.016019633
V82.2,0.082576446,0.028907083,0.029239966
V82.1,0.07002975,0.024534216,0.024817135
V81.6,0.020170748,0.0071621933,0.0072380793
659.51,-1.0866575,-0.37851256,-0.3830256
154.1,0.06323087,0.022166561,0.022420855
659.31,-0.88279945,-0.30747798,-0.3111443
659.43,-0.97927344,-0.34109426,-0.34516212
424.1,0.076734066,0.026869139,0.027180798
676.14,-0.95420027,-0.33235803,-0.33632237
637.9,-0.42336878,-0.14739,-0.14915268
637.91,-0.5440062,-0.18942605,-0.19168854
453.6,0.06366253,0.022316944,0.022572955
348.89,0.09202069,0.032198817,0.03257153
V72.60,0.03602622,0.012685345,0.012825298
995.3,0.08135931,0.028482566,0.028809981
727.3,0.11862628,0.04146934,0.04195267
733.29,0.10386282,0.036323283,0.036746655
676.24,-1.0396963,-0.3621481,-0.36646768
266.2,0.06604042,0.023144927,0.023408799
