,x,y,z
611.1,-0.081466824,0.03159619,0.17388368
648.13,0.38956872,0.037813067,-0.941708
V45.4,-0.20969176,-0.030057201,0.18340258
494,-0.07109848,0.14794704,0.3323655
V15.29,-0.09353096,0.019134894,0.18893687
V14.9,-0.017630428,0.0018271282,0.20710345
V14.6,-0.2195119,0.11101766,0.21116054
V72.60,-8.356368,-31.071173,-13.095672
634.91,0.16589233,-0.0056071393,-0.33949116
647.64,0.1864427,-0.007265608,-0.41248307
585.2,-0.12205342,0.06682688,0.22872458
585.1,0.012408465,0.08410714,0.25817448
V23.81,0.708828,-0.022363784,-0.90640914
642.52,0.40562835,-0.0363406,-0.8580986
649.13,0.34420264,0.033538967,-0.85392666
649.03,0.4226812,0.012470201,-0.9375085
649.04,0.30646235,-0.050938174,-0.6566151
V23.83,0.52104366,-0.30649534,-0.95579207
611.72,-0.08179667,0.054746836,0.18480644
V73.98,0.034766294,-0.009560682,-0.036107562
616.89,-0.04750777,-0.031794928,0.07061161
493.91,-0.10527759,-0.03251061,0.22860484
519.11,-0.12718932,-0.006880015,0.19149378
V12.72,-0.073348865,0.07560329,0.40174758
V85.37,-0.15884164,0.015012845,0.29035985
295.82,-0.082901604,0.006766462,0.16959205
V26.29,-0.026711052,0.0020447648,0.020628734
V45.74,-0.119781256,0.013444798,0.19992201
642.4,0.20190775,-0.007884918,-0.3574135
462,-0.116044365,0.05924107,0.22681007
624.9,-0.03916745,-0.0015902487,0.07546133
626.3,0.0058825016,-0.033287704,0.063078344
626.5,0.06502044,-0.067918554,0.05600916
627.9,0.017628111,-0.013327554,0.048308462
626.7,0.029558957,-0.060018767,0.050176885
627.3,-0.10122238,-0.012415169,0.09494655
839.21,-0.09516,0.019937612,0.16566956
623.9,-0.03586785,0.24235123,0.07040838
V05.9,-0.09600666,-0.014374349,0.1322312
V67.2,-0.15278652,0.114777744,0.07981227
V15.52,-0.11414312,-0.0064830184,0.1602682
643.21,0.44499108,-0.042401392,-0.8189175
592,-0.12075149,0.0035538124,0.21072619
625.6,-0.093321055,0.015041503,0.1767117
518.82,-0.19738634,0.14105657,0.09165865
V15.1,-0.088003755,0.021055454,0.16051045
611.82,-0.08236042,0.0074451016,0.17366919
V14.7,-0.1086875,0.0547796,0.225831
V45.87,-0.14606111,0.031594582,0.22481193
614.4,-0.06159072,0.004561892,0.11406905
634.92,0.16243942,-0.007820178,-0.34024683
648.92,0.53545237,0.040602177,-0.8567171
648.81,0.38067275,-0.0030828714,-0.9333211
648.84,0.23813799,-0.011321991,-0.5114943
648.83,0.49565637,-0.08231518,-1.0111513
648.94,0.36686602,0.02265583,-0.7461121
311,14.119387,-4.462815,-23.68713
V15.7,-0.014365157,0.0019392502,0.059417814
V15.89,-0.09068223,0.21854198,0.07127853
V12.55,-0.03064248,-0.0060177166,0.18965536
