,x,y,z
611.1,-18.439314,0.11301221,9.514563
648.13,9.982511,3.0721724,-14.458519
V45.4,-0.90668976,-11.63051,-15.856158
494,9.764059,-6.861041,-4.702917
V15.29,-6.986731,5.9608526,-4.9526496
V14.9,-10.841509,2.3337593,-14.626139
V14.6,-9.624919,7.080366,-8.890049
V72.60,-0.47417167,4.125478,6.386623
634.91,-4.2195673,-17.09605,-4.8887467
647.64,11.3200865,4.659111,-1.0850105
585.2,11.727987,-18.26973,5.774427
585.1,11.68327,-17.392994,5.4580097
V23.81,10.907132,1.0944902,-14.640719
642.52,15.738828,10.309817,-4.8728795
649.13,11.713398,4.9281707,-15.179258
649.03,9.77928,-2.8796952,-17.88167
649.04,11.887809,6.1269345,-3.8247323
V23.83,13.176297,-0.075198054,-15.067457
611.72,-17.487356,-1.6503646,8.048052
V73.98,-9.046706,-9.512959,4.160397
616.89,-13.296201,-10.322617,17.171131
493.91,7.252201,-6.5362453,-6.550177
519.11,7.6878653,-6.456287,-5.854023
V12.72,-7.3225594,-4.130657,-2.885902
V85.37,-6.4892406,23.280325,-1.7118877
295.82,10.885087,9.453455,13.890401
V26.29,-5.420193,-8.831528,4.478898
V45.74,-2.404526,-4.972726,16.09699
642.4,11.671352,4.38627,-0.16679424
462,4.0377035,-2.606785,-5.104804
624.9,-13.7624,-11.130123,17.151604
626.3,-9.090662,-16.578264,5.7249007
626.5,-8.233596,-16.920835,5.562029
627.9,-16.73213,5.809537,-0.7053781
626.7,-8.950671,-20.49484,6.550663
627.3,-18.309902,5.686011,0.5625299
839.21,-0.9072201,-3.8400512,-14.840947
623.9,-11.811213,-8.140887,17.188648
V05.9,-0.6551048,14.078426,9.168021
V67.2,-8.590318,5.751294,1.2408137
V15.52,-11.019616,0.6439173,-16.194984
643.21,16.064013,10.273296,-5.0032635
592,-15.712064,-11.932436,-10.76547
625.6,-0.9837008,18.088484,-14.779728
518.82,13.666816,-8.22949,0.88909787
V15.1,3.4549117,-9.52566,2.2775798
611.82,-18.116192,0.87930864,9.931262
V14.7,-11.233672,5.6261506,-10.174758
V45.87,12.764943,-14.963464,1.7190344
614.4,-2.818441,-9.751892,14.5889225
634.92,-4.4100747,-16.598602,-4.5137773
648.92,21.201773,11.276267,-5.97767
648.81,22.015438,11.916082,-2.7256467
648.84,13.253147,4.6373186,0.70153755
648.83,13.227814,5.1807766,-15.552725
648.94,12.445361,6.85742,-4.553986
311,7.761903,3.833131,8.900614
V15.7,-13.775363,-6.985667,4.50575
V15.89,5.4646797,-3.5657082,17.940521
V12.55,-3.706576,7.2420278,-5.4599075
642.51,16.480742,13.266153,-3.0830739
593.9,10.083391,-14.117128,8.902802
V74.2,-10.47853,-6.7114124,5.117157
V71.4,-8.847051,-1.6478455,-17.059088
V70.9,-0.07202166,2.5172563,1.9610614
V71.09,10.509705,8.14614,12.566851
618.89,-4.811603,3.0077627,10.85184
616.5,-14.171786,-10.982957,17.288166
616.11,-11.745994,-7.0854387,17.939596
614.8,-2.4396472,-14.235529,9.215393
579.8,-8.917723,-5.8391347,-7.319802
745.5,3.4172752,-9.62978,2.2462935
627.1,-4.9037466,-20.00508,5.8805714
V44.8,2.5322816,-5.19244,16.789656
519.9,8.340309,-8.162382,-4.282599
300.3,9.111178,4.635168,9.278801
V45.51,-11.7981825,-12.832186,4.085682
723.1,-1.3216364,-5.4127197,-14.120438
296.34,10.854514,8.492826,12.967895
V67.6,-11.476714,8.896782,5.357867
V68.9,1.0814393,11.824545,8.999336
610.3,-20.97117,-0.2005164,10.151893
610.2,-19.257349,-2.1751704,8.2770605
627.4,-17.364548,5.2800536,-1.7699075
627.2,-17.14993,5.4994693,-0.33817822
V26.0,-3.4443882,-9.483957,6.207719
621.9,-5.7313824,-18.16403,6.1946607
646.9,7.6701245,2.1604457,6.8791623
V65.3,2.625238,23.45962,1.3501602
640.03,-4.815597,-16.213455,-3.8789897
621.2,-5.2941146,-17.303232,6.824531
587,10.126843,-14.190462,8.831391
E000.8,-8.252678,-1.6935421,-16.54551
V87.2,4.9835362,-4.344864,-0.5956937
518.83,14.850613,-7.3752165,2.1536856
518.84,14.409691,-7.66492,1.6952853
721.42,-1.3754004,-7.0623775,-14.528241
V85.54,-1.4051106,15.955703,7.7815175
786.52,5.245747,-4.663667,0.6709143
618.9,0.0280564,17.774315,-14.497851
618.2,3.725531,17.747974,-13.715501
618.4,3.8724692,17.478796,-13.757793
V45.79,-7.3192816,6.020226,-4.7988453
V46.3,3.2734878,0.548268,19.066498
617.9,-3.1486397,-15.254102,8.860744
847.1,-1.3020883,-4.340732,-13.720331
746.1,2.7963762,-11.316331,1.8016742
V72.61,1.2911513,13.018336,12.440645
