,x,y,z
279.3,-0.170538,-0.2811653,-0.25034112
786.06,-0.38766965,-0.7314412,-0.51811224
660.31,-0.4537202,2.7211676,1.1203023
372.14,1.1302485,0.9658887,-0.9920714
571.49,-0.94371337,-0.19478443,-0.2934524
571.8,-0.8989563,-0.12550993,-0.43554798
239,-0.22110716,0.027448516,-0.9405137
V70.2,-0.8032892,-0.38154978,1.1908278
V67.51,0.36920804,-0.39688212,-0.041499432
999.9,-0.38162613,-0.5849907,-0.5134501
759.2,-0.36653897,0.2564726,-0.2743834
922.4,0.64385456,0.024372157,0.59191716
922.9,1.1363621,-0.12296223,0.9610649
921.2,1.1317297,0.24218951,0.9907421
921.1,1.135898,0.27015534,0.94245887
922.31,0.7479976,-0.29125577,0.6611706
922.2,1.0975817,-0.080925144,0.95885557
922.1,1.1568989,-0.076915845,1.0214467
555.9,-1.2309986,-0.24214098,-0.5179233
466.19,-0.21601355,-0.88815695,-0.6508221
451.82,-0.052777365,-0.6359529,-0.8264525
451.84,-0.05350293,-0.6352623,-0.82203126
427.1,-0.46720243,-0.99525946,-0.73879534
527.1,0.0687125,-1.1070799,-0.62492347
611.1,-1.3829477,0.94869864,-1.3023489
V84.01,-1.2055618,0.7792644,-1.0726738
V84.02,-1.1810887,0.7726764,-1.0228541
433.11,-0.121280506,-0.8554135,0.5479107
V41.2,-0.48279932,-1.8988403,0.2821179
305.93,-0.8078816,-0.40677175,0.935764
305.9,-0.9144163,-0.4340224,1.3064431
235.1,0.20409203,-1.4353677,-0.56839675
235.2,-1.355757,-0.18023348,-0.59089965
756.15,0.6976701,-1.0178539,0.94311374
710.2,0.4781173,-0.4491529,-0.045979097
292.81,-0.5358791,-0.5114781,0.75661206
E935.3,0.5071906,-0.3690049,-0.41621715
362.06,1.153056,1.392812,-1.0861046
362.04,1.1182767,1.3443664,-1.063805
362.05,1.1417903,1.3772904,-1.08006
448.1,1.3967489,-0.21423039,-1.1024075
284.1,-0.5780144,-0.28662077,-0.4501231
524.62,0.20642406,-1.4268105,0.32923746
337.22,0.38945237,-0.63874835,0.59398746
573.3,-0.7664198,-0.09776261,-0.29716638
648.13,-0.9953748,2.3585134,0.5309158
572.2,-1.0203178,-0.27110785,-0.16411233
842.01,1.7460685,0.01778307,0.8738436
719.91,1.5543673,-0.7749209,1.6259059
830,1.0438799,-0.25914717,0.5395358
V45.4,0.7056576,-0.9814518,0.9031156
488.19,-0.12507765,-0.39602616,-0.25732517
E828.2,1.2398163,-0.022656145,1.0564541
646.21,-0.55294526,2.2627914,0.81053454
569.9,-1.3200042,-0.20830376,-0.56867933
271.3,-0.4772177,0.002867736,-0.20775928
301.81,-0.808449,-0.37811396,1.2181937
480.9,-0.11228531,-0.5104237,-0.32915887
211.5,-1.4104376,-0.17966267,-0.68099934
V64.43,1.6304404,-0.82098746,1.749785
V58.65,0.10635436,-0.41550574,-0.22257599
V64.41,-1.0647207,-0.1498224,-0.5768836
V54.09,1.219674,-0.4315561,0.5871332
V54.01,1.1502024,-0.66859365,0.37385267
V42.5,1.2367232,1.4125408,-1.0232087
785.4,0.7199107,-0.21003948,-0.35916868
156.2,-1.2478424,-0.14948563,-0.75541764
733.6,-0.21820816,-0.68302923,-0.2964684
E958.8,-0.62012607,-0.45607176,1.0157572
671.31,-0.5623442,1.8814994,0.6013771
783.5,-0.31265423,0.14836584,-0.272049
793.82,-1.2465678,0.92408985,-1.0674276
368.13,1.1919866,1.3189588,-0.9371575
375.15,1.2231303,1.350663,-0.9913224
784.49,-0.033300888,-1.6299365,-0.80803114
784.59,-0.14024371,-0.85184085,0.6087476
E935.2,-0.2824195,-0.4169975,0.23699425
E935.4,-0.26236564,-0.34839666,0.2189041
244.2,-0.38827643,0.2498176,-0.20506711
244.1,-0.3918387,0.27723706,-0.22220215
567.31,0.49348772,-0.5351869,-0.2569655
569.62,-0.7017846,-0.3037758,-0.41087195
564.81,0.22771741,-0.29900828,0.03810684
536.42,-0.42635465,-0.5052641,-0.20703565
659.71,-0.5157048,2.5626128,0.9923064
V23.82,-1.0263877,2.3093376,0.4761696
659.73,-0.8992836,2.3732514,0.61256546
V65.2,-0.577133,-0.3760542,0.7212546
494,-0.19902907,-0.7139788,-0.47682527
327.31,-0.89910626,-0.5597424,0.7313205
V15.29,-0.4439671,-0.09153558,-0.5561829
V15.3,-0.71899825,-0.061640564,-0.7640034
V14.8,-0.36206558,-0.067259766,-0.6141424
V14.9,0.03800819,-0.18763238,-0.6447032
V14.6,-0.37037405,-0.060208507,-0.60762984
V03.1,-0.4585221,0.64478236,0.5358455
307.9,-0.54786724,-0.527317,0.8779357
V03.6,-0.40074703,0.5877472,0.4681572
726.73,1.9967226,-0.4139903,0.26393613
726.79,2.014557,-0.42007184,0.26621166
726.72,1.9997704,-0.42038664,0.28623107
727.03,1.6930376,-0.014724012,0.78334165
242.1,-0.24725105,-0.09151392,-0.15388209
564.89,-1.1191201,-0.19800285,-0.500741
550.9,-0.33861178,-0.033268724,-0.18306579
279.05,-0.22693919,-0.28553653,-0.26018566
567.21,-1.0822234,-0.098815456,-0.5836756
567.22,-1.0789988,-0.07304437,-0.58396363
E016.9,1.2391093,-0.047266692,0.7984885
458,-0.084023684,-0.29832897,-0.10274661
911.5,1.2058077,-0.30728555,-1.1785085
780.09,-0.40113813,-0.60125476,0.58979607
135,-0.2666852,-0.73899484,-0.56389135
579,-0.7158453,-0.10201277,-0.22558515
366.51,1.2014568,1.3334787,-0.966899
788.41,-0.37290648,0.73905957,-1.1834302
374.34,1.1968795,1.3475499,-0.9734894
333.81,0.22356226,-1.1974819,1.0334642
V82.9,-0.4394247,0.25559345,0.07252707
V82.2,0.5046007,-0.4689707,0.03874126
V82.1,0.12907228,-0.20628735,0.10526945
V81.6,-0.6259681,0.59373707,0.09344341
659.51,-0.5221941,2.561666,0.9877401
154.1,-1.2194144,-0.16472887,-0.70406264
659.31,-0.56169593,2.0015488,0.6703285
659.43,-0.8254828,2.278969,0.61638963
424.1,-0.42869294,-0.9438474,-0.7216501
676.14,-0.5505201,2.0753312,0.7029313
637.9,-1.1145574,1.9151663,0.16750002
637.91,-1.1109688,2.053961,0.25847483
453.6,-0.008756203,-0.72939056,-1.0515429
348.89,-0.105462804,-0.7887426,0.5943058
V72.60,-0.40795314,0.043502443,-0.0863801
995.3,0.7797486,-0.3107127,-0.9579537
727.3,1.9262499,-0.4045209,0.23584428
733.29,0.92806417,-0.59055305,0.3854614
676.24,-0.54520684,2.1948378,0.7779857
266.2,-0.46008265,-0.050091,-0.23307186
747.49,-0.13190706,-0.40471536,-0.9460166
996.59,-0.059441704,-0.47655904,-0.5046721
728.86,0.62781024,-0.3006881,-0.2763115
917.7,1.4512646,-0.04531913,0.16946466
917.6,1.4039317,0.0007127711,0.2276066
647.61,-0.5228418,2.5374947,0.97617203
918.2,1.2456883,1.2601688,-0.88500494
634.91,-1.1088295,2.0543919,0.2597702
694.5,1.0631804,-0.19772266,-0.8892563
647.64,-0.54454833,1.6555587,0.49482688
493.21,-0.20892668,-0.8903765,-0.6774702
300.21,-0.7950313,-0.37595707,1.1955343
V58.0,-0.7107593,-0.26553774,-0.73079246
353.6,0.5885353,-0.24969408,-0.31442967
V62.81,-0.9046775,-0.42605975,1.3623588
572.3,-1.030036,-0.2552183,-0.21119092
V84.09,-0.8901326,0.4829378,-0.8469106
371.82,1.2552972,1.2807132,-0.9019758
585.2,-0.18376356,0.03788079,-0.99177897
585.1,-0.18752101,0.017439427,-0.97983116
727.1,2.0950744,-0.41570574,0.2210299
305.41,-0.95358247,-0.44032434,1.3681508
305.21,-0.9192903,-0.43744937,1.2753936
305.22,-0.924597,-0.43809578,1.3125837
802.8,1.1202518,0.20554222,1.0601383
373.31,1.1919934,1.1460398,-0.9496408
173.51,1.6250771,-0.24414729,-1.3391128
403.91,-0.19237702,-0.15447661,-0.967969
V23.81,-1.0208877,2.318356,0.48525688
569.2,-1.466501,-0.19498126,-0.6418195
305.91,-0.9268957,-0.44331127,1.3276987
355.3,0.580202,-0.6095479,0.54927874
726.91,1.8743687,-0.41728634,0.24494533
726,0.59698933,-0.46059528,0.32191697
425.8,-0.4658533,-1.0001034,-0.74565583
424,-0.19674183,-0.111031055,-0.18828122
362.03,1.106309,1.3292403,-1.0625148
724.5,0.6547389,-0.9165926,0.83690727
789.2,-0.8135054,-0.20700942,-0.39964253
836,1.4433465,-1.0633637,0.52665997
836.2,1.6555213,-1.2242508,0.5529991
836.52,0.7884702,-0.66046935,0.4357601
642.52,-0.558402,2.2039309,0.7755049
199.1,-0.8083955,-0.22794823,-0.749736
286.7,-0.2073502,-0.46131647,-0.6064497
E930.4,0.3105358,-0.32469943,-0.5140561
348.39,-0.33204642,-0.64622974,0.5353402
719.16,1.3373822,-0.95324814,0.5330948
726.6,1.2773873,-0.9259122,0.5310035
389.01,-0.48927462,-2.0052876,0.2821687
728.79,0.31064984,-0.39982688,0.20458941
153.4,-1.2044543,-0.15066907,-0.76119167
153.1,-1.1931732,-0.151094,-0.76542395
152.8,-1.1348939,-0.13088773,-0.7930439
642.73,-0.79516035,2.4511142,0.7316388
153.6,-1.1992526,-0.15254045,-0.76286095
649.13,-0.9463284,2.3810332,0.5799277
431,-0.012467708,-0.7704066,0.6956108
649.03,-0.99130094,2.3103418,0.5073718
649.04,-0.54650897,1.9928626,0.67403615
726.61,1.2922415,-0.9199271,0.54535097
649.11,-0.5699312,2.5038013,0.92308086
428.31,-0.46504763,-0.9768258,-0.73832506
995.1,0.7767847,-0.3224979,-1.0106786
E005.2,1.2183473,-0.23277834,0.6279245
670.12,-0.54274327,2.2571237,0.81396717
477.8,0.62801677,-0.4263329,-1.0118102
891,0.487751,-0.15443651,0.07902021
197.7,-1.0177987,-0.17956637,-0.779328
197.4,-1.1562848,-0.11352007,-0.78272283
362.81,1.227791,1.4749368,-1.0999726
362.57,1.2367903,1.456972,-1.0625752
879.2,0.2313832,-0.31147566,-0.34961486
879.3,0.19544587,-0.3095435,-0.362595
250.5,0.002189652,-0.09074672,-0.15300243
V79.9,-0.4906422,0.6322696,0.5698115
V23.83,-0.999795,2.3156395,0.5012532
V26.51,-0.41537994,0.034742728,-0.52416146
757.33,1.2829357,-0.18840659,-1.0345474
E916,1.3888855,0.017070979,0.79198617
E915,-1.2596022,-0.6796111,-0.42260462
E914,1.2578927,1.2780699,-0.89260453
382,-0.48498324,-2.024966,0.24329473
424.9,-0.30838782,-0.78576696,-0.6106398
382.9,-0.47600782,-1.9962177,0.23751561
V01.89,-0.5408017,0.4195851,-0.06482896
V01.1,-0.4591506,0.610375,0.48866045
V01.6,-1.0120255,1.2285153,-0.2317071
V01.79,-0.33849657,0.1224597,-0.09127449
V01.4,-0.4836506,0.6663482,0.491163
522.5,0.38193834,-1.7367988,-0.35390556
350.1,0.06710565,-0.89444125,0.4633457
691.8,1.0775529,-0.23677304,-0.9618383
447.71,-0.40832868,-0.8953862,-0.7512158
727.68,1.9979097,-0.42283863,0.30381334
376.21,1.1063579,1.2734466,-0.91178703
727.67,1.9640994,-0.4137626,0.33497897
794,-0.20451503,-0.14208686,-0.28522295
727.62,1.6244675,-0.81596214,1.736103
727.63,1.6871554,0.0727601,0.8218093
272.1,-0.3645898,0.048529074,-0.18629251
785.6,-0.15803632,-0.82123685,-0.65569544
288.09,-0.60964733,-0.2898094,-0.5226953
297.1,-0.75666,-0.45847115,1.1824346
272.7,-0.18316196,-0.058340207,-0.14030017
E858.6,-0.8358907,-0.46934962,1.298928
385.31,-0.54816014,-2.1761742,0.31498826
V17.7,-0.4417871,-0.15177946,-0.4539511
911,-0.19066021,-0.4894301,0.3641413
959.01,1.0533613,0.0134088565,0.98662597
558.3,-1.0279845,-0.21080199,-0.39797887
611.72,-1.380557,0.9713266,-1.2722113
V26.31,-0.9702142,1.4429371,-0.013857914
V45.86,-1.3203322,-0.20095012,-0.08320421
V75.4,-0.97928417,1.1845367,-0.25192586
524.69,0.21728845,-1.4393407,0.31291622
V75.8,-0.80053735,0.87974083,-0.098809876
274,-0.2734707,-0.21207951,-0.2834803
805.3,0.7817102,-0.63251054,0.8785147
737.43,0.7100334,-1.0462282,0.9743954
435.1,-0.13276568,-0.8399006,0.517871
794.39,-0.44903415,-0.9135356,-0.7054295
959.4,1.562175,0.10334203,0.8392089
959.8,1.1328912,-0.018495113,1.0541105
959.7,1.4430357,-0.21338154,0.6833811
959.9,1.1578829,-0.07577715,0.93751717
217,-1.4155939,0.99303305,-1.3170644
661.93,-0.8829212,2.385355,0.6309219
438.21,-0.11258565,-0.89471906,0.64955795
438.22,-0.11268253,-0.88618267,0.64383984
255.9,-0.6104308,0.08559402,-0.41561303
840.9,1.4518014,-0.7531383,1.5066488
V07.8,-0.16590373,-0.35557845,-0.3968243
V07.51,-1.2828168,0.7938798,-1.2057106
281.2,-0.49995697,-0.08610948,-0.26906118
924.8,1.1728169,-0.07837723,0.98371536
238.79,-0.5019852,-0.2114972,-0.4178292
V53.8,0.08982497,-0.41705734,0.20164672
530.19,-1.3053651,-0.52931845,-0.44604594
556.5,-1.4929985,-0.2349548,-0.6138433
301.83,-0.8505013,-0.39379323,1.289402
634.9,-1.1033448,2.050619,0.26206386
V53.7,1.1459199,-0.38388512,0.5808653
V53.6,-0.28057146,0.6072006,-1.1570914
V54.9,0.86285454,-0.5520272,0.45811263
611,-0.11448952,-0.3006188,-0.19876307
304.71,-0.96488756,-0.4401846,1.3765222
228.04,-0.9591962,-0.084712654,-0.56499755
304.81,-0.9731553,-0.44160208,1.3862147
229.8,1.437954,-0.2577106,-0.7511446
304.8,-0.86811835,-0.398528,1.2831651
304.83,-0.8909855,-0.4095595,1.3249333
304.91,-0.9319964,-0.43495306,1.322488
447.72,-0.30000478,-0.634576,-0.79323214
682.4,1.1346087,-0.15492631,-0.24938339
270.1,-0.44910863,-0.057758927,-0.018411119
293.82,-0.52252495,-0.5545794,0.85110575
845.11,1.8651079,-0.38830236,0.36140975
723.3,0.80876213,-1.1801045,1.0941474
414.8,-0.4459135,-0.9664167,-0.7343924
723.9,0.65629584,-1.0178022,0.9286133
723.8,0.6171743,-1.0307233,0.92434365
724.09,0.6687574,-0.96178955,0.8778647
