,x,y,z
279.3,7.2934446,-2.769419,-3.0969152
786.06,-5.9938116,7.8505626,-0.7211869
660.31,-18.10927,-11.644176,5.9979377
372.14,-4.56404,24.07017,6.0057206
571.49,0.3337457,2.3709247,-6.8608713
571.8,-0.31798568,2.5374353,-8.56995
239,-5.1873827,3.5176656,-9.06349
V70.2,11.183939,14.508001,-0.24330588
V67.51,2.126334,-3.0928242,-2.1996593
999.9,-7.251292,5.5102606,-2.2558522
759.2,12.666099,-4.682697,-6.7622166
922.4,8.850105,-4.936627,10.021168
922.9,10.180057,-3.1893687,12.25626
921.2,13.864362,-2.5886273,9.228092
921.1,13.927952,-2.315123,8.910201
922.31,8.125557,-1.251705,11.175666
922.2,9.645334,-3.8180058,11.254884
922.1,10.375396,-3.260148,12.295314
555.9,5.796887,5.8786006,-9.815245
466.19,9.807279,-0.74430233,-1.7593397
451.82,-5.167608,4.610137,-3.8738964
451.84,-5.3171234,4.665511,-3.99513
427.1,-10.769968,4.4399233,4.534165
527.1,13.072944,-3.8562796,-7.2733774
611.1,6.1726894,-8.638916,-12.266311
V84.01,5.2270184,-8.392683,-14.490124
V84.02,5.0963216,-8.4596,-14.506753
433.11,2.8423648,9.665918,5.90273
V41.2,16.744215,0.71618354,-7.0581927
305.93,7.752363,13.536319,-3.9076614
305.9,9.680896,15.459057,-3.46302
235.1,13.452345,-4.5060034,-8.928214
235.2,2.5278516,5.42604,-14.0850725
756.15,0.8060172,6.814729,12.623143
710.2,6.434294,-5.124091,-0.6758065
292.81,6.6481714,13.6932535,-0.41409293
E935.3,8.559147,-4.693895,-0.053520743
362.06,-10.919534,18.727266,-1.3885983
362.04,-10.459496,18.898985,-1.1658133
362.05,-10.874498,18.782595,-1.6745664
448.1,7.506174,-13.961322,-0.4995501
284.1,-2.6433802,3.4780414,-6.488791
524.62,14.904227,-4.296632,-4.3264537
337.22,2.6996799,2.962899,8.811275
573.3,0.33642754,2.1792214,-6.841079
648.13,-15.9442,-10.2625065,-9.268775
572.2,0.61610895,4.4522004,-6.595314
842.01,5.2758307,-5.1416464,21.261925
719.91,1.680025,-0.9519095,19.895632
830,4.6083446,-5.2424765,12.31082
V45.4,-0.83924764,6.251272,10.674461
488.19,2.4639287,1.8661675,0.4165223
