,x,y,z
279.3,0.9823147,5.47411,-3.8255153
786.06,1.628271,-9.452513,-2.9122088
660.31,-1.1646746,-12.298399,-1.4147747
372.14,-4.05324,9.146247,-4.286589
571.49,3.983167,-7.1638155,-6.451827
571.8,2.42508,-6.6938024,-7.185495
239,6.172353,-4.6920004,-5.1255736
V70.2,3.934258,7.4934545,9.07281
V67.51,2.5104697,1.648263,-4.1171994
999.9,-0.48923752,-7.5091543,-1.1743946
759.2,2.7353842,5.67756,-9.119153
922.4,-4.036507,-5.1564565,8.667236
922.9,-1.7336036,-4.558999,8.53964
921.2,2.0139894,-10.319648,5.457586
921.1,2.0348766,-10.309972,5.412262
922.31,-0.5013952,-5.051498,7.025298
922.2,-3.0299685,-4.924192,9.11185
922.1,-1.7173798,-4.5694504,8.638069
555.9,4.337425,-1.0129704,-4.8856993
466.19,3.566407,6.5268464,-3.330888
451.82,-0.09357386,-7.9492354,-3.6395917
451.84,-0.10333104,-7.978498,-3.6335812
427.1,-0.66928524,-6.2001667,1.8714793
527.1,2.764994,5.807938,-9.250413
611.1,-8.096053,8.126456,-4.6823072
V84.01,-8.519321,8.232092,-2.0266607
V84.02,-8.548152,8.179164,-2.0361078
433.11,10.355507,5.554302,3.3998463
V41.2,6.675647,-8.304459,-0.31920046
305.93,1.0266212,4.115421,6.546869
305.9,0.9610417,5.9688005,8.119464
235.1,2.4867976,8.521334,-8.193586
235.2,1.9532552,0.034345336,-9.82118
756.15,9.894372,-1.3949698,-1.0182612
710.2,-1.295704,5.856923,-3.1467824
292.81,4.8555436,2.897854,6.138446
E935.3,-1.8705829,7.0653777,-4.8973384
362.06,-6.1561112,8.40974,7.245836
362.04,-4.964759,8.835586,7.076138
362.05,-6.158156,8.407858,7.2489953
448.1,-8.000825,5.4774084,-7.5702295
284.1,1.3422017,-7.3229704,-6.870039
524.62,6.686791,3.9491098,-9.503462
337.22,6.8388243,-0.5508031,2.9922903
573.3,4.0044384,-7.136219,-6.4493995
648.13,-10.65489,-0.8686627,-5.5906863
572.2,3.0714502,-9.663025,-6.7493873
842.01,-6.0556283,3.342995,11.166285
719.91,-7.177461,-0.7538792,7.0892496
830,3.2383094,-1.3858538,10.692362
V45.4,6.522297,-2.3079185,0.43995327
488.19,1.6004419,3.0611405,-2.3241124
E828.2,-0.607078,-3.6035113,12.229239
646.21,-4.305116,-7.5631075,-3.8309655
569.9,1.8028537,-3.1291788,-10.178266
271.3,1.9439149,1.8901398,-6.708214
301.81,3.6338675,7.779334,4.1479764
480.9,1.838136,3.487557,-2.4532337
211.5,-0.69178003,-3.9057057,-9.870373
V64.43,3.9413257,1.3432281,10.02447
V58.65,-1.4307669,-2.0299642,-3.7382011
V64.41,-1.6669602,-0.2740859,-12.660324
V54.09,1.9803671,-2.397162,7.708076
V54.01,2.8952565,-4.780285,5.6489205
V42.5,-0.45912734,11.036366,2.7608924
785.4,-3.5150259,-2.3710222,4.5267997
156.2,-3.038356,-4.559386,-9.927116
733.6,-1.1178225,-0.4768825,2.5278337
E958.8,3.9042962,3.9815404,6.2697105
671.31,-5.7311673,-5.652841,-4.0511603
783.5,0.4807977,0.38064465,-4.4910727
793.82,-7.3362584,5.8570204,-2.3507245
368.13,2.305125,10.471595,-3.3418567
375.15,-1.968304,12.038607,-0.97577184
784.49,1.1308599,4.58324,-11.456352
784.59,10.581785,6.8691406,2.448357
E935.2,0.3537472,1.5018923,4.0385413
E935.4,0.34850854,1.8538921,3.9785385
244.2,-0.20311756,2.5094993,-6.2929597
244.1,-0.60261315,2.5092514,-7.114675
567.31,-8.377443,-6.6816897,5.1510353
569.62,-1.1507865,-6.990319,-10.362461
564.81,10.737894,3.7385662,-3.5604954
536.42,-3.0137088,-5.520815,-6.584355
659.71,-4.948943,-10.687378,-0.70899284
V23.82,-10.137271,-0.030388242,-5.2466803
659.73,-9.106901,-5.4428954,-4.4021435
V65.2,0.25374588,5.2117295,7.3689623
494,0.49602664,-2.3453104,-0.48591888
327.31,2.9447923,5.7705398,-0.8042155
V15.29,-6.3059907,-5.368753,1.8930836
V15.3,-6.746281,-2.652206,-9.098144
V14.8,-6.362709,-3.1755545,2.227019
V14.9,-6.468492,-3.083962,2.3920963
V14.6,-6.3233824,-3.7552278,2.261969
V03.1,-4.717047,4.528706,5.174274
307.9,5.6374726,4.1646934,6.7358527
V03.6,-2.4896426,3.4225934,5.4775677
726.73,5.653253,-4.315643,7.508467
726.79,7.2070413,-5.344429,9.137012
726.72,7.1697817,-5.367369,9.1886
727.03,-5.9942346,3.3020184,7.5341115
242.1,0.2861615,2.6404946,-5.8433743
564.89,-0.93379134,-7.235658,-9.80642
550.9,6.285072,-1.9539634,-3.7554185
279.05,7.2410827,-0.022170417,-7.873188
567.21,-2.5027797,-8.309302,-9.034942
567.22,-2.3508477,-8.227554,-9.10054
E016.9,-1.5945777,0.40749422,8.881126
458,4.851564,0.744198,0.6555177
911.5,-3.1168633,7.889103,-7.5303826
780.09,7.6209626,5.8301578,5.730091
135,-0.6696843,-1.0783647,-0.86946315
579,7.835026,-4.157709,-7.3823423
366.51,-0.43465853,10.051429,-1.3600872
788.41,7.509467,3.9981618,-5.220728
374.34,-1.5044044,9.572869,-0.06384654
333.81,1.6457238,8.452968,-0.45998257
V82.9,-2.6222024,1.8224752,1.2569556
V82.2,-1.6118306,5.34799,-2.4194024
V82.1,-1.8000306,4.3351173,-1.358442
V81.6,-5.889257,3.2826905,0.83877283
659.51,-5.652227,-11.47633,-0.937827
154.1,-3.5416007,-3.7825222,-11.627255
659.31,-5.7507443,-5.941459,-5.215975
659.43,-7.767084,-3.7094638,-4.429241
424.1,0.6605745,-5.399758,1.7042284
676.14,-6.2683682,-6.7070265,-7.6128926
637.9,-10.652962,-0.019964779,6.6841702
637.91,-10.772962,-0.4458311,6.5077577
453.6,-3.8955162,-6.3895526,-0.6133396
348.89,9.949426,4.931676,-0.483087
V72.60,-3.0108466,0.8059554,-0.78088355
995.3,-2.0748842,7.0174747,-5.2104573
727.3,6.510125,-2.5060263,8.570306
733.29,3.4843228,-3.1411138,4.4798794
676.24,-4.6574116,-9.264433,-5.654623
266.2,1.4727306,2.146998,-6.3659844
747.49,1.210153,-6.447014,-3.040755
996.59,-4.026743,-10.590849,4.0982695
728.86,-5.7000237,-6.9065266,5.3057437
917.7,-3.7616153,-2.3093395,7.604285
917.6,-3.7397008,-2.3479176,7.621449
647.61,-6.066214,-9.631494,-1.2411801
918.2,-0.19654562,12.162503,-5.3601866
634.91,-10.799183,-0.5424848,6.456315
694.5,-3.8196685,2.8319066,-7.0987234
647.64,-5.2354984,-2.753812,-2.9105966
493.21,2.0456307,3.928855,-2.5852392
300.21,2.8254843,7.3172436,1.8816944
V58.0,-4.984868,-2.2011447,-9.0993185
353.6,-2.0744746,-3.1861022,5.1976523
V62.81,1.1166153,7.764517,8.709635
572.3,2.5385532,-8.924866,-6.2532415
V84.09,-6.755851,2.145658,-2.9205143
371.82,-0.61831677,11.922436,-4.476567
585.2,6.9252734,-3.0771446,-3.528921
585.1,7.043168,-3.534796,-3.6224983
727.1,8.59782,-6.123025,7.5710096
305.41,1.0656765,7.552398,8.761493
305.21,-0.6246997,8.491576,7.5676384
305.22,-0.47270897,8.53167,7.5015383
802.8,2.7209697,-10.917638,5.6299286
373.31,-3.900273,9.018395,-4.2334332
173.51,10.524488,-6.3159823,-3.0398943
403.91,5.535144,-6.23424,-3.4434505
V23.81,-10.142259,-1.0816842,-5.1072288
569.2,3.5670462,1.4415191,-9.792245
305.91,1.2095349,5.898201,8.085167
355.3,4.517971,-1.2985189,4.9184566
726.91,6.156134,-4.47421,7.2621503
726,4.0540442,-2.553604,4.193993
425.8,0.52005047,-5.066285,2.373142
424,-0.8020448,0.12608728,-5.138906
362.03,-5.234008,8.738826,7.1275597
724.5,8.08064,-2.4216092,-0.79687315
789.2,1.8355342,-7.272845,-6.9384866
836,7.0516105,0.5207768,8.340311
836.2,8.844367,2.352951,8.102745
836.52,8.270294,-4.855487,4.4799604
642.52,-4.5232,-8.594625,-5.7273
199.1,-5.2286096,-2.781222,-9.43298
286.7,0.34766927,-2.5565138,-5.7402267
E930.4,-0.29260296,7.977028,-4.04771
348.39,5.884318,5.888919,3.2556734
719.16,6.044041,1.0990975,8.862525
726.6,5.1240788,0.8947041,8.320362
389.01,5.421924,-9.692006,1.849101
728.79,3.503161,-1.4895368,5.334179
153.4,-3.6838923,-4.015391,-11.248255
153.1,-3.6998024,-4.003777,-11.184223
152.8,-3.8018641,-4.341344,-10.265103
642.73,-10.154383,-5.553686,-6.809598
153.6,-3.7042768,-4.0168533,-11.237876
649.13,-10.684089,-1.6930445,-6.722761
431,12.250942,5.4053893,0.99866986
649.03,-10.483525,-2.6275012,-0.90382236
649.04,-5.6706486,-5.897204,-3.0528076
726.61,4.2196083,1.2473717,9.877203
649.11,-8.463748,-10.392588,-0.80201775
428.31,2.3774796,-11.329201,0.25327697
995.1,-0.35726795,8.139921,-4.537176
E005.2,3.3653946,-1.4267958,10.824893
670.12,-5.6060905,-8.606695,-4.2772536
477.8,1.2252795,6.369216,-6.3361545
891,1.0057614,-0.2736352,0.4392133
197.7,-4.9196887,-3.2136493,-9.733535
197.4,-3.427665,-4.5015326,-10.031344
362.81,-3.621642,9.382545,6.3310995
362.57,-3.7795076,9.57725,4.403356
879.2,-5.15626,-10.279067,5.7991323
879.3,-5.1523004,-10.27624,5.7925377
250.5,2.6657562,1.5325418,0.7514808
V79.9,-4.1702204,3.1943512,4.745099
V23.83,-10.073002,-0.6614595,-1.8313823
V26.51,-7.37182,-0.39296025,0.954404
757.33,-5.059947,0.65554506,-8.392834
E916,-0.7462486,2.2899435,8.703492
E915,6.576623,-2.977431,-8.900378
E914,-0.056691192,12.322448,-5.870738
382,8.793833,-9.659258,0.43533915
424.9,1.099017,-6.1740713,-3.5911307
382.9,8.1564245,-9.820709,0.4407999
V01.89,-3.8440845,1.0604511,-0.43506795
V01.1,-2.1543715,3.6277378,2.6448832
V01.6,-7.0493326,4.813317,3.2498972
V01.79,2.4099789,-0.38134104,-4.7889233
V01.4,-6.105693,4.2141366,2.4822688
522.5,5.390828,7.531531,-7.790071
350.1,8.85002,3.600606,0.013897092
691.8,-3.917106,5.515301,-5.968689
447.71,-2.5695293,-4.4305797,2.9807796
727.68,5.3958344,-5.304306,9.658256
376.21,1.8415306,10.723273,-3.5851505
727.67,5.3406253,-5.161383,9.642388
794,2.3593903,-0.4039131,-1.334114
727.62,-8.428084,-4.3247824,8.118406
727.63,-2.0894272,3.5881977,9.870866
272.1,-0.61890775,1.4756528,-3.7646568
785.6,0.9172614,5.048253,-8.568651
288.09,-2.8732967,-1.0613064,-7.8895383
297.1,3.8424158,8.584665,6.3824887
272.7,5.024391,0.17373134,0.009436663
E858.6,3.0455987,5.768179,9.051907
385.31,5.6121554,-10.7196665,4.4017463
V17.7,-6.362641,-3.6656387,2.1198914
911,7.6196394,5.5726295,5.716632
959.01,0.58381647,-9.014597,6.7466955
558.3,7.8089504,-4.0724916,-7.4029408
611.72,-8.007629,6.085162,-4.2544785
V26.31,-9.410102,-1.2662109,0.7794619
V45.86,7.1677904,-7.29194,-6.3348317
V75.4,-8.406541,6.8905587,2.018144
524.69,6.6888385,3.9520032,-9.507238
V75.8,-5.8456016,3.257359,0.7595405
274,2.0281975,-4.900072,0.27185297
805.3,0.7596027,-5.8037252,6.4334974
737.43,11.343377,-3.542715,-3.4483805
435.1,10.398799,5.4880476,3.4545019
794.39,-1.2981176,-1.9932284,2.7830164
959.4,-1.405693,3.1841793,9.419782
959.8,-1.1323934,-6.913845,9.117767
959.7,4.126252,-1.8551131,11.58163
959.9,-1.7014887,-3.5366488,9.891299
217,-7.351223,8.573653,-4.0830584
661.93,-9.472865,-6.586963,-3.8193216
438.21,9.144251,8.0210495,1.2843604
438.22,9.343125,7.983845,1.432098
255.9,-0.64942694,-4.3702574,-7.565879
840.9,-7.1644263,-1.5103095,6.4252396
V07.8,-3.8297393,-6.1307583,-0.98058677
V07.51,-8.035101,8.881235,-1.9335822
281.2,1.4870784,-0.21971509,-6.3431473
924.8,-1.7164254,-4.538574,8.663021
238.79,-0.7591681,-2.516741,-3.9179065
V53.8,7.971342,6.8049865,0.8991917
530.19,5.672905,-1.6516206,-9.348748
556.5,6.934603,-0.020110346,-10.833519
301.83,4.3802843,10.243169,7.156861
634.9,-11.0391865,-1.3995113,6.0272784
V53.7,2.582254,-4.10874,6.2767158
V53.6,10.875216,2.2341468,-6.1267595
V54.9,4.6356807,-0.69301385,5.400175
611,2.4452724,-2.3668826,-1.4062388
304.71,0.9610674,6.7581625,8.332556
228.04,-0.6262867,-4.324924,-8.765363
304.81,1.0432509,7.5189924,8.305319
229.8,-4.1668777,2.2276864,-9.811535
304.8,2.4980125,7.7840595,5.7877855
304.83,4.4076166,10.20456,7.169358
304.91,0.31604454,5.0982394,7.2797084
447.72,-2.11302,-5.8514357,3.3677793
682.4,-6.8598595,-0.27306104,-4.368845
270.1,-4.8915186,-0.6552141,0.44076958
293.82,5.902232,4.335884,6.6997976
845.11,3.0585558,-5.6521654,9.345659
723.3,12.929414,-2.1736019,4.20978
414.8,0.53164184,-6.864422,3.7766888
723.9,10.625903,-0.14688672,-0.5260075
723.8,10.683585,0.023618389,-0.09716675
724.09,8.295763,-4.2382517,1.5024722
V73.98,-7.3008204,4.656992,3.3733535
250.11,3.7555728,-6.34979,-1.653664
455,1.5240362,0.9551633,-0.7743674
443.21,10.146089,4.0394588,0.4207468
368.45,1.3475477,10.300094,-0.9269036
296.4,3.9381378,10.0209,3.2533634
727.04,-6.0776453,3.2604449,7.6572347
463,4.106142,5.1331115,-5.2540803
436,9.31097,6.074853,2.502352
482.9,-0.28835627,-4.645732,-2.2524216
814.01,-4.32934,-0.2594355,11.475957
676.4,-5.624581,-3.0627172,-2.6286387
972.4,5.272059,4.274346,8.3384075
706.8,-5.5964603,5.5604067,-7.1729646
703.8,-8.558404,2.732722,-5.4518657
345.9,6.5710382,5.41146,-0.6976382
834.02,-2.4864972,4.584732,11.258945
427.5,2.010343,-10.354059,-3.1460176
746.9,-4.438685,-2.4805784,0.6783161
429.9,-1.7528365,-4.2913294,0.8373073
634.11,-10.784269,-0.48532408,6.491476
304,2.613591,5.8699493,5.809746
269.2,-2.8004105,2.9006877,-3.516112
562,0.3855763,-2.3702066,3.8797843
655.43,-10.95043,-0.35261068,-5.459568
655.53,-11.14313,-0.54313344,-5.4260716
616.89,-10.100309,4.8483553,-1.7384043
448.9,-7.723619,5.589737,-8.451619
799.02,-1.2600027,-4.1014,-0.13991708
V02.51,-5.9549837,-9.374292,-0.68330336
727.61,-7.580972,-2.4639528,8.145207
414.2,-2.0040493,-6.045579,1.6647571
389.05,5.5924754,-10.730597,4.451832
389.21,5.581229,-10.628542,4.17631
389.17,3.6801257,-9.43643,2.4553897
876.1,-5.0137725,-7.302832,5.475727
874.8,-2.4001775,-6.520938,6.135896
289.9,-0.6986551,-2.2959895,-3.8097975
273.1,-0.3682265,-1.6232651,-7.1250153
784.42,0.872174,4.225475,-11.947046
995.4,-0.76386374,7.545242,-0.3065322
715.18,7.460888,-0.45710787,5.017463
339.12,12.762053,0.20045915,-2.1071713
728.83,6.121179,-2.6301427,5.776992
728.71,7.5504475,-4.428763,9.029001
728.89,10.104119,-1.8232315,-0.20759346
729.39,-1.1847357,1.6409563,-9.474246
728.84,-0.5305396,1.1895722,-10.600947
375.56,-2.2027507,9.101881,-2.1875598
729.81,2.2127728,-2.2947173,2.1528506
789.03,5.098422,-7.5967965,-9.282565
129,4.408762,-1.0664768,-5.40384
214.8,-3.580673,2.029044,-10.867589
E854.2,4.475064,5.837046,6.688439
E855.0,3.651432,4.1651583,6.7272034
275,-0.57571095,3.7389295,-3.8372548
276.4,2.720796,-8.384106,-3.543509
381.6,6.9297314,-10.498886,0.6728478
349.82,7.742773,6.4003344,5.9533496
376.01,1.1105332,10.41841,-5.1600237
722.9,6.198171,-2.5201113,3.0916896
928,0.6817603,-1.5222315,10.319382
414.12,-1.7009586,-6.2078056,1.6217358
331.83,7.311414,3.0019891,1.9671704
707.05,-1.5230179,-0.83523417,5.3526187
852.01,1.9363157,-9.298071,8.741506
487,3.1610315,0.14722247,-0.10771736
823.01,2.4143531,-2.7338378,9.011197
112.84,5.963016,-1.5170947,-9.85965
824.2,2.4276905,-4.0608754,10.326582
V77.0,-3.838177,2.2587328,1.5932034
V77.1,-3.8218503,2.222481,1.5638674
493.91,1.7424221,6.8698845,-3.7909603
641.83,-11.394591,-4.019437,0.59051865
641.33,-11.004112,-2.3842852,-5.00096
E926.2,-3.5953646,6.221295,1.2642156
641.91,-7.1768274,-8.481994,-3.0276842
662.11,-4.378001,-9.99472,-5.4104314
755.6,5.0275264,0.92112637,10.139957
427.9,2.7545576,-0.94350696,-0.100513324
707.23,-1.9629542,-0.35465813,5.372352
707.24,-1.3766842,-0.7404408,5.5103164
780.51,1.9094937,4.230854,-0.66792566
707.22,-2.0804744,-0.24349946,5.361808
780.53,1.9484288,4.1264863,-0.9763318
780.55,1.9674726,4.272074,-0.7364434
381.89,3.7755682,-5.075398,1.7788477
239.4,8.746227,1.0467362,-6.037166
935.2,5.957482,-2.5986838,-9.561256
730.16,-6.4451785,-4.666295,5.7532296
933.1,0.67559147,-10.873395,-3.7598295
924,3.20507,1.0659571,3.3080938
923.2,0.15471803,-3.5616012,6.907869
923.21,-1.9582348,0.99213475,11.447914
519.11,1.8722652,6.987681,-3.669612
530.12,5.744978,-1.6863366,-9.585536
574.71,1.8560275,-4.884507,-11.767363
242,3.220303,1.5200504,-2.9669573
663.01,-5.7693186,-10.22671,-4.3952794
V50.9,-6.3098764,4.738255,-7.4462123
V12.72,1.8095955,1.1717614,-9.221551
V85.37,6.9613543,-8.25821,-5.6523256
342.11,8.973692,8.085977,1.1558396
V58.12,-3.9363425,-1.4211069,-9.6114235
V58.11,-3.970368,-1.4969951,-9.506039
V49.84,-2.2152808,-0.09117026,5.356573
342.91,9.609614,7.732183,1.6867439
232.4,-6.6158586,2.3289614,-11.844734
232.5,-6.6045723,2.3577356,-11.828089
711.08,-6.632553,-6.8877664,8.235169
709.8,-6.9479914,1.7105316,-8.193979
999.7,1.4106361,-0.56569487,-2.715208
414.3,-2.5984716,-3.6065733,2.260923
823.42,2.534801,-2.0644286,8.094118
E929.0,-0.39701825,-5.2233467,7.2519145
E959,2.883628,5.9129577,5.89098
295.82,6.0036483,8.0169115,5.8133254
V26.29,-9.4431,-2.5769544,2.0254319
V45.76,-3.4163554,-2.7287338,-5.217704
V45.74,-1.6736109,-6.453508,-11.262428
