,x,y,z
279.3,12.381835,3.1061797,-5.7100554
786.06,9.226465,-8.396871,-6.082581
660.31,-20.417036,-16.557741,-4.7388678
372.14,-8.614236,19.96596,3.2681174
571.49,7.024757,0.44885215,-18.639044
571.8,4.4049406,-0.2288328,-18.787931
239,10.935694,5.2985234,-11.450968
V70.2,8.329469,13.529356,11.014084
V67.51,-3.697238,-1.5145786,5.757976
999.9,8.171728,-9.879801,-8.69532
759.2,0.98260003,8.120938,-10.165035
922.4,3.4451945,-0.8864491,17.757935
922.9,0.8882485,-0.12037999,18.516739
921.2,-1.2517786,9.287023,18.478739
921.1,-1.1440692,9.443689,18.382204
922.31,1.9144676,2.8542023,15.074392
922.2,2.1457078,-0.17191125,18.62198
922.1,0.89831907,0.11988569,18.916183
555.9,1.4627576,-5.7154593,-17.271093
466.19,12.722989,-5.019528,-4.6107388
451.82,3.9782898,-10.829299,-6.291272
451.84,3.9725742,-10.816689,-6.311486
427.1,8.798634,-15.807809,-1.6453314
527.1,19.02844,-0.40042377,-10.037149
611.1,0.037443917,17.178463,-13.677026
V84.01,-1.9882869,12.756673,-16.24528
V84.02,-2.0948153,12.721414,-16.197704
433.11,16.43045,7.5104523,2.5447414
V41.2,18.294819,-5.567331,1.7686503
305.93,1.763222,11.651611,12.484819
305.9,4.804669,13.705075,12.594043
235.1,20.399477,1.661974,-9.805359
235.2,-0.71247333,-9.838942,-19.67536
756.15,15.029939,-2.8278372,9.875066
710.2,-4.3018064,-0.84186614,6.981061
292.81,9.433258,8.272425,9.739226
E935.3,-12.743884,8.706859,8.60348
362.06,7.9768405,23.86198,-2.116203
362.04,7.938465,23.918541,-1.2350857
362.05,8.048116,23.893915,-1.7302303
448.1,-18.515512,-2.5594132,6.3297553
284.1,0.4541993,-3.3476963,-9.949314
524.62,22.629301,2.4274688,-2.9130974
337.22,7.203863,-2.109073,11.831439
573.3,6.3249106,-0.069608964,-18.704046
648.13,-21.692734,3.4613369,-4.7425413
572.2,8.718921,1.6868304,-19.686605
842.01,-11.004742,-9.950553,17.899967
719.91,2.79319,-4.3471317,23.772234
830,-0.9708634,-4.4170423,12.54006
V45.4,15.922157,-2.0511274,8.319497
488.19,4.864635,-1.6958827,-2.73074
E828.2,-1.3679658,1.0722256,21.709637
646.21,-14.059264,-9.146634,-3.8734193
569.9,-0.073486716,-10.480134,-18.970749
271.3,-3.0076096,4.2380495,-5.038498
301.81,6.1052337,12.567923,5.004397
480.9,4.534824,-2.4798846,-2.8127198
211.5,1.8534708,0.32386944,-22.258305
V64.43,3.2192485,-7.0537076,26.68339
V58.65,-3.2371266,1.7735974,5.2125044
V64.41,-5.916573,-3.906712,-17.92692
V54.09,0.950892,-7.218253,14.382818
V54.01,0.6933798,-14.794782,7.1883435
V42.5,-4.4148335,21.99432,2.8233547
785.4,-4.7924747,-7.6044326,4.022295
156.2,0.7331623,2.9196062,-20.846474
733.6,11.2178135,-8.519353,0.11406668
E958.8,7.076698,9.987213,10.089668
671.31,-12.23193,-4.319307,-2.526855
783.5,-4.4208784,2.0895503,-4.026766
793.82,-3.0631075,13.498515,-13.498373
368.13,-1.7347697,16.953598,-1.2240756
375.15,-4.7228794,20.339706,2.362066
784.49,20.03578,0.26371148,-15.627756
784.59,19.531757,8.400137,3.919021
E935.2,3.3915725,6.0952253,9.055499
E935.4,4.161446,6.611523,8.675905
244.2,-0.5521427,6.0138574,-9.131841
244.1,-0.68296957,6.669429,-8.102904
567.31,-5.283995,-13.848504,3.650304
569.62,0.2936584,-11.658395,-14.966512
564.81,10.830944,2.9444947,-1.4904732
536.42,8.901266,-3.948714,-12.845366
659.71,-15.936481,-14.766813,-4.3114724
V23.82,-21.0287,4.815769,-4.833105
659.73,-19.398273,-2.5176864,-5.3958855
V65.2,0.8693845,10.337123,9.579709
494,13.980627,-7.037579,-3.9050882
327.31,-0.46837866,9.766422,-1.4790653
V15.29,-5.035407,-9.966009,-7.0578113
V15.3,-0.8237609,7.5319076,-17.222822
V14.8,-5.7308006,-9.449436,-5.0402665
V14.9,-6.5343943,-11.293527,-4.773643
V14.6,-5.719944,-9.591969,-5.255804
V03.1,-15.950469,10.034853,2.7008722
307.9,10.115672,9.513963,8.801468
V03.6,-13.186733,9.559737,2.7441454
726.73,-5.7417073,-15.411842,11.343552
726.79,-5.075953,-15.832298,11.14248
726.72,-4.602273,-15.645341,11.249755
727.03,-11.09803,-8.087038,14.668956
242.1,1.4555486,0.7736706,-1.1726063
564.89,-0.8950767,-10.722239,-16.365805
550.9,0.020493621,-0.18906783,-3.1071322
279.05,13.479108,2.6175206,-4.994718
567.21,-2.1184769,-13.257445,-14.747419
567.22,-1.9093326,-13.278791,-14.963106
E016.9,-5.2981462,1.1264577,15.480397
458,3.198775,-1.1710986,2.0596187
911.5,-16.117092,3.7866917,11.2761965
780.09,12.540616,8.418486,8.603611
135,15.531823,-7.9579344,-7.0730286
579,-4.109078,1.582567,-10.795989
366.51,-4.021819,19.177792,3.356531
788.41,8.652845,13.856074,-7.0557675
374.34,-2.9023929,19.502213,0.7471006
333.81,-3.5493464,18.33746,-1.477163
V82.9,-8.346329,8.370434,-1.7971419
V82.2,-3.859199,-1.9353424,7.6659107
V82.1,-1.9198854,-2.9250932,7.504247
V81.6,-9.202835,10.038697,-4.2206926
659.51,-16.76292,-13.782206,-5.051355
154.1,-4.4394546,-8.829456,-19.3902
659.31,-13.071579,-5.0077243,-2.6070755
659.43,-17.270061,-3.7343264,-5.272516
424.1,7.4029145,-15.426738,-3.0709877
676.14,-13.341306,-6.8411,0.73271036
637.9,-18.237043,7.171461,-14.333574
637.91,-18.321526,4.989625,-13.817707
453.6,1.0721709,-11.946328,-4.941383
348.89,16.6622,3.5995612,4.1909056
V72.60,-6.8435454,4.3494716,-3.998328
995.3,-12.648001,7.954626,8.97767
727.3,-7.6282907,-14.436297,10.546593
733.29,2.2152243,-6.270369,9.063837
676.24,-14.0364895,-7.108546,-0.08077101
266.2,-2.599033,2.3303244,-8.486688
747.49,1.8326443,-15.87695,-3.2312691
996.59,-4.1575527,-19.288155,-4.2290673
728.86,-3.888465,-16.35137,-0.14280051
917.7,-7.9624424,-4.4798985,10.097044
917.6,-7.956716,-4.3489003,10.211029
647.61,-14.924902,-14.226269,-5.51557
918.2,-6.692049,16.069841,8.093104
634.91,-18.212784,4.895453,-13.511358
694.5,-12.93787,1.232421,5.9959455
647.64,-10.896409,-3.2833753,-3.5694818
493.21,13.027542,-3.5571983,-3.021196
300.21,5.7356915,12.912656,2.1448333
V58.0,0.8092116,6.5341268,-16.994438
353.6,-3.3182967,-7.971945,3.6417215
V62.81,7.080983,15.853275,10.695416
572.3,8.045836,1.6941485,-19.652946
V84.09,-4.134017,8.991691,-19.381752
371.82,-5.9892855,17.241621,7.7864227
585.2,10.327821,4.189924,-7.268722
585.1,10.111692,4.1968083,-7.7607064
727.1,-7.6240687,-17.590752,10.742365
305.41,4.9093556,14.727719,10.877724
305.21,5.0726852,15.237356,11.470469
305.22,5.054984,15.126122,11.535564
802.8,-1.3063843,9.795977,20.012375
373.31,-8.764328,18.586166,3.0102322
173.51,-23.50511,-0.86720294,9.847086
403.91,8.76495,2.8454866,-10.186802
V23.81,-21.153776,4.755321,-5.016251
569.2,-3.5160422,-11.964526,-21.94246
305.91,4.909921,13.571276,12.5451
355.3,6.932328,-2.6040227,10.261611
726.91,-7.7652483,-15.893341,11.409998
726,4.0854526,-4.8486605,8.582508
425.8,9.829686,-16.377607,-2.210278
424,-1.0591525,4.038749,-3.3250444
362.03,8.194079,24.029383,-1.2883178
724.5,12.994057,-4.5355487,10.743041
789.2,4.7250414,0.6665499,-18.590199
836,6.877318,-13.71397,8.801952
836.2,6.6500564,-15.819711,10.008216
836.52,6.2075367,-7.2851906,7.8759246
642.52,-14.890038,-7.0546274,-2.103132
199.1,0.78482604,5.985427,-17.806112
286.7,-0.337212,-1.4526521,-7.0189753
E930.4,-0.75436676,2.3165638,5.403235
348.39,13.291568,6.9432774,7.0983825
719.16,7.723465,-12.5843725,9.569159
726.6,7.056946,-10.619516,9.894089
389.01,19.723967,-6.814439,2.1950343
728.79,5.674323,-3.3054018,8.448439
153.4,-4.7184944,-7.744903,-19.452616
153.1,-4.7210197,-7.7502217,-19.457357
152.8,0.619782,4.770068,-20.130795
642.73,-22.091692,-3.052751,-6.800725
153.6,-4.7280793,-7.721446,-19.456972
649.13,-21.822334,-0.60869604,-4.7011437
431,18.109606,5.881391,5.743377
649.03,-16.92127,2.829258,-6.545621
649.04,-10.871411,-6.914377,-2.5596893
726.61,7.434303,-10.242113,10.488482
649.11,-19.633305,-11.923534,-5.7608256
428.31,12.153668,-16.374182,-2.814161
995.1,-13.506769,8.398384,9.500125
E005.2,-1.6218089,-4.4256396,13.142021
670.12,-15.431656,-7.8634844,-1.7616115
477.8,-13.869429,11.343508,8.672414
891,-4.374864,6.833341,12.07353
197.7,0.9391659,5.361669,-19.029552
197.4,0.5913807,4.67073,-20.242258
362.81,5.596393,22.743433,-0.14262232
362.57,1.4115372,23.052345,0.66067415
879.2,-6.7255282,-16.466373,-2.6368275
879.3,-6.690085,-16.467865,-2.6238315
250.5,2.558787,3.175634,0.64528096
V79.9,-12.177809,11.85703,1.0048151
V23.83,-17.958021,4.8687396,-5.67257
V26.51,-6.96107,-9.220539,-6.788297
757.33,-19.494778,-7.5306554,5.9816985
E916,-7.215622,-0.9113281,15.408066
E915,9.950083,-9.98845,-19.037155
E914,-6.5605373,15.667807,8.779806
382,19.800926,-8.1050415,-1.2322304
424.9,6.031651,-10.2462,-4.8955154
382.9,19.684334,-7.565882,-0.40141603
V01.89,-10.086314,6.468464,-6.059923
V01.1,-12.478797,8.92002,0.7355517
V01.6,-11.611263,9.404565,-9.187359
V01.79,-2.6240997,2.8117592,0.055944666
V01.4,-13.602179,8.314885,0.5528142
522.5,21.091507,4.958215,-6.576842
350.1,12.589036,3.3223858,13.949275
691.8,-14.077798,2.3278341,7.522639
447.71,6.9074497,-18.255732,-4.21384
727.68,-3.3807368,-16.179379,13.183731
376.21,-2.9192533,17.331022,0.70340896
727.67,-1.8670133,-15.251785,13.781181
794,1.7755711,-0.7736658,-3.8333578
727.62,2.6468658,-8.239261,25.52571
727.63,-11.445608,-5.2356606,15.683226
272.1,-3.002986,4.4578114,-4.034531
785.6,17.429815,-1.9991934,-11.095921
288.09,3.7219796,4.710599,-15.814614
297.1,9.705189,13.372641,8.134936
272.7,0.33158904,3.2481165,-4.738938
E858.6,7.969277,12.563432,12.243533
385.31,23.575357,-10.5406,3.6829867
V17.7,-4.9509497,-6.499672,-5.027701
911,12.296868,7.4382973,9.630292
959.01,-0.507951,6.5594387,18.667469
558.3,4.0520325,-5.7654037,-17.562262
611.72,-1.372773,15.028055,-13.3128605
V26.31,-14.149255,-0.12544207,-11.315096
V45.86,-6.231003,-10.17732,-14.49112
V75.4,-10.630221,9.399641,-9.696333
524.69,22.622309,2.4666698,-2.9467266
V75.8,-10.662712,9.107848,-4.6636147
274,4.796269,-14.899257,-0.84050703
805.3,5.3802257,2.4629898,15.477353
737.43,17.876472,-3.5337188,10.055541
435.1,16.180943,7.4728165,2.1281075
794.39,9.302572,-13.688696,1.4937387
959.4,-10.248884,-2.1973433,16.38944
959.8,1.6077603,2.6969206,20.683043
959.7,-2.802789,-4.5225353,14.211713
959.9,-0.5404855,0.64030117,19.417482
217,-1.0154045,16.648333,-14.5322695
661.93,-19.376923,-2.1294627,-2.5819068
438.21,17.670273,10.226664,2.708871
438.22,17.568151,9.976214,2.7024739
255.9,-1.2520238,2.3743117,-15.211928
840.9,1.6030002,-4.462855,23.434345
V07.8,-0.84493065,-12.143526,-3.8388174
V07.51,-0.96209306,12.9177885,-16.923637
281.2,-2.6543775,1.4329641,-9.661756
924.8,0.79193944,0.11056639,18.86509
238.79,-0.9210695,-2.5269742,-9.441548
V53.8,10.313729,1.7972735,1.0788916
530.19,7.224617,-9.240062,-19.25228
556.5,-2.2784104,-14.191846,-20.961687
301.83,7.885407,15.286263,7.1637235
634.9,-17.88287,4.6739264,-12.912242
V53.7,0.525697,-7.4979296,14.210383
V53.6,13.004415,11.904685,-8.257631
V54.9,5.021382,-6.3537006,9.6928
611,4.8627806,-1.7506188,-1.1622254
304.71,4.319849,15.012304,13.431945
228.04,1.3438647,0.060776874,-18.479033
304.81,4.2309103,15.320542,13.445692
229.8,-17.079576,-8.664939,7.3217998
304.8,3.6172068,14.778707,5.9694486
304.83,7.478783,16.011665,6.391023
304.91,3.444064,12.987219,12.3075075
447.72,11.374859,-1.1015526,-9.5897875
682.4,-10.668449,-10.493858,8.161825
270.1,-5.665741,-6.2723727,-11.567824
293.82,10.514651,9.507704,8.563302
845.11,-2.2589142,-13.877601,12.243555
723.3,13.295779,-6.205895,17.446281
414.8,9.558226,-16.45627,-0.23609994
723.9,12.234774,-0.801202,12.926165
723.8,11.684871,-1.6675398,14.120757
724.09,13.412179,-5.1339426,9.490157
V73.98,-12.423233,8.944908,-9.025213
250.11,-6.6867027,-1.2769125,-0.6712123
455,0.11414426,-1.4921994,0.039218433
443.21,17.328176,5.0470195,1.4013515
368.45,-2.177641,19.075113,-2.2874115
296.4,8.999241,16.83551,1.9205728
727.04,-10.712531,-8.795852,15.315708
463,16.913343,-1.970392,-7.209153
436,16.650608,8.875342,3.0886488
482.9,10.848507,-6.8736897,-7.3757057
814.01,-7.098929,-7.0543036,22.612638
676.4,-10.973192,-3.3259277,-5.2222357
972.4,10.807866,9.081644,12.032728
706.8,-14.34291,-0.9304411,6.601239
703.8,-10.602631,-5.2453666,6.3919806
345.9,12.229204,4.3119407,2.8761737
834.02,-12.205617,-2.0796077,17.423027
427.5,10.262664,-8.608447,-11.6309395
746.9,8.595025,-15.490713,-7.2682457
429.9,7.090572,-11.715298,-2.9953058
634.11,-18.268124,4.969606,-13.867548
304,3.5029588,13.858834,7.949275
269.2,-4.081713,2.8959148,-9.571004
562,2.2894368,-5.7645416,0.89256
655.43,-21.240356,3.9750473,-3.2391644
655.53,-21.070028,4.06509,-3.0679598
616.89,-10.7428055,10.019707,-17.614935
448.9,-18.771122,-1.9882107,6.8393316
799.02,12.016968,-9.0511055,-4.819798
V02.51,-14.704325,-14.826143,-4.3837147
