,x,y,z
611.1,-21.877579,-14.960902,16.76018
648.13,14.531957,20.040663,-15.59685
V45.4,-10.144639,-37.259426,-0.8995431
494,-4.98156,-5.183841,10.244794
V15.29,17.185987,-24.399248,-6.4171195
V14.9,29.428984,-22.211548,-2.7668393
V14.6,24.607721,-27.922022,-4.316541
V72.60,27.42366,6.402967,-5.326347
634.91,-82.390236,35.98754,-16.670452
647.64,-22.393402,-4.7537355,-28.341316
585.2,18.906372,-22.939487,21.75575
585.1,18.362083,-24.257252,18.40634
V23.81,15.366227,30.747139,-15.591674
642.52,-10.472795,16.293877,-22.262367
649.13,9.619145,17.630398,-16.202675
649.03,9.498528,31.755056,-1.0184991
649.04,-14.703318,-9.662773,-21.675598
V23.83,18.992073,32.04032,-8.482758
611.72,-28.134142,-11.410981,18.546444
V73.98,-28.866411,18.948055,6.499319
616.89,-15.055266,38.792694,9.529223
493.91,-0.1947709,-4.247772,42.7552
519.11,1.3455558,-5.9087915,39.566643
V12.72,15.959787,26.354597,15.770889
V85.37,-5.6963444,-10.908953,-34.78174
295.82,24.223658,-13.051191,-29.34091
V26.29,-22.40386,7.3874974,3.7964773
V45.74,6.2725043,13.263685,20.893108
642.4,-21.75723,-0.3683477,-27.255684
462,-12.105749,-0.2741639,41.550495
624.9,-84.804054,88.055565,-32.911755
626.3,-29.481337,0.28699246,-6.83053
626.5,-33.87187,6.4881783,-9.726673
627.9,-29.791193,12.268378,21.639835
626.7,-34.703754,8.5528965,-3.7340434
627.3,-33.412605,9.279198,16.568003
839.21,-16.018755,-30.137564,-12.125083
623.9,-12.182209,34.516357,12.0751505
V05.9,31.71823,8.189568,-23.780293
V67.2,16.652012,13.355473,12.192433
V15.52,15.509821,-29.440569,-11.250388
643.21,-11.084272,18.998428,-21.393953
592,-2.7301798,-23.614588,-20.210127
625.6,-5.385963,12.409372,27.415861
518.82,6.785417,-9.013077,13.328864
V15.1,32.49366,-9.757716,5.1758223
611.82,-18.386274,-15.921726,15.993977
V14.7,29.522457,-24.219557,-12.89335
V45.87,7.2337165,-30.013044,15.792503
614.4,21.799417,25.718426,29.475319
634.92,45.04909,26.545214,-17.022203
648.92,-7.29665,30.062956,-21.580643
648.81,-2.8450887,10.197503,-13.999373
648.84,-21.470392,2.0744925,-24.38476
648.83,7.678645,19.389248,-19.648249
648.94,-12.104637,-5.768749,-21.270958
311,9.5519705,-10.357881,-17.478271
V15.7,-28.523432,21.974901,15.734133
V15.89,-4.8324733,-5.954914,4.1351066
V12.55,18.62569,-18.785038,-10.630277
642.51,-6.5176477,11.172915,-23.310656
593.9,15.354897,-22.451906,12.491097
V74.2,-25.825949,23.729641,9.961046
V71.4,10.672061,-29.076073,-6.650824
V70.9,17.171198,2.830486,-6.858587
V71.09,17.689066,-8.64776,-18.226278
618.89,-14.698143,-3.7597723,9.959423
616.5,52.175785,21.276588,57.343166
616.11,-11.236169,32.223366,13.438694
614.8,-25.471302,-11.690426,-3.710715
579.8,26.312347,17.569273,5.0262895
745.5,30.443663,-7.2893243,5.840196
627.1,-38.274414,-3.0384526,-8.242659
V44.8,-2.3486712,-17.40867,10.745772
519.9,9.6665,-2.2252963,22.545776
300.3,12.889027,-7.5961976,-16.60921
V45.51,-41.968403,-3.5463097,11.091626
723.1,-12.649634,-33.67813,-8.592336
296.34,13.889288,-8.578425,-19.666481
V67.6,-15.914767,-0.6016567,25.66587
V68.9,19.155413,6.257636,-22.349392
610.3,-20.95317,-34.48402,-21.260065
610.2,-28.931118,-11.127191,23.869513
627.4,-35.180244,13.284653,21.8566
627.2,-32.120483,12.221756,19.388762
V26.0,-16.05843,2.3905272,2.716565
621.9,-35.806084,-5.4066467,-7.253938
646.9,-7.4428587,-1.5512215,-5.5837297
V65.3,9.704787,9.835419,-35.379868
640.03,-21.542028,33.88842,-9.7811
621.2,-33.28164,-7.291505,-6.351699
587,17.372843,-22.597515,10.459935
E000.8,8.064156,-31.1659,-8.686312
V87.2,7.838012,-2.5476985,-1.4691646
518.83,0.67398256,-11.007357,13.525697
518.84,3.7863157,-10.07218,14.061151
721.42,-10.39761,-34.072914,-2.9841688
V85.54,34.20784,4.8246727,-23.542591
786.52,23.949802,2.2626886,12.8805
618.9,-7.3247347,7.387464,31.117405
618.2,-24.31658,45.249752,27.389057
618.4,-11.898781,-48.380493,41.486694
V45.79,19.955952,-22.22657,-4.6456194
V46.3,-4.572733,6.0635552,16.803848
617.9,-20.360916,-10.046591,-2.189578
847.1,-14.647299,-33.656948,-11.395108
746.1,37.873917,-8.230764,6.339169
V72.61,26.969933,13.685629,-32.816994
V85.22,3.1864219,6.251272,-37.727398
V85.23,47.638977,-13.419752,-7.937146
V85.21,8.270276,4.7636905,-43.65366
V85.24,6.746886,4.6984863,-39.088856
V85.25,7.9201393,1.2427104,-36.21135
682.7,-7.3607297,-14.049461,27.48486
518,-3.0644486,-8.163426,13.352028
590.9,-2.486985,0.9426811,6.2126064
V26.81,-24.473127,5.0884576,6.2482824
V76.19,-23.24257,17.528465,14.085605
V76.12,-27.415842,17.137707,-11.655121
V76.11,-22.236488,11.383721,15.746438
V10.44,-26.238523,-16.402393,-20.477854
V10.43,12.202111,10.378071,32.44169
V76.46,-35.116432,-15.294017,-7.078996
V25.9,-43.542587,-0.7495944,18.164032
V67.59,2.939874,-15.641228,-2.4772322
515,7.5531564,-8.698747,24.856203
795,-10.6305895,-3.7683792,7.894967
590.8,12.339244,-17.753502,10.577003
596.7,-6.499791,15.386636,11.872348
596.59,-4.5655475,11.7486105,23.609997
