,x,y,z
611.1,4.349952,-8.525629,2.750363
648.13,-8.033604,3.6482859,2.9062126
V45.4,-0.2110409,0.0012698844,-4.7288036
494,2.099777,2.5625753,2.0701394
V15.29,-0.42022696,0.6458253,-2.823941
V14.9,-0.8905991,2.6949549,-1.9044431
V14.6,-1.7888738,1.5548214,-4.105988
V72.60,0.5607179,-1.8954364,-0.7392926
634.91,-7.9263268,-0.30344397,-0.5543393
647.64,-1.7645768,5.1418433,-0.26019135
585.2,1.351138,-0.17907639,4.950965
585.1,0.18594499,-0.1354357,5.531962
V23.81,-7.7677407,3.7254994,1.5055987
642.52,-4.241193,8.296146,-0.53797066
649.13,-7.2836394,4.685256,2.8994236
649.03,-5.8691125,2.3076131,2.9282131
649.04,-1.9021842,6.648947,-0.32745633
V23.83,-6.3748636,2.789533,1.483497
611.72,2.9561627,-9.214757,0.96892005
V73.98,-2.415983,-5.788893,1.1176499
616.89,4.116579,-5.535432,-5.1988583
493.91,1.9674969,5.6194396,1.0912218
519.11,1.1578356,5.0053763,0.5437758
V12.72,-0.99863046,-3.3053014,2.5562606
V85.37,-4.226891,-0.65810823,-3.7451081
295.82,5.5912104,5.271467,0.40864688
V26.29,-4.414455,-6.024067,-4.2369857
V45.74,6.7276773,-1.0009924,-4.3758445
642.4,-2.6673517,4.2809834,0.19943076
462,2.7335837,3.1806495,-0.3967344
624.9,4.484587,-6.232294,-5.3681383
626.3,-1.0277107,-7.773144,-2.1721647
626.5,0.30777475,-7.3754473,-2.0793145
627.9,2.8034747,-4.7451167,-0.786115
626.7,1.7564816,-7.1583533,-2.9846604
627.3,4.158332,-4.8580585,-0.8482649
839.21,5.286549,-3.1396015,3.116382
623.9,3.6846576,-5.8312545,-3.8555727
V05.9,5.174487,1.4993678,-4.950547
V67.2,1.3719707,-4.138889,3.0197492
V15.52,0.59759533,3.2364259,-4.1389832
643.21,-3.4044757,8.446395,0.414759
592,7.8342075,1.0584868,-0.17144765
625.6,7.6423492,-3.1538768,0.079003006
518.82,0.10834536,4.1407113,3.2737248
V15.1,-0.4442834,6.083738,-2.9556477
611.82,4.5440555,-8.060023,3.6556888
V14.7,-3.4950554,2.6406438,-4.3036437
V45.87,-1.5014215,1.9222578,6.306407
614.4,2.1740844,-2.5311728,-7.1340537
634.92,-8.020399,-0.24131063,-0.13532844
648.92,-3.9225025,7.3848586,1.5803323
648.81,-5.7001324,6.9978695,1.9128923
648.84,-3.8391042,4.6510396,-0.3740859
648.83,-7.0581017,5.821918,3.734459
648.94,-2.653183,6.6680603,0.5541543
311,2.6376765,1.2101711,-0.7821544
V15.7,-0.5333414,-7.0500503,0.36015606
V15.89,3.6546028,1.8633255,1.034138
V12.55,-3.9891777,0.95521986,-2.1093535
642.51,-5.19232,7.477384,-0.5552797
593.9,0.6804738,0.490273,3.7030535
V74.2,-0.69769025,-5.600374,0.85755736
V71.4,1.0303721,1.8080243,-5.512049
V70.9,2.0855398,-2.9808803,1.6703283
V71.09,5.838165,3.3194828,-1.3086503
618.89,2.116655,-2.3498085,-2.236535
616.5,4.8163953,-6.091671,-4.892507
616.11,4.3205204,-5.9361873,-3.061191
614.8,0.35879067,-5.1353283,-6.2374654
579.8,-2.2959948,-1.3976457,3.8595932
745.5,-0.43851978,6.7089863,-2.557138
627.1,0.7129028,-7.5381007,-4.9341145
V44.8,-6.3848147,-6.998907,1.2411401
519.9,1.0949321,3.3553767,2.0993695
300.3,4.4786224,2.619159,-1.0006597
V45.51,-1.7694724,-8.930084,0.87864166
723.1,3.9239538,-2.184894,1.9848791
296.34,4.7916102,3.7409945,-1.2813432
V67.6,3.0106633,-5.0279627,3.7611516
V68.9,3.2671146,1.329723,-4.4932313
610.3,4.6262116,-9.829664,1.8549451
610.2,4.181086,-9.490164,0.8103972
627.4,2.2028415,-5.017894,-1.6891266
627.2,2.5432985,-5.5820837,-0.8136343
V26.0,-3.0286772,-4.980397,-6.2431912
621.9,-0.24842629,-7.0981503,-4.486002
646.9,-4.904362,-2.1564488,1.7643489
V65.3,-4.8288894,-4.0594454,-1.5010548
640.03,-7.873004,0.191028,0.5985079
621.2,0.15149996,-6.302911,-3.8591805
587,-0.5869758,0.3469021,4.3985143
E000.8,0.47774142,2.4843135,-6.2071714
V87.2,1.6094518,5.1986895,-4.964821
518.83,2.3603203,5.0016875,3.9401848
518.84,1.047418,5.2433224,3.8266547
721.42,3.5867379,-0.9248485,2.331054
V85.54,7.449749,-1.5614969,5.1162786
786.52,0.10186882,2.972671,0.14187895
618.9,8.970119,-3.6720204,-0.5366864
618.2,9.27896,-4.474111,0.3663711
618.4,10.214691,-3.992864,0.23619916
V45.79,-1.4770699,0.37148452,-2.8010905
V46.3,5.8144236,1.510118,1.7089051
617.9,1.0944369,-4.447625,-5.8279357
847.1,4.7853565,-2.4948263,2.453803
746.1,-1.0352168,7.0837474,-4.122954
V72.61,3.9677083,1.7670516,-7.4168816
V85.22,-4.1972923,-3.2389534,-2.353567
V85.23,-4.8476095,-2.6943848,-1.2550663
V85.21,-3.615733,-2.9862232,-0.7974713
V85.24,-3.3164318,-2.7128005,-1.8546966
V85.25,-4.1425414,-1.7558234,-0.92430615
682.7,1.910346,0.5573464,2.6351335
518,3.2932277,5.6036987,4.9173346
590.9,4.1866236,2.0834918,2.5874085
V26.81,-5.0538597,-5.984188,-5.1299343
V76.19,1.5808766,-6.5075374,1.3418255
V76.12,2.164472,-5.189819,0.7292261
V76.11,2.7206578,-5.8607087,1.325452
V10.44,-1.5903401,-4.6313515,-1.9212149
V10.43,-1.2353992,-4.439231,-1.8490009
V76.46,0.41817936,-4.638841,-1.7718923
V25.9,-2.3363025,-7.3084245,2.0090792
V67.59,0.5843049,-0.0404646,-1.7148619
515,1.5504365,3.022142,3.5804677
795,1.940156,-2.853674,-0.13084105
590.8,-0.6802294,0.9635799,3.2932973
596.7,7.319977,-0.54489243,-2.6996944
596.59,6.3857226,-2.0603907,-0.18693708
596.1,4.910523,-1.7005315,-5.1677117
V15.59,-0.003863667,2.0893974,-4.4372687
V23.85,-8.888571,4.6116285,2.0241852
789.02,-0.8959743,-0.50631905,2.084509
366.12,3.860096,-0.31516916,4.5963063
648.74,-1.9586036,3.8702316,-0.16365772
644.2,-6.7402453,2.8493907,5.3825326
626.8,0.06486755,-7.354911,-3.2766223
564.1,-0.079009555,-1.7500031,1.6154702
518.1,0.327578,4.295872,4.9500957
V12.2,0.70154387,0.96651524,-0.54461694
V11.9,4.848793,4.609214,-2.398839
599.71,5.980559,-0.2169048,-1.8885915
786.09,0.6625017,2.6669824,1.4840333
V46.2,-0.054668482,4.257904,2.0802863
V12.50,0.5973477,1.2069514,0.9689328
V12.70,-1.4744885,-2.270081,2.0080097
648.43,-6.6287026,2.4935436,3.8470895
648.44,-2.2453408,5.570418,1.296554
386.11,1.510343,2.0887659,-0.10800433
V45.83,4.8112025,-6.5994434,2.823011
V72.9,0.40940523,-2.687982,0.25678447
V70.3,4.2247324,1.473864,-5.360866
V73.89,-0.7851471,-5.0326138,0.865667
618.02,8.875268,-3.6264927,1.2814375
516.31,2.2175026,7.983464,-3.0634885
642.71,-5.407458,6.896694,0.14859135
642.91,-4.7372274,6.7812004,1.098954
595.1,6.042711,-4.340613,-2.238503
585.6,-1.1070833,0.98000836,6.4730334
584.9,3.535792,1.7181897,3.380283
518.89,0.69476205,2.1702085,2.7821734
521.02,-1.0352957,1.1054255,-9.274463
593.3,8.193487,0.81552035,-1.424331
V54.89,6.0270696,2.0925932,2.6201932
V65.49,-1.6797823,-3.0412767,-0.1576518
V69.8,2.7383409,3.5610766,-2.8260465
V74.1,4.702189,2.1522968,-5.646668
581.81,0.85947675,1.3699087,6.151364
E927.9,0.6559887,2.4248996,-6.654523
648.11,-5.503412,7.9614487,2.7782197
V10.83,1.8423892,-3.3705437,5.5215483
V10.72,0.15156828,-0.94786596,-3.0105264
599.72,5.8690305,-0.3855063,-1.2051857
V58.81,-1.5154229,2.1760273,3.3416326
643.83,-5.393519,2.0724647,4.011949
511.1,0.039915275,3.0275156,3.743979
625.1,5.042451,-5.372136,-2.6498241
V68.09,3.636239,2.9141352,-4.6181903
579.1,-1.2614502,-2.0823088,3.9407601
594.2,9.177358,1.6846153,-0.9300864
519.19,1.3805015,4.5329976,2.8889937
V49.81,3.2241623,-5.13558,0.5881401
620.1,-0.7761374,-5.055371,-5.9129987
622.8,2.1347623,-7.9627886,-3.7009943
621.31,-0.3812706,-8.353437,-5.007606
647.63,-5.2409687,3.4845588,2.9262776
V72.84,-1.7897428,-1.3983027,-2.2566037
V72.83,-2.2459316,-0.8395307,-1.8964211
V72.82,-2.8800364,-0.49008945,-1.0031687
V45.3,-2.655849,-2.164279,2.1845906
618.01,8.734244,-3.2753315,0.26747546
V15.83,4.8705764,1.889938,-6.9207897
786.59,0.07922328,1.9174578,0.07481074
V76.3,5.5274916,-1.9141337,-3.087366
V72.31,0.41724655,-5.779064,0.25744838
V69.4,1.8890629,3.818893,-2.297599
V72.4,-5.0795107,-3.417173,1.8987333
V72.41,-2.1239486,-8.004742,1.3852023
522.4,-1.4002644,1.8765978,-8.21702
629.89,2.7643585,-4.013661,-4.4266057
618.6,9.844764,-4.575781,1.3131757
610.1,3.9340286,-8.553628,0.68028295
V14.4,-2.0569034,2.7595105,-4.865316
V14.1,-1.8603554,2.640418,-3.329013
V14.0,-1.3474442,1.6724576,-3.0412388
V14.3,-2.7988877,1.5841652,-3.8565056
V14.2,-2.4967864,1.402678,-2.879071
V27.1,-6.046843,5.291479,-0.110038236
V87.43,1.6084703,-6.119243,3.7199345
V72.63,-2.4058528,-1.1151125,-3.3824115
