,x,y,z
279.3,5.4256544,-1.9597679,-1.6431512
786.06,1.4049407,4.5329285,-4.798302
660.31,-22.766872,-4.685231,-1.2938241
372.14,-1.6818233,19.715837,13.253772
571.49,1.1567783,3.3566084,-14.852688
571.8,0.6945677,1.0917641,-15.007419
239,-13.93583,3.1584995,2.0028198
V70.2,7.467107,15.783397,-3.093436
V67.51,-0.6538506,-14.635946,4.926084
999.9,-0.1827846,3.9139948,-6.6952324
759.2,1.0154351,-8.802192,-2.3032098
922.4,8.185545,1.1239889,9.214308
922.9,9.367313,2.6442854,13.006729
921.2,11.422831,6.6887674,9.75581
921.1,11.2664585,6.91654,9.619395
922.31,6.965698,3.5530245,11.53142
922.2,8.594709,3.1509762,13.700123
922.1,9.738155,3.0913825,13.100868
555.9,5.736831,-5.780744,-17.410671
466.19,5.441582,1.9399121,-4.9161844
451.82,-4.790246,3.37215,-3.109256
451.84,-4.7754188,3.3868032,-3.1554127
427.1,-6.042631,10.817343,-2.3126004
527.1,12.707849,-2.8236487,-5.367864
611.1,0.6466176,-17.37759,-2.008171
V84.01,0.42107645,-15.470799,-4.8630247
V84.02,0.30495387,-15.326843,-4.992017
433.11,7.1344175,11.502367,4.000088
V41.2,14.673954,5.2486925,-8.379582
305.93,9.903346,14.253643,-7.412424
305.9,9.510621,16.145546,-5.0969453
235.1,14.271615,-2.0757985,-4.9739695
235.2,6.696856,-6.4362125,-13.975398
756.15,-2.216613,5.008242,12.756935
710.2,0.26276186,-15.498054,5.4459558
292.81,7.803882,11.232867,-1.8484608
E935.3,8.432984,-4.0195837,-0.5688134
362.06,-11.495165,13.156952,8.191416
362.04,-11.475525,13.650414,7.8480577
362.05,-11.550618,13.38043,7.946589
448.1,9.110031,-12.124892,2.208242
284.1,-2.596957,0.2806554,-5.741901
524.62,15.792458,0.45891464,-1.8915297
337.22,0.9507392,1.6154802,9.864194
573.3,0.60110563,2.7381306,-14.980196
648.13,-15.88205,-8.465464,-11.684766
572.2,2.5692286,4.14045,-14.928089
842.01,13.783549,-4.923707,16.050901
719.91,0.18098255,-1.4617323,19.91642
830,5.939572,-1.9923791,11.479684
V45.4,-0.2887312,4.3530765,13.028376
488.19,2.4223208,1.6347197,0.8996044
E828.2,11.60097,2.9629452,14.172038
646.21,-17.525341,-3.4648156,-2.1334846
569.9,6.189298,-6.0198317,-14.498054
271.3,-2.2296512,-4.7956104,-0.5650838
301.81,4.779353,14.803815,-6.9125767
480.9,5.384829,2.3086433,-3.631612
211.5,1.4009644,-0.42022064,-16.852497
V64.43,-0.16963652,-2.045835,22.478125
V58.65,1.0541476,-14.117255,3.1177938
V64.41,0.22973163,-7.6159234,-14.06244
V54.09,4.797838,0.19040324,13.411453
V54.01,-7.993038,-7.214701,8.8581085
V42.5,-4.140406,18.547916,9.968961
785.4,0.93566006,-8.200611,7.0872207
156.2,3.8794327,-8.457349,-9.594236
733.6,7.8096495,3.9847522,-3.7133472
E958.8,8.11627,12.79183,-2.6554568
671.31,-14.203692,-5.135959,-4.0149927
783.5,-4.470174,-3.3277266,0.85845006
793.82,-0.9344676,-14.646267,-3.0295956
368.13,-1.8403188,15.062221,8.954469
375.15,-3.5993028,17.951845,10.296853
784.49,11.632473,-1.3957388,-8.085314
784.59,6.7097864,10.549522,6.080304
E935.2,8.524365,9.572277,-2.7794044
E935.4,8.418668,9.476162,-3.4499145
244.2,-0.47527796,-7.0063033,-1.1211712
244.1,-0.47392192,-6.7363944,-2.2339685
567.31,-2.4191144,-10.528571,9.337354
569.62,2.901358,-7.4840794,-12.672573
564.81,-0.114962496,8.634547,3.6920033
536.42,1.982267,7.4483542,-1.779203
659.71,-21.87993,-2.0209277,-2.880618
V23.82,-14.946258,-8.920879,-11.889098
659.73,-17.328344,-6.0145197,-9.05491
V65.2,7.7022276,13.805305,-5.1548924
494,5.5905385,3.021419,-4.985544
327.31,4.9258537,8.264055,-10.864059
V15.29,-4.4712386,-4.4463005,-8.988692
V15.3,4.0729527,-10.621054,-6.4534
V14.8,-3.1746385,-3.6186907,-9.658614
V14.9,-2.3796437,-4.384395,-8.584205
V14.6,-3.2900891,-3.7114244,-9.534494
V03.1,-14.59607,2.7614465,-10.766562
307.9,7.4010053,12.225603,-1.2488363
V03.6,-12.1677685,2.833555,-10.57341
726.73,5.892724,-8.053476,13.518408
726.79,5.255569,-8.066942,13.681454
726.72,5.1630535,-7.4662156,13.865053
727.03,13.379854,-6.5377536,14.338612
242.1,0.7838302,-1.7080331,1.6673695
564.89,3.368063,-6.9076715,-14.188909
550.9,0.17831257,-1.1662227,0.16451915
279.05,5.1634912,-2.568083,-3.0228884
