,x,y,z
611.1,-44.679317,-6.008765,2.986578
648.13,-5.034514,24.350088,-31.781849
V45.4,-25.349758,5.617615,5.7767396
494,16.817385,-6.1678805,31.373304
V15.29,15.135859,-1.3285128,10.333528
V14.9,28.73321,4.50208,5.9156013
V14.6,27.810642,-2.9335034,5.897445
V72.60,-3.6938117,8.406974,-0.6061542
634.91,2.926356,7.8566422,-18.126247
647.64,26.144825,16.23438,-23.403074
585.2,-11.165101,-29.855764,20.28877
585.1,-7.9992123,-32.428112,15.2484
V23.81,-11.340728,19.502043,-32.466328
642.52,27.096077,1.8163031,-39.200047
649.13,4.9039445,24.669006,-37.916443
649.03,2.5015862,19.466148,-24.198298
649.04,25.06898,4.4149585,-24.62959
V23.83,-7.4211483,11.172054,-37.08973
611.72,-42.61503,-8.419595,-5.455201
V73.98,-7.6873937,-2.5706859,-11.970639
616.89,-12.188463,18.127876,-5.3565307
493.91,12.462578,-1.3728945,39.09277
519.11,8.046892,-5.66047,37.198086
V12.72,4.321146,-31.350233,-6.9647875
V85.37,15.987763,23.693861,24.245874
295.82,42.797703,-3.0835648,2.9232695
V26.29,11.112731,-22.0345,-19.255423
V45.74,-9.352498,-1.0582545,25.573156
642.4,20.285784,12.797429,-21.649557
462,-10.232622,27.758207,6.8903947
624.9,-14.695841,20.584787,-10.364358
626.3,-4.8932066,-20.338123,-28.620422
626.5,-5.9697704,-11.713882,-29.99594
627.9,32.984665,33.84215,8.890948
626.7,-9.479689,-10.98488,-15.5814705
627.3,-22.506575,-0.8830666,-4.907533
839.21,-19.480043,22.117336,13.952491
623.9,-15.189586,12.55466,-7.4137077
V05.9,8.015721,4.2509837,0.993309
V67.2,-22.5189,34.278378,13.841218
V15.52,10.79162,33.154785,15.414715
643.21,23.988443,-0.91295826,-33.83983
592,-4.766449,-13.575581,37.875526
625.6,-29.146877,0.9252332,18.017574
518.82,12.101845,-16.17994,24.087399
V15.1,26.214844,27.812805,-2.0779097
611.82,-46.34653,-10.536752,6.8119636
V14.7,27.985167,-15.744744,10.066109
V45.87,3.0737848,-42.402657,8.558268
