,x,y,z
279.3,0.0980592,-0.066116154,-0.111934714
786.06,-0.014406639,0.08333355,-0.03764563
660.31,-1.5442681,-0.79768616,-1.3940444
372.14,-0.10623099,1.556844,0.6703512
571.49,-0.12056475,-0.030475697,-0.12301351
571.8,-0.3038283,-0.1109715,-0.20162208
239,-0.12156933,-0.039298974,-0.1137271
V70.2,0.5103724,0.86550057,-0.46392193
V67.51,0.06705331,-0.032208692,-0.044259313
999.9,-0.029119875,0.05215454,-0.029176848
759.2,0.36493406,-0.1433971,-0.1993381
922.4,0.6017413,0.06697176,0.7945768
922.9,0.7726783,0.10781023,1.0599455
921.2,0.78267914,0.1790589,1.1052787
921.1,0.7267339,0.27353412,1.0816034
922.31,0.6320882,0.11640858,0.8419247
922.2,0.73278105,0.105749965,1.0007931
922.1,0.78314257,0.10888748,1.0760709
555.9,-0.048169512,-0.020910796,-0.13198966
466.19,0.16175325,-0.025764834,-0.09262365
451.82,-0.023446023,0.03346658,-0.010450016
451.84,-0.01197165,0.025252307,0.017900744
427.1,-0.04239334,0.10201691,0.0037116779
527.1,0.54889715,-0.22286361,-0.3086614
611.1,-0.3717504,-0.41393048,-0.41869736
V84.01,-0.4153267,-0.43114427,-0.4457012
V84.02,-0.4288574,-0.4313245,-0.4570803
433.11,0.2041968,0.33797586,0.10534975
V41.2,0.7869457,-0.31208462,-0.5354708
305.93,0.44926268,0.7618461,-0.4130488
305.9,0.5553986,0.9519907,-0.5152343
235.1,0.5742098,-0.24776869,-0.31721288
235.2,-0.41518268,-0.17069288,-0.23941097
756.15,0.6290144,0.15905216,0.8101256
710.2,0.22174425,-0.08070413,0.003677826
292.81,0.35236424,0.5960293,-0.24882135
E935.3,0.28786945,-0.11107355,-0.037519302
362.06,-0.14665551,1.6259934,0.68573314
362.04,-0.14672084,1.6391433,0.6909675
362.05,-0.14257789,1.5895818,0.6724661
448.1,0.42994043,-0.6187067,0.06921926
284.1,-0.14324296,-0.06486202,-0.12806235
524.62,0.5773956,-0.12685828,-0.19655927
337.22,0.5038844,0.12493022,0.5793309
573.3,-0.09965438,-0.024971513,-0.11746958
648.13,-1.4135005,-0.767038,-1.3228638
572.2,-0.10399187,0.09142778,-0.14012371
842.01,0.7898838,0.024979524,1.0974011
719.91,0.7204814,0.06911036,1.0219059
830,0.68874276,0.04219136,0.98132724
V45.4,0.52683526,0.11401147,0.69875455
488.19,0.06859229,0.020397529,-0.010412741
E828.2,0.81659114,0.10764131,1.1313889
646.21,-1.4856919,-0.7699106,-1.3477306
569.9,-0.40750682,-0.15534902,-0.23145597
271.3,-0.038215924,-0.045170773,-0.13053636
301.81,0.49440968,0.8062084,-0.43743038
480.9,0.122886226,0.008352608,-0.033585526
211.5,-0.4245834,-0.17452027,-0.2461742
V64.43,0.7122776,0.049254015,1.0649253
V58.65,0.016840974,-0.027856166,-0.06783464
V64.41,-0.4697709,-0.19006187,-0.26567683
V54.09,0.68966913,0.06020741,0.9925283
V54.01,0.56205076,0.034743126,0.85126394
V42.5,-0.13660918,1.6504444,0.6987629
785.4,0.24666858,-0.037091326,0.35478574
156.2,-0.42888373,-0.21118654,-0.26478255
733.6,0.17491205,0.0030678185,-0.07119883
E958.8,0.47650552,0.7956517,-0.3823384
671.31,-1.2890544,-0.67133486,-1.1857533
783.5,0.042041227,0.03419835,-0.13992138
793.82,-0.36516055,-0.38257354,-0.42525908
368.13,-0.105888866,1.5737725,0.6785482
375.15,-0.1319672,1.6383476,0.6959262
784.49,0.5951004,-0.2326235,-0.35210034
784.59,0.24838024,0.3995635,0.10865679
