,x,y,z
279.3,-2.4943972,2.6226425,1.0765103
786.06,2.6193423,-3.4579968,-1.9786805
660.31,-4.079098,-9.941218,-6.8950987
372.14,-0.2399672,9.251805,4.869407
571.49,-2.3411412,-2.8218226,-0.42134646
571.8,-3.3259292,-4.3002563,-0.21057047
239,-1.149202,-3.5244703,0.32888365
V70.2,4.2490377,5.6706147,-6.409598
V67.51,-2.1363447,0.77770436,-0.061990723
999.9,1.4572238,-4.131387,-2.4854147
759.2,-4.3284764,4.108054,0.06261048
922.4,4.2094336,3.2747688,6.319042
922.9,5.4739103,3.6417856,6.5586762
921.2,4.669892,5.6017146,6.83928
921.1,4.4811964,5.9763675,6.610257
922.31,5.432437,2.9825473,4.902786
922.2,5.1763215,3.5680878,6.018438
922.1,5.5015483,3.705023,6.6756983
555.9,-1.964952,4.6872854,-1.2578714
466.19,-1.3195883,3.6330872,1.0531195
451.82,0.9637724,-4.441194,-0.7780817
451.84,0.9086321,-4.68491,-0.46406785
427.1,3.8780403,-1.3400657,-3.3941007
527.1,-5.6074986,5.0977116,1.6503078
611.1,-7.7764626,0.88130766,0.74689376
V84.01,-8.562379,0.39430973,0.6084874
V84.02,-8.657132,0.41676238,0.40848622
433.11,4.161132,4.3017373,-0.3279529
V41.2,-6.620506,6.0569434,-0.7908073
305.93,3.5088744,3.7121632,-6.3192306
305.9,4.3084044,4.6815085,-7.3853374
235.1,-6.341123,4.959833,2.306408
235.2,-5.7256927,-5.576407,0.13914108
756.15,8.553773,-2.5978873,1.3609682
710.2,-2.7111895,2.442817,2.3711562
292.81,4.6321526,3.8198586,-4.827361
E935.3,-1.9490166,3.4287205,2.8661485
362.06,-2.405178,11.980312,0.7494336
362.04,-2.2062736,11.824814,1.0228115
362.05,-2.4225566,11.976947,0.693455
448.1,-3.9584124,0.9971678,7.0305476
284.1,-0.9111533,-4.2256384,-1.0312662
524.62,-4.386482,6.644431,1.9835459
337.22,7.6393256,-0.5937246,2.917965
573.3,-2.276077,-2.6699624,-0.47102943
648.13,-7.7961993,-4.061897,-9.175001
572.2,4.9801116,1.6632379,-5.884452
842.01,8.747443,-0.92303354,8.051544
719.91,8.941695,-3.515115,5.8535895
830,4.8051844,0.26703116,6.8308554
V45.4,7.57449,-2.755856,0.9780298
488.19,0.69956166,0.4735503,0.0012798344
E828.2,6.2824483,4.018672,7.416788
646.21,-4.1345096,-7.5357985,-7.0831246
569.9,-5.213493,-5.999535,-0.1491422
271.3,-2.3738751,0.19413689,-1.9768761
301.81,2.53796,5.9994364,-6.0069566
480.9,-0.39405572,2.2898352,0.48040053
211.5,-4.3413877,-5.4208813,0.89806867
V64.43,7.9451447,-5.421506,6.0740395
V58.65,-0.2190577,-1.749759,-3.1007862
V64.41,-3.3350434,-7.6917906,1.3014948
V54.09,5.7556996,0.59599155,6.2948375
V54.01,4.2207656,-3.899113,5.6077538
V42.5,-0.36819384,11.237515,2.948193
785.4,1.1109182,-1.9103221,4.4315534
156.2,-5.115755,-4.5868354,1.9394313
733.6,-1.4222852,4.040631,0.2336467
