,x,y,z
611.1,5.262608,-7.7276855,4.203107
648.13,-4.11445,5.363375,-9.333108
V45.4,1.7720191,-3.856462,3.7401607
494,-1.4263206,-2.1751583,2.8682487
V15.29,-2.4925401,3.0881531,1.3220131
V14.9,-0.8276704,4.4920835,3.866838
V14.6,-1.9764273,4.272173,2.2850492
V72.60,1.0356792,-0.3350184,-1.1780717
634.91,2.2693505,1.9660598,-7.475033
647.64,-0.34703037,6.243587,-2.2825885
585.2,-1.1818732,-2.1957195,6.3999443
585.1,-1.3672559,-1.4332943,6.67379
V23.81,-2.4819398,4.7994866,-9.892023
642.52,-3.3146915,8.500073,-3.2648466
649.13,-4.168898,5.38452,-8.085965
649.03,-2.8460624,3.675809,-7.7764316
649.04,-0.9741904,7.7555923,-2.158487
V23.83,-1.4095646,4.9624624,-8.083308
611.72,5.772558,-7.9126987,2.2161777
V73.98,3.9477844,-3.3326745,-3.3556864
616.89,8.845557,-2.614965,1.9212537
493.91,0.9684044,-5.69077,-1.5742307
519.11,0.6326213,-5.7605834,-0.8533273
V12.72,3.4236217,3.3826404,1.5729605
V85.37,-4.577323,2.8567297,-1.9387153
295.82,-6.7709465,-3.5929887,-1.4695929
V26.29,5.5251737,0.09341881,-5.460441
V45.74,2.487813,3.1875641,6.2648273
642.4,-0.22993821,5.545649,-3.1632526
462,0.6714601,-3.7627208,-0.039710462
624.9,9.332215,-2.2850332,2.456654
626.3,6.2254977,-1.981387,-2.9706101
626.5,6.065944,-2.0470467,-1.4481968
627.9,4.8252254,-3.4262714,0.96353424
626.7,7.4547157,-1.8430067,-0.61896795
627.3,5.6905127,-3.1437812,1.8559898
839.21,1.2209466,-6.2675133,2.055321
623.9,7.7040534,-1.9259088,1.8128692
V05.9,-2.008787,-6.968195,-3.178842
V67.2,2.648216,5.7406306,-0.311252
V15.52,-4.4355555,3.1110992,1.7758032
643.21,-2.6585581,9.050772,-3.6222901
592,0.84397554,0.9293897,9.668884
625.6,3.8945916,-2.0611923,7.0154805
518.82,-3.897549,-0.5468882,3.8610098
V15.1,-8.195413,1.3040419,2.2746937
611.82,5.259691,-7.206037,4.9006577
V14.7,-2.4163017,6.07395,1.3294537
V45.87,-2.3830392,0.63156486,8.208771
614.4,7.587687,4.0502477,0.9156602
634.92,1.9879555,2.0886166,-7.3478417
648.92,-2.0400243,8.317675,-5.001415
648.81,-3.7109625,8.229556,-6.0813437
648.84,0.16423686,5.1980615,-4.274145
648.83,-4.50956,6.675045,-8.050732
648.94,-0.9107258,8.024264,-3.1930687
311,-1.3691347,-1.9274799,-1.3410579
V15.7,4.6085777,-4.6935062,-1.7012985
V15.89,0.30090085,-1.3228755,3.1873248
V12.55,-3.6020908,4.2005305,0.07038299
642.51,-3.8102973,7.67894,-3.9704468
593.9,-0.96727765,-0.8867101,5.536338
V74.2,3.171895,-3.0121129,-1.7123033
V71.4,-4.688677,1.7050005,0.8592463
V70.9,1.1340594,-2.6363866,-2.5077713
V71.09,-0.8827039,-2.2845445,-4.3414717
618.89,2.7253077,-1.6644719,2.7198632
616.5,9.096712,-2.0579891,2.4177406
616.11,7.275125,-1.8910946,2.1775055
614.8,7.1938753,1.7525845,-0.31008315
579.8,2.2840743,1.9207281,-0.44663545
745.5,-7.906847,1.6416907,2.118751
627.1,8.336538,-0.69759965,-2.1358488
V44.8,-6.019526,1.9487756,5.104654
519.9,-3.0122452,-1.7018166,2.142276
300.3,-1.1817098,-2.2972796,-3.0473404
V45.51,6.730942,-3.755812,-4.294198
723.1,0.6697676,-4.760248,2.154057
296.34,-1.6459002,-2.324332,-3.1784189
V67.6,-0.5360755,-10.01553,2.652279
V68.9,-1.2005852,-4.9434395,-4.4448256
610.3,5.075947,-8.868684,3.591894
610.2,4.99399,-8.561117,2.3285093
627.4,4.0610595,-2.6408641,1.4322112
627.2,4.8187923,-3.3311102,0.9294612
V26.0,6.236496,2.3323927,-3.9357152
621.9,7.5927334,-0.5766647,-1.9698997
646.9,3.0180538,0.3013165,-3.4456673
V65.3,-2.6402745,0.23807052,-4.254951
640.03,1.2468973,2.3492846,-7.4009805
621.2,7.073897,-0.22022921,-1.3354969
587,-0.780734,-0.44896916,5.965233
E000.8,-5.4738035,1.4869695,0.56953394
V87.2,0.27548695,-0.4475087,-4.239361
518.83,-5.242688,-0.34616268,4.7816224
518.84,-4.6770673,-0.70814466,4.4464574
721.42,1.1972163,-3.8731399,2.9343235
V85.54,-3.3827517,-7.616495,-2.5176888
786.52,-2.870291,-0.5402152,1.0307559
618.9,4.9089513,-2.96503,7.9679413
618.2,4.096344,-3.7576563,8.193763
618.4,4.299765,-3.623471,9.050027
V45.79,-0.48166725,3.0992086,1.88934
V46.3,-0.5088254,3.2018743,6.1642075
617.9,5.141719,1.230205,-0.059896983
847.1,0.5149963,-5.5148687,2.059914
746.1,-9.414209,1.5230727,1.8823885
