,x,y,z
279.3,4.1059976,-1.4612353,-1.7341472
786.06,-3.3420284,3.6100004,0.486728
660.31,-10.302414,-3.3721764,-11.19131
372.14,12.999428,4.53733,-3.2315254
571.49,-10.511306,2.379049,-0.3310662
571.8,-9.793991,0.26086113,-0.4242492
239,1.0387626,3.1313396,-9.704869
V70.2,-8.166567,7.0263596,6.3001094
V67.51,4.654035,-4.0829897,1.434198
999.9,-4.2043686,3.1478143,-0.3629296
759.2,3.9334202,-0.08039649,-6.261046
922.4,-6.2820196,-5.815766,9.392879
922.9,5.316979,4.1008825,10.085291
921.2,6.2064257,8.274514,7.8062115
921.1,6.1087637,8.469127,7.707998
922.31,3.755642,4.1253967,7.914336
922.2,4.81693,4.204665,11.020857
922.1,5.1569963,4.5748367,10.542849
555.9,-6.6117473,-5.5596457,-4.5205126
466.19,-0.49269882,5.6190767,-1.5030215
451.82,-2.335628,-1.5130101,3.866678
451.84,-2.353737,-1.4728773,3.8495069
427.1,-4.5786633,8.066067,-4.502255
527.1,5.394048,2.3772917,-7.452107
611.1,5.5807858,-6.7735577,-9.7047415
V84.01,3.7898533,-7.516673,-7.62787
V84.02,3.5538704,-7.5949883,-7.616091
433.11,-0.44844043,8.366403,5.5043607
V41.2,-0.27592212,8.927103,-8.895085
305.93,-9.7792,4.3402166,3.8744206
305.9,-10.155746,5.4698305,5.7463117
235.1,5.0136824,6.0084505,-0.7757476
235.2,-5.0284486,-3.7730923,-3.7011003
756.15,-2.660165,-0.9639494,9.449673
710.2,5.3646717,-4.366182,1.6514531
292.81,-5.5831738,5.547615,6.0687094
E935.3,5.7790833,-3.0134237,0.12384642
362.06,6.8326087,6.343005,-8.567997
362.04,6.946104,6.327027,-8.304049
362.05,6.8599105,6.3236556,-8.490397
448.1,9.833076,-7.1099877,-2.9069483
284.1,-2.5019462,-1.5869793,0.4671291
524.62,4.929014,8.967232,2.7050707
337.22,0.17539842,-0.59802836,7.4255834
573.3,-9.638251,1.5647968,-0.6688916
648.13,-7.6592007,-10.726349,-7.995694
572.2,-11.012774,2.715818,0.66038585
842.01,8.276737,-0.46490955,8.137337
719.91,4.320636,-4.3855658,12.240828
830,6.1127295,1.8025805,7.4490604
V45.4,-2.9813437,-0.089986615,9.398602
488.19,0.7594643,2.1406376,0.61212844
E828.2,6.1305037,5.133671,10.9269285
646.21,-11.313859,-5.0232186,-6.8605847
569.9,-5.9504056,-4.0184717,-2.7481718
271.3,0.24629189,0.19427311,-4.0636606
301.81,-8.905444,8.812815,2.8620465
480.9,0.8396699,2.694931,0.16824065
211.5,-10.971952,-0.973255,-0.600414
V64.43,4.7042284,-6.2744493,12.920322
V58.65,4.178239,-2.90676,0.6934843
V64.41,-7.5302377,-5.0646176,0.71875423
V54.09,3.8071396,1.197914,8.627393
V54.01,-0.44605273,-9.389004,7.650876
V42.5,11.256571,4.6125817,-5.5190954
785.4,7.397884,1.7156664,-0.28095916
156.2,0.6632379,-5.4380627,-4.6605563
733.6,-1.4608072,4.372928,-4.249337
E958.8,-7.0851183,5.16456,5.8663025
671.31,-11.757368,-6.8016496,-4.4752727
783.5,2.4141467,1.3377274,-4.415046
793.82,3.9333987,-5.7232394,-9.180261
368.13,9.028014,7.59227,-3.0408032
375.15,11.130828,6.1862965,-3.944601
784.49,2.2051709,10.399085,-3.3789601
784.59,-1.7054429,8.778568,6.0347285
E935.2,-5.3014092,3.3828752,6.7785606
E935.4,-6.1688213,3.161607,6.473213
244.2,2.1018012,-0.63354355,-5.4860525
244.1,2.4510312,-0.5981258,-5.875718
567.31,-4.8320613,0.008785846,6.673941
569.62,-5.989259,-5.934201,-0.18679056
564.81,-1.5255908,2.4195857,6.90706
536.42,-4.220983,2.6220284,4.425725
659.71,-10.667083,-3.0104554,-9.0961485
V23.82,-6.3245053,-10.982991,-8.252307
659.73,-8.645546,-8.57997,-7.7621617
V65.2,-7.9543033,6.0478845,3.9826672
494,-0.5538214,5.1045666,-0.25563508
327.31,-3.3298972,12.644542,-0.23106748
