,x,y,z
611.1,-11.420682,15.874596,-5.5993667
648.13,-4.91204,-13.629747,-5.1073403
V45.4,7.2597327,-4.163756,-13.151444
494,4.0090175,3.2443361,6.5906105
V15.29,9.778735,6.602492,-4.499159
V14.9,10.066647,2.8988626,-6.2798433
V14.6,11.699624,5.113904,-6.200312
V72.60,1.3323302,-4.490546,0.8746589
634.91,-13.544676,-4.733489,-6.7952023
647.64,-6.3720007,-6.9837246,4.146142
585.2,13.610469,10.389859,3.1623662
585.1,13.192001,10.153637,3.8106277
V23.81,-5.966489,-10.09562,-6.4177666
642.52,-11.835182,-13.965008,5.186783
649.13,-6.105355,-14.509531,-4.7757645
649.03,-4.3587384,-11.830085,-11.349379
649.04,-7.4247117,-7.8340645,8.425171
V23.83,-5.735355,-9.046637,-8.73519
611.72,-13.520246,14.622711,-5.370299
V73.98,-11.253537,2.2599096,9.64936
616.89,-10.188681,10.691524,3.370417
493.91,3.8949053,-2.861911,17.131098
519.11,3.4828002,-3.4639206,16.577269
V12.72,0.8188865,2.3408484,-7.870883
V85.37,-5.67141,1.633915,-17.90898
295.82,9.564877,-13.684131,-5.165678
V26.29,-8.229331,0.06829128,4.918499
V45.74,-1.2784735,12.171664,0.8481528
642.4,-6.403557,-7.0172043,2.876729
462,3.6657257,-3.2534094,11.96201
624.9,-9.956238,11.257062,4.174342
626.3,-11.822472,2.0953214,1.2116808
626.5,-13.301293,0.22439246,-0.5465802
627.9,-8.746909,6.3342605,12.573273
626.7,-14.542227,2.2438872,0.16659078
627.3,-8.405425,7.1420927,11.10832
839.21,10.489208,-6.8467207,-13.231077
623.9,-8.116396,10.269346,1.8429271
V05.9,0.22967297,-13.193213,7.4557
V67.2,4.434944,0.21901579,-3.093817
V15.52,15.371439,2.9851842,-6.535213
643.21,-11.863952,-14.1155205,5.2404804
592,3.3662972,12.893001,-10.87712
625.6,4.3609815,13.712859,1.4662985
518.82,8.064309,4.4870815,8.452059
V15.1,11.117789,-7.455999,4.337108
611.82,-10.775936,16.345736,-5.3645782
V14.7,10.884025,6.641269,-8.488533
V45.87,15.352352,6.282102,3.8701246
614.4,-4.3247185,7.1600366,-4.1650114
634.92,-13.591266,-5.1782336,-6.5101986
648.92,-12.153652,-18.23459,2.974242
648.81,-10.652871,-15.084866,0.6246433
648.84,-6.977039,-6.2776194,2.0853295
648.83,-6.5453434,-15.268334,-3.8889492
648.94,-8.172232,-8.64971,8.13439
311,3.9358442,-8.540452,-2.6955645
V15.7,-10.872286,2.6882179,12.351747
V15.89,3.986776,3.1071117,4.406589
V12.55,9.019372,4.5499516,-3.2273574
642.51,-11.098748,-12.920445,2.015481
593.9,12.315514,7.7992334,5.565309
V74.2,-10.462413,1.103042,10.977978
V71.4,15.593329,1.1584325,-7.0057483
V70.9,3.8593233,-2.681583,2.3532994
V71.09,3.3963008,-9.843939,-5.5643415
618.89,0.4128438,3.5032537,4.0709558
616.5,-9.61625,11.306591,4.037761
616.11,-7.8093376,10.295165,1.649294
614.8,-7.968547,3.6779368,-2.3678238
579.8,0.6304735,-0.9435654,-3.7199178
745.5,10.9220915,-7.171255,4.290686
627.1,-12.814945,3.22131,-3.0215302
V44.8,5.123804,5.522669,10.352852
519.9,8.162266,-0.083451904,9.424609
300.3,3.733596,-9.231586,-4.33215
V45.51,-15.713754,2.469669,6.3477187
723.1,8.801779,-6.360542,-12.822782
296.34,3.6924036,-9.4829645,-4.6305113
V67.6,-1.7170689,1.5962523,11.091541
V68.9,1.246391,-13.628824,4.644309
610.3,-11.524943,15.015481,-8.297482
610.2,-13.752614,14.127359,-6.6114554
627.4,-9.65685,7.3733325,13.045506
627.2,-8.91038,6.533088,12.307021
V26.0,-6.1754546,0.42572147,3.2135227
621.9,-12.031192,3.4361658,-2.4428098
646.9,-7.4792953,-1.5961611,0.16867584
V65.3,-1.524334,-2.5926266,-11.419229
640.03,-13.4839945,-5.672286,-5.897798
621.2,-11.298851,3.5273013,-2.3103132
587,12.196847,7.926659,5.6696076
E000.8,16.261915,0.52599186,-7.538816
V87.2,8.53871,-2.292042,10.11568
518.83,6.3889008,4.2858233,9.039708
518.84,7.2447314,4.28671,8.813857
721.42,7.804348,-5.091828,-12.703208
V85.54,-0.4132025,-13.133716,8.523923
786.52,9.941456,-2.4649372,5.7348003
618.9,5.1436462,14.9213915,-0.38113242
618.2,6.0387907,17.156929,0.7678805
618.4,5.8876033,17.693571,0.20234679
V45.79,8.883647,6.0682287,-4.6842017
V46.3,3.5322058,9.539355,1.9790332
617.9,-6.373473,2.837042,-1.5460343
847.1,9.404563,-7.0395284,-13.097687
746.1,11.965193,-8.721547,4.6145163
V72.61,0.43371916,-16.448004,5.854708
V85.22,-3.1269047,-1.1882992,-11.819382
V85.23,-2.5985506,-2.4101827,-12.045404
V85.21,-3.350731,-3.3431666,-12.10432
V85.24,-2.7531095,-2.1878552,-12.232347
V85.25,-2.453968,-1.6005998,-13.954621
682.7,-0.18664129,-7.527851,14.501785
518,4.887299,3.4346797,7.943981
590.9,4.411472,6.0349126,4.613992
V26.81,-7.8488965,-1.0433167,5.224142
V76.19,-8.43039,2.5775511,11.714499
V76.12,-6.7674065,4.1784425,12.415061
V76.11,-6.579512,3.4270678,12.454484
V10.44,-2.639786,8.357149,7.8218093
V10.43,-2.8419995,8.179682,7.646846
V76.46,-3.703974,7.4636345,6.928126
