,x,y,z
611.1,5.9868116,1.1257663,-9.56618
648.13,-5.1046424,4.3796263,7.6453786
V45.4,1.8977922,-2.6908822,4.0119944
494,-1.6749296,-0.21738718,-2.6257532
V15.29,-0.267703,-0.023917403,3.2638013
V14.9,-2.32061,-2.502501,2.37702
V14.6,-0.77638495,-2.383562,3.9157696
V72.60,2.8565302,-0.4077623,-0.12734126
634.91,-3.0516233,8.484838,1.5063493
647.64,-5.6308317,-0.14105093,1.1334532
585.2,5.093322,1.371089,-0.6501549
585.1,4.3419805,2.1845357,-0.95324016
V23.81,-3.9989858,5.6063743,7.1927853
642.52,-8.58395,-0.3551556,3.9144373
649.13,-4.72977,3.1649623,6.9209805
649.03,-3.476026,4.5987377,4.8244762
649.04,-7.1222205,0.7660123,0.9294361
V23.83,-5.0317097,5.5092874,4.7774706
611.72,6.128652,0.059650514,-7.559003
V73.98,0.94475096,4.92963,-5.351247
616.89,4.893508,-4.6183233,-6.272603
493.91,-2.605643,2.761054,-2.3651695
519.11,-1.7476059,2.6822145,-1.6465255
V12.72,0.7200192,-5.380401,1.0385648
V85.37,1.1882894,2.0936885,5.0097322
295.82,0.31884995,-7.7117295,4.7362156
V26.29,-3.0861175,5.1637053,-5.613653
V45.74,5.5169826,-5.4654765,0.58164316
642.4,-4.802393,0.5579884,1.924587
462,0.3024995,3.4161484,-1.9609921
624.9,4.6048303,-4.9758277,-7.150715
626.3,0.042632837,2.7378073,-5.237455
626.5,0.79343873,1.768263,-5.6416454
627.9,1.2828577,-1.1789216,-5.986232
626.7,1.7144954,1.8689306,-6.9138675
627.3,2.6323683,-2.104185,-4.8890095
839.21,2.5834534,4.365032,-2.3015108
623.9,3.8062804,-3.8231504,-5.993461
V05.9,7.4464583,-0.78332686,2.546495
V67.2,-4.951669,-4.933576,-1.1380948
V15.52,-3.3983831,-0.9134927,3.3587918
643.21,-8.815625,0.57166004,3.0997944
592,2.3501678,7.6762147,-4.348553
625.6,1.762802,-7.7227254,-1.9142734
518.82,-3.519064,-0.5324417,-1.0219514
V15.1,-3.4321074,2.788384,0.598489
611.82,5.713533,2.0396655,-9.973803
V14.7,-2.1049178,-0.71773124,5.6851044
V45.87,3.9934514,4.805445,0.79769814
614.4,9.295035,1.091959,-1.7947699
634.92,-2.963331,8.054301,1.6495233
648.92,-7.53359,1.7720562,3.2366657
648.81,-7.8160734,1.9972882,5.6174026
648.84,-4.8665934,1.3905724,2.8088837
648.83,-5.3353825,2.0113633,7.4901314
648.94,-7.3984413,0.13054392,1.8387872
311,0.8766939,-1.2871155,-0.020708185
V15.7,9.072111,-3.931261,-2.3168597
V15.89,-1.1572739,-1.8689783,-3.652897
V12.55,-0.41941258,1.1655171,4.817339
642.51,-7.4667854,-0.14347827,4.743861
593.9,3.122285,1.3541362,-0.53901535
V74.2,1.4244066,3.652151,-4.2524743
V71.4,1.6083919,5.7371416,-0.22372095
V70.9,2.7012007,-6.4565287,1.9330332
V71.09,-2.3497596,-6.007058,3.8054955
618.89,1.0836837,-2.4248853,-3.1259685
616.5,4.6556935,-4.3182025,-7.285489
616.11,3.0579023,-4.009075,-5.851072
614.8,-2.5581584,0.53577375,-6.809559
579.8,-1.9042274,-4.072673,0.08800736
745.5,-2.8696754,3.3517573,1.139412
627.1,0.26248425,1.9637508,-8.826339
V44.8,-6.6102676,-2.5741563,-1.6263824
519.9,-2.3825777,0.85927325,-1.222337
300.3,-0.8566255,-6.0090566,2.9957259
V45.51,2.7561083,3.924973,-6.6479754
723.1,2.090934,2.337599,-2.4535942
296.34,-0.6920291,-5.8816156,3.9248583
V67.6,-0.5427176,-4.756659,-8.60359
V68.9,5.3992434,-0.41642898,1.3071086
610.3,6.8493333,-0.10607274,-9.450742
610.2,6.6212516,-0.5898812,-8.154141
627.4,0.48694867,-2.351658,-5.7116833
627.2,1.5592867,-1.3281181,-5.3934884
V26.0,-4.2153625,2.5686383,-6.8155036
621.9,-0.07273013,2.120089,-7.874453
646.9,-1.2277228,4.9859805,-0.8388505
V65.3,4.9795146,3.358369,3.7044892
640.03,-3.1349816,7.3320656,2.1781864
621.2,-0.1733367,1.1611787,-7.3425355
587,3.4951973,1.9951513,0.21488726
E000.8,1.8241942,6.9122553,-0.09240454
V87.2,0.41492617,5.5385485,1.8638746
518.83,-4.967007,-1.1515136,-2.2414126
518.84,-4.602427,-0.6964374,-1.417516
721.42,2.7494786,0.8655588,-2.772715
V85.54,6.634333,-0.026386553,4.516408
786.52,-1.2195985,2.1301525,-0.057874158
618.9,0.34911847,-8.576892,-2.5547283
618.2,0.73758,-9.732545,-2.080838
618.4,-0.31557575,-9.581597,-1.4910656
V45.79,-0.5741959,-1.2664646,2.0996718
V46.3,-3.0996547,-4.2679963,-3.4929802
617.9,-2.312957,-0.8412813,-5.9320626
847.1,2.6283174,3.141937,-2.6959958
746.1,-4.5364904,4.0247006,0.21437816
V72.61,8.000868,1.4855564,1.5550244
V85.22,4.1980467,1.9807161,4.501517
V85.23,3.919654,2.803108,3.2448719
V85.21,4.9437466,1.8303002,3.2148187
V85.24,3.8049693,1.5043402,3.1479473
V85.25,3.0003066,2.5628376,2.4889128
682.7,0.75969005,3.8437333,-0.017192123
518,-5.9442225,-1.1708704,-3.5895977
590.9,-2.7225447,-2.7237144,-2.136907
V26.81,-3.0097651,5.480884,-6.79511
V76.19,4.133042,-0.74977416,-5.9817295
V76.12,2.9312499,-1.0644007,-6.823834
V76.11,3.519764,-1.2904961,-7.557101
V10.44,6.2336364,1.3406143,-4.0927258
V10.43,5.6291556,1.3970693,-4.233953
V76.46,1.0994048,-0.7034424,-8.644491
V25.9,3.9047232,5.044294,-5.162213
V67.59,1.229563,-1.8379247,1.2266383
515,-3.4860616,0.50433666,-3.0622518
795,1.7541695,-0.90214854,-3.1590555
590.8,2.013321,2.8624225,0.44786227
596.7,3.890454,-6.1524696,-0.25676346
596.59,2.108309,-6.2212863,-2.015853
596.1,5.460834,-3.0648983,-0.5716877
V15.59,-2.2682254,-0.7236691,2.7753341
V23.85,-3.8469014,4.194326,8.514446
789.02,-0.716313,-2.7048485,-0.064238824
366.12,-0.752188,-4.6952543,-3.8315096
648.74,-4.0655527,0.21028943,1.645965
644.2,-1.8420248,3.2822523,6.4010024
626.8,0.25489333,2.4448931,-6.8057384
564.1,0.54817325,-2.753995,-0.33035186
518.1,-5.084804,1.4999115,-2.0306017
V12.2,0.6692263,1.3015308,-0.55955446
V11.9,0.05948612,-4.6382637,5.328706
599.71,4.337217,-4.4860516,-1.5289431
786.09,-1.2096106,0.5594302,-1.0249672
V46.2,-3.1572478,-0.7204615,-2.3965213
V12.50,-0.10518299,0.01491564,-0.01443225
V12.70,0.79947865,-3.7887301,1.1860487
648.43,-2.9938865,4.397639,5.574458
648.44,-6.045035,-1.4882634,2.4090242
386.11,3.306113,-4.3417745,1.3927526
V45.83,5.1624584,3.1692643,-8.288676
V72.9,3.8947797,-0.992164,-0.0717978
V70.3,6.75129,-0.2869365,1.6262143
V73.89,3.1033416,0.9558794,-4.649795
618.02,1.3106359,-9.3105545,-1.3259057
516.31,-5.107294,1.1082133,-3.9079058
642.71,-6.6511145,0.21022336,5.2421446
642.91,-7.1805377,1.2398328,4.6366453
595.1,2.2366397,-5.801121,-4.231101
585.6,4.6329126,4.5477147,0.018796517
584.9,-3.0903296,-2.2520638,-3.4744878
518.89,-1.9626901,-0.37664202,-1.1964625
521.02,-4.855274,-6.604697,1.4458624
593.3,1.1922592,7.6968474,-5.7258234
V54.89,-4.398191,-3.776149,-4.189817
V65.49,4.192933,0.84122616,1.5966434
V69.8,4.76125,-0.88223207,5.528046
V74.1,7.468065,-0.71243143,1.2961068
581.81,6.0323377,2.3948603,-0.27153233
E927.9,2.1941626,7.5504045,-0.36930487
648.11,-8.61007,2.902974,4.9078097
V10.83,5.7423024,-1.4377006,-3.4713485
V10.72,-1.9116075,1.1600672,2.4897602
599.72,4.486239,-4.3465986,-2.2565584
V58.81,-2.3786342,-1.4344822,0.24185131
643.83,-2.4578795,4.367807,4.3038416
511.1,-3.7382667,0.87864405,-0.36617646
625.1,1.9317521,-4.6533737,-5.650028
V68.09,5.3047347,-0.9262362,2.6588957
579.1,-1.2853363,-5.022939,-0.0332322
594.2,0.96052194,8.966604,-4.883264
519.19,-3.676799,0.85732377,-1.7945213
V49.81,2.2594917,-1.7203474,-7.1951447
620.1,-2.5284278,0.4628856,-8.224335
622.8,1.9310112,1.4392779,-8.028406
621.31,-0.6710261,2.9477062,-8.7665
647.63,-4.120784,3.7114646,4.214312
V72.84,1.9701731,-0.6085778,3.325559
V72.83,2.0537546,-0.44405392,3.9226143
V72.82,3.1638505,-0.6573662,3.99741
V45.3,-0.47542787,-4.1934924,1.8949021
618.01,0.7763677,-8.449361,-1.728996
V15.83,8.1399975,0.6614797,2.1974115
786.59,-0.73568696,1.3109245,0.09049506
V76.3,5.758852,-5.9649425,-1.863403
V72.31,2.949031,-0.025516097,-4.9906077
V69.4,4.6651444,-0.47595748,7.3129168
V72.4,-1.1262149,5.7732735,-2.1206703
V72.41,3.307902,4.5012765,-5.8138323
522.4,-4.2378693,-5.3468056,1.795641
629.89,-0.7622551,-1.9689533,-7.4660006
618.6,0.63272023,-10.504773,-1.2312852
610.1,5.4720354,-0.4917482,-8.145197
V14.4,-2.0634594,-2.6609833,5.2267194
V14.1,-1.6442878,-1.6269171,4.250716
V14.0,-1.0180632,-0.97733206,3.4195096
V14.3,-0.97629267,-0.7349109,4.506625
V14.2,-0.019779695,-1.476103,3.9833624
V27.1,-6.5420804,3.5662634,2.4903698
V87.43,1.476612,-3.3592997,-8.964277
V72.63,1.7955141,-0.24019514,4.9618816
V72.69,3.1727793,-0.47028774,1.618837
620.2,-0.92685205,0.3234756,-7.3032937
V72.5,1.473965,0.29472068,1.364984
585.3,5.231294,1.785383,-1.517774
585.4,5.4530063,2.7643313,-1.4470794
585.5,5.050835,3.4747372,-0.5384095
585.9,6.2006145,4.672257,-0.7379514
648.23,-3.702834,3.1339493,5.472042
512.8,-5.483057,1.4525156,-1.0992943
517.8,-3.4601357,0.695793,-4.14706
518.4,-3.3785856,-0.5576293,0.035108928
618.83,2.8336585,-8.056205,-2.2850838
618.09,0.41451788,-8.596761,-0.8523546
649.21,-9.198294,1.032072,4.4120054
V45.02,-4.6419253,-3.1497219,1.1781056
600.2,-0.21883562,-0.7539023,-1.4055866
V76.43,6.3463664,-1.9570638,-3.964219
478.19,-0.29132992,1.3054838,-2.5016582
V67.01,7.1987176,1.343253,-4.5828323
V65.5,2.8566315,-1.7453337,1.0701923
592.1,1.2286153,8.841191,-4.5659842
611.6,3.946532,1.651723,-6.4824805
628.2,-3.3820183,3.6626868,-6.622776
627.8,2.0093763,-1.4984243,-5.9998326
V15.82,0.01880261,-0.15968785,1.7820914
649.01,-8.208152,2.8253932,3.1909735
611.71,4.596806,0.64525795,-7.137168
V23.7,-5.972636,4.829024,5.2117867
493.82,-1.299465,2.5100925,-2.7712932
461.9,0.17862192,2.6856258,-2.1164365
V78.0,6.583511,-3.2922053,2.583792
641.1,-4.485329,1.4396021,5.3194094
641.03,-3.3139422,3.8643563,7.1117086
285.9,1.6906554,-0.79528165,-0.71718794
625.71,1.4069154,-6.2257233,-5.40729
V15.09,-0.24848098,-0.95609426,5.72632
V15.08,-0.7630112,-1.9394366,2.9147482
V47.2,0.009986346,2.677516,1.4955946
599.1,3.7549877,-2.6526139,-1.4780642
V45.82,-1.3364213,0.48071522,1.0235935
V45.81,-1.8990498,0.075899124,0.78490824
V72.7,6.895617,-0.6022851,-1.8064611
651.01,-8.360224,-0.279098,5.925409
651.03,-3.3773134,3.1768494,8.507714
216.9,4.7341423,-1.2829129,-2.8962173
211.3,0.4076543,-5.5613937,0.7522992
611.9,5.4067616,0.6342344,-8.210777
642.04,-6.628145,0.1967467,3.1454108
642.03,-6.066257,3.0597267,6.9603744
624.01,4.492722,-5.9440284,-7.6819563
599.81,2.3990147,-9.149081,-1.2583643
V72.85,1.8660614,0.5738137,1.8532678
V28.1,-2.5825443,5.819175,7.4124346
V71.5,7.1422396,4.74027,2.6169536
V72.6,2.8311422,-0.9501311,-1.4768739
614.3,9.298201,1.1071861,-1.8035923
611.3,5.9375467,-0.33803308,-9.793874
611.79,5.4278755,0.40710875,-7.0420527
799.21,2.414197,-2.978723,2.0212717
789,-0.4980998,-3.8567383,-1.542336
642.33,-6.407082,1.8500926,6.1993995
V60.0,-0.20637085,-5.654104,6.358125
790.6,1.2296952,-0.027540991,-0.9417764
V25.09,3.8416052,5.053971,-5.073916
370.33,-0.7073204,-4.697606,-3.9716098
715.36,3.665822,-4.24954,3.7389069
616.2,5.939325,-4.9928513,-5.5830026
V70.8,4.431742,-1.8150221,1.5398041
V70.5,7.1778255,0.19260013,1.2982787
V70.1,5.045503,-2.5905914,1.5617068
623.8,-2.4986293,6.887776,-1.276769
V44.1,-4.7331047,-2.5467684,-1.6373267
V44.3,7.242182,-3.351191,-0.18178299
629.9,-1.7790695,3.8157804,-5.5623784
V72.42,-3.8683307,6.6681957,2.7257178
V72.86,-3.3871732,5.492789,-4.9244657
V49.83,3.676608,-7.6676373,3.642208
493.92,-2.3685174,3.384196,-1.754831
645.13,-8.474421,3.887828,3.8879857
578.1,0.2029214,-4.1637278,0.096084006
596.9,4.3565207,-5.537299,-1.1199471
V10.87,-1.6754951,1.9738984,3.4143906
V11.0,0.2194545,-6.906034,5.7525997
625.4,1.5800896,0.5539258,-5.2509527
625,0.2670775,-0.7594576,-2.5447478
V72.1,8.0312395,-2.1253579,4.2922597
V67.1,-0.4181566,-4.6747537,-8.590571
V67.3,1.2280025,-1.2190578,-1.7020147
V67.9,2.342515,-2.2765858,-0.015000579
621.3,-1.3087966,0.35894218,-5.299607
596.54,1.1393218,-5.0501575,-1.9436139
620.3,-1.4019994,-0.29185626,-8.944814
635.9,-5.630173,6.4107957,-1.3103437
295.8,0.124946855,-6.9184456,5.4137583
V22.1,-4.6283965,5.8035913,5.8968024
646.93,-4.342814,4.4675694,5.324274
V02.61,3.7973788,6.436806,2.8099842
V72.2,-4.155945,-6.9026465,1.0993704
V71.9,2.0529845,-0.7378565,0.74837583
626.1,-0.8184181,5.3421016,-3.9249659
V12.42,-3.5134642,-3.0701978,3.7930229
626.9,-0.3843732,3.161511,-6.348026
617.1,-3.101739,0.758609,-8.231847
V12.09,0.706526,-1.1184815,2.533789
V88.02,-1.9133503,-3.4443069,-5.973647
V15.05,-0.6028872,-1.5664715,6.814666
629.31,1.4932315,-3.7972791,-3.0080128
V25.8,4.572041,5.724785,-4.199246
216.4,6.4822383,-2.67134,-3.3182614
618.5,0.5656706,-9.618681,-0.5638079
648.2,-5.6352763,6.408638,-1.304132
781,-1.4589956,-2.484108,-2.2758741
782,6.570996,-1.961758,-2.8177507
724.2,2.0296671,1.5297034,-2.7033644
649.63,-5.0657387,5.29658,6.538939
