,x,y,z
611.1,-2.3389258,-8.535088,3.4427269
648.13,-11.303364,6.619011,-8.0709305
V45.4,4.097119,-2.8932223,3.623743
494,8.199246,1.8540803,-1.253342
V15.29,2.2614677,-0.5417141,6.543224
V14.9,2.3410747,-3.166842,6.6155286
V14.6,1.0737598,-2.077964,7.792502
V72.60,1.5616121,0.9240987,-0.61693186
634.91,-8.493585,3.7532103,-4.541968
647.64,-4.0085926,4.525008,-9.31246
585.2,5.786744,5.073949,4.4638944
585.1,6.6921678,5.2131863,4.8943267
V23.81,-10.290412,6.4343243,-7.881125
642.52,-6.3729777,6.0583086,-12.402228
649.13,-12.3975525,6.141176,-9.27564
649.03,-11.646768,4.6470757,-6.9940033
649.04,-5.0719385,4.5388594,-10.111257
V23.83,-10.359459,5.224125,-7.506868
611.72,-2.054628,-7.483143,2.7934
V73.98,-5.216442,1.7493148,-0.16644743
616.89,-9.320458,-3.71558,1.060414
493.91,7.336994,0.6391703,-2.7217271
519.11,6.9548664,1.0864018,-2.3258545
V12.72,-0.03210531,1.9538485,3.7309437
V85.37,7.6441565,-0.90873265,10.719088
295.82,4.485915,6.744482,-2.0648658
V26.29,-3.3379302,1.0209434,-3.335975
V45.74,10.382218,-5.0295486,1.1181483
642.4,-3.5941505,4.803085,-8.887944
462,4.259929,-0.3318664,-2.0200267
624.9,-9.595174,-4.291198,1.1110266
626.3,-6.0178094,-0.7254024,-1.7204448
626.5,-6.829818,-0.79145586,-1.2576861
627.9,-3.1158957,-2.967704,0.8729261
626.7,-8.00544,-1.1722988,-0.58659595
627.3,-4.626245,-3.688337,1.2663225
839.21,3.0053823,-4.1993475,-0.13344102
623.9,-8.16159,-3.8525453,0.7099361
V05.9,1.6663722,1.4603994,-5.475548
V67.2,-0.39471924,-0.3496735,3.7113085
V15.52,2.9776726,-4.1450315,5.059749
643.21,-6.274115,4.924327,-12.268569
592,10.811575,-6.9025664,4.5828066
625.6,5.058858,-9.40969,2.9075472
518.82,9.017893,1.5077912,0.22343339
V15.1,0.83914024,-6.1134644,-3.4169915
611.82,-2.0055542,-9.098298,3.8338335
V14.7,2.4396226,-2.9772267,8.88865
V45.87,8.494324,5.106265,3.7115803
614.4,-4.253842,-4.6315675,-4.4947515
634.92,-8.258571,3.8407953,-4.2188444
648.92,-7.320697,4.119229,-11.434796
648.81,-9.063137,5.286547,-11.704975
648.84,-3.819349,5.8640146,-9.560536
648.83,-11.647187,6.401436,-10.139523
648.94,-5.345365,4.8604417,-10.870461
311,2.9184248,3.841642,-0.8904926
