,x,y,z
611.1,-2.1258755,9.020262,12.31614
648.13,-6.1525583,5.1288357,-17.649387
V45.4,0.9827116,-18.13409,-6.3522882
494,5.7161274,-4.800732,13.492366
V15.29,-5.768021,-8.566144,-1.4177663
V14.9,-6.5686765,-12.06271,0.35558322
V14.6,-3.7278063,-11.686885,-0.3267176
V72.60,6.429663,-4.6296496,-0.8144999
634.91,-2.6664762,13.259237,-9.262621
647.64,8.1329775,-1.5538836,-8.805745
585.2,10.843327,14.249962,-0.10182681
585.1,10.906795,13.485927,-0.39408875
V23.81,-6.8121533,6.3324594,-14.51107
642.52,7.7938604,2.873547,-16.87547
649.13,-4.5011654,4.7176065,-19.58673
649.03,-4.4034777,2.4092062,-11.926862
649.04,11.390723,-0.4356904,-12.3353
V23.83,-5.8390493,6.7768946,-12.61855
611.72,-4.7664886,9.778901,11.531499
V73.98,-4.8678093,7.7230625,3.1379356
616.89,-17.764488,-2.4735475,-2.806652
493.91,7.667024,-10.969518,11.308569
519.11,7.680243,-11.172492,10.789028
V12.72,-3.2225096,-8.759348,-11.129927
V85.37,-5.0960336,-6.9408455,12.302188
295.82,12.048818,6.0637016,-6.6377554
V26.29,-2.2650368,4.2891116,2.5094116
V45.74,6.04467,9.657873,8.049742
642.4,7.6936135,-0.5778622,-9.306845
462,6.2652497,-7.6908455,9.012526
624.9,-17.766695,-2.0062437,-3.3954268
626.3,-6.438443,8.948674,-3.4161174
626.5,-6.430897,6.9412184,-1.8035947
627.9,-10.760919,1.8459641,9.483595
626.7,-10.578783,8.022339,-2.1136813
627.3,-12.258178,2.4856908,8.8716345
839.21,-3.6026313,-19.565594,-7.82544
623.9,-16.563742,-0.06562516,-0.4427819
V05.9,11.946372,-6.898135,-3.096278
V67.2,-9.880055,-9.307744,2.828168
V15.52,-8.461493,-9.4625635,-1.6641737
643.21,7.694624,2.6102147,-16.983112
592,7.3357263,-11.289277,-11.67654
625.6,0.6362793,17.560326,2.467859
518.82,2.6781626,0.10396114,15.227221
V15.1,14.605678,-7.864031,6.356801
611.82,-1.3621665,8.535265,12.125895
V14.7,-4.3483014,-12.741451,1.5676075
V45.87,14.505435,12.433901,1.0973884
614.4,-10.184121,-0.57671446,-5.865431
634.92,-2.3812149,12.913967,-9.330905
648.92,3.9594414,0.9885403,-18.449036
648.81,3.8301744,4.8401265,-18.327675
648.84,6.9041967,0.34389716,-9.506454
648.83,-4.5291886,5.200474,-20.81194
648.94,10.387271,0.02091505,-12.1514435
311,5.0738645,3.8938375,-2.5804758
V15.7,-8.013311,7.5559006,5.176241
V15.89,5.272938,0.857949,6.8341436
V12.55,-4.5243297,-7.8211923,-2.1196578
642.51,6.676318,5.5369253,-17.015285
593.9,11.014032,10.984996,1.7753402
V74.2,-6.7310753,7.2947063,3.8281837
V71.4,-9.727307,-9.967607,-2.8317206
V70.9,2.733549,-4.4408937,-2.5030313
V71.09,6.862767,5.4478106,-4.350735
618.89,0.22695988,7.241816,9.221498
616.5,-17.647331,-1.7142204,-3.1485517
616.11,-16.949211,0.37516496,-0.14280017
614.8,-6.4499593,1.300196,-3.4851875
579.8,-0.55064565,-7.0106535,-9.648953
745.5,14.696783,-7.93695,6.3688188
627.1,-8.56883,6.1562667,-5.0316668
V44.8,5.1098022,2.2816894,13.06855
519.9,5.255825,-3.7081065,14.582533
300.3,6.0279818,4.6115065,-3.4705405
V45.51,-9.250491,12.736586,1.3404131
723.1,-1.5106919,-19.146996,-7.6140184
296.34,6.5597105,4.826309,-3.7296867
V67.6,-11.9377165,-10.094207,3.74848
V68.9,13.312636,-4.8548737,-2.443311
610.3,-2.6661441,10.590144,14.342765
610.2,-4.4632473,10.522437,12.88982
627.4,-11.034325,2.3912835,10.72439
627.2,-11.12283,2.0793571,9.49348
V26.0,-2.4358296,2.7715006,1.031065
621.9,-8.093927,5.866876,-4.066141
646.9,2.3292344,4.829614,-2.538355
V65.3,-1.8260481,-15.17748,9.555657
640.03,-2.1138332,12.129535,-9.139064
621.2,-7.761075,5.1129184,-3.7944512
587,10.892499,10.976394,1.8229426
E000.8,-10.426999,-10.110765,-3.5610368
V87.2,4.012117,-8.153929,0.082967795
518.83,3.275678,1.1854092,13.705868
518.84,2.8938181,0.40605062,14.178165
721.42,-0.3711998,-18.658083,-7.0275207
V85.54,9.572479,-6.8676686,-2.873753
786.52,6.669911,-3.1898735,7.4348907
618.9,-0.4380081,16.914078,1.5203826
618.2,-0.4065141,19.036135,-0.54371244
618.4,-1.1378027,19.2549,-0.8972967
V45.79,-5.109939,-8.188909,-1.0192937
V46.3,6.4466257,4.346367,6.9708414
617.9,-6.0103602,1.033707,-4.1255884
847.1,-2.542598,-19.56097,-8.092954
746.1,15.96139,-8.949924,6.538578
V72.61,15.543129,-7.2591324,-3.419893
V85.22,-1.8302326,-14.258435,9.307679
V85.23,-1.7642437,-13.44824,8.987827
V85.21,-1.1316698,-13.124834,7.940661
V85.24,-1.7773609,-13.14146,8.92371
V85.25,-2.2000139,-11.9956875,9.243788
682.7,3.5085273,-1.0881281,4.840588
518,2.7841341,2.3959293,13.494903
590.9,6.1089463,2.135237,9.234609
V26.81,-2.037322,3.3993003,3.3197172
V76.19,-8.680675,0.97109985,5.7302976
V76.12,-9.870048,1.0582783,7.045668
V76.11,-9.313577,0.9817723,6.415665
V10.44,-11.34765,-2.5888927,2.9357944
V10.43,-11.217399,-2.391067,3.112411
V76.46,-10.704498,-1.4982147,3.8534153
V25.9,-8.356148,13.310867,2.8978367
V67.59,3.688758,-8.950644,-1.2601051
515,3.9916136,-4.950055,17.421894
795,1.8812463,-2.405067,-0.79906565
590.8,10.880091,9.939375,2.402657
596.7,8.011091,9.964117,8.780545
596.59,6.6362224,6.1663556,8.520458
596.1,5.0835295,11.81459,4.4663286
V15.59,-8.647605,-9.662137,-1.7399237
V23.85,-8.779992,3.2708056,-18.044674
789.02,-0.5562654,-4.426771,-8.02764
366.12,-1.7401222,-3.153137,2.7307832
648.74,7.9191437,-0.7466774,-9.339458
644.2,-2.623008,0.5543811,-13.579752
626.8,-6.49685,7.1917624,-3.123972
564.1,0.092651255,-5.5422716,-8.147435
518.1,4.407711,-1.4015347,18.898993
V12.2,3.8811464,-2.221746,5.04215
V11.9,10.197567,4.2347584,-3.3467345
599.71,8.635927,9.022385,10.437238
786.09,4.788476,-4.22778,14.445172
V46.2,2.340237,-0.680637,13.356066
V12.50,5.103351,-1.935993,6.332982
V12.70,-4.5987144,-7.8770695,-9.22827
648.43,-4.2391915,2.6595192,-11.46143
648.44,9.299154,-0.4863193,-10.76171
386.11,5.7103457,-4.5481834,7.6925144
V45.83,-0.68625635,7.681145,10.132923
V72.9,3.0795643,-5.000924,-1.5618364
V70.3,13.271623,-6.1412654,-2.8924158
V73.89,-6.4406137,7.4353886,4.2115736
618.02,0.17868541,18.918694,-0.011971222
516.31,3.3107333,-5.2667646,18.418535
642.71,6.443494,5.4910307,-17.098373
642.91,3.9238853,4.8872566,-18.27399
595.1,-17.715477,2.5092146,0.18982252
585.6,13.980657,12.8355665,0.9279031
584.9,6.710159,2.0033336,9.293272
518.89,4.0248876,-4.564177,17.063381
521.02,10.935756,-3.3184655,7.919961
593.3,8.239639,-11.547283,-11.068129
V54.89,6.762147,3.7705643,6.399742
V65.49,5.1852245,-1.9110793,0.6796282
V69.8,6.2091455,3.349059,0.34582564
V74.1,13.132353,-6.682561,-3.0705297
581.81,12.259096,15.798053,0.51412094
E927.9,-10.614766,-10.149646,-3.756988
648.11,3.0410323,2.1250157,-19.977179
V10.83,-21.9383,-3.6364098,8.150359
V10.72,-9.308132,-8.269256,3.441828
599.72,8.7715845,8.969709,10.580037
V58.81,1.5426972,0.53890544,16.666744
643.83,-5.3871984,1.6021442,-11.673717
511.1,2.919024,-0.37928882,16.146084
625.1,-17.27624,1.408723,0.34136382
V68.09,13.242685,-4.0003815,-2.156713
579.1,-1.3550355,-7.4437623,-9.932672
594.2,8.528887,-11.316164,-13.008955
519.19,5.559636,-2.5583704,14.959876
V49.81,-10.098067,1.1198285,7.379242
620.1,-6.7263026,0.8195266,-1.8359214
622.8,-10.651203,8.001318,-2.172444
621.31,-8.503577,6.3185906,-5.815289
647.63,-3.0450687,1.4445893,-13.394132
V72.84,5.2028856,-14.409028,2.6728249
V72.83,5.0793605,-14.506778,2.7211733
V72.82,4.136689,-14.509299,2.7856028
V45.3,-5.7658296,-7.966641,-9.178912
618.01,-0.049020812,17.51013,1.1876974
V15.83,14.781724,-7.030604,-3.288047
786.59,6.0785675,-3.2917316,7.2635417
V76.3,6.5305705,9.838596,10.277754
V72.31,-6.7892118,7.496685,4.910343
V69.4,6.221693,3.3446681,0.38102847
V72.4,1.658497,5.581982,-2.618559
V72.41,-8.811743,13.028376,2.1132762
522.4,9.826535,-3.3602073,7.771686
629.89,-15.510988,-0.67802566,-0.63002163
618.6,-0.60322005,19.469786,-1.9387342
610.1,-4.5259075,10.008608,12.051609
V14.4,-3.0886674,-12.901373,-0.8652828
V14.1,-5.2531514,-12.868358,0.22727749
V14.0,-3.9445,-10.7309675,-0.26994205
V14.3,-4.269035,-11.986133,0.3159511
V14.2,-4.07268,-10.627864,-0.012364001
V27.1,-1.0604959,3.7492902,-13.593498
V87.43,-12.17759,-9.456905,4.9265766
V72.63,6.0013304,-14.955607,2.8389845
V72.69,6.6225395,-4.8347974,-0.9873597
620.2,-7.3024583,2.828993,-3.1920524
V72.5,4.7519455,-9.497011,1.4968622
585.3,11.275519,14.582843,0.077540256
585.4,12.141136,14.856624,0.36199164
585.5,13.196205,14.069443,0.5974528
585.9,11.452525,12.54662,-1.1480069
648.23,-3.2645507,2.3616514,-13.478415
512.8,4.3810906,-1.3457276,18.86957
517.8,4.3671713,-5.720798,17.541315
518.4,2.1184983,0.2392371,16.158424
618.83,1.1650516,17.772541,3.2313569
618.09,-0.044228878,17.849531,0.4864162
649.21,6.394937,1.2089809,-17.907204
V45.02,0.988912,-2.8587246,9.012461
600.2,5.069546,-0.17189392,6.5524774
V76.43,-21.514362,-2.9502394,7.8777885
478.19,6.047096,-6.657935,9.70925
V67.01,-11.834052,-3.2934608,2.4153786
V65.5,3.7570717,-6.2805486,-0.10692966
592.1,8.388224,-11.320506,-12.801787
611.6,-5.6656585,8.584764,8.947871
628.2,-2.3718424,3.2786303,1.6292496
627.8,-10.943787,1.8579559,8.932481
V15.82,-1.4612224,-8.105175,0.94623244
649.01,3.2289524,0.6677222,-19.817017
611.71,-5.2374735,8.916232,9.841804
V23.7,-5.4021177,7.337547,-12.216567
493.82,7.3133492,-10.257209,10.610609
461.9,6.2293077,-7.50397,9.14605
V78.0,8.054093,-6.180385,-2.2833877
641.1,-1.9424814,3.2722292,-13.59583
641.03,-5.6545444,4.2956643,-17.684353
285.9,3.5803251,-3.7102802,-0.18751253
625.71,-17.129787,3.0693262,1.4510614
V15.09,-5.7035513,-14.097658,0.625844
V15.08,-3.9605815,-9.316444,0.03733324
V47.2,-0.69975424,-8.68517,1.7932968
599.1,4.9224086,8.479125,4.3640594
V45.82,1.8424648,-2.67771,8.7395935
V45.81,1.7669483,-2.680661,8.792218
V72.7,-20.231956,-3.886551,9.876615
651.01,7.595514,5.9385567,-16.687605
651.03,-8.768648,3.266662,-18.051617
216.9,-21.981009,-4.244747,8.412882
211.3,-3.0416806,-8.606508,-10.973795
611.9,-3.780314,9.319962,11.517548
642.04,9.555744,1.4432317,-13.219888
642.03,-3.933527,4.6627274,-20.082668
624.01,-17.987644,-2.0142293,-4.532631
599.81,0.8556537,19.695126,0.7401586
V72.85,4.727931,-9.4353285,1.4585102
V28.1,-6.951537,6.470133,-15.663308
V71.5,11.073134,0.60304934,-2.2806122
V72.6,2.6572943,-3.262341,-0.91476285
614.3,-10.179114,-0.5721808,-5.861001
611.3,-2.2947495,10.250938,14.099305
611.79,-4.8886824,9.274088,10.6685
799.21,5.208057,3.6025364,-2.4166417
789,0.84438235,-4.2571764,-8.695848
642.33,-3.1055994,4.34427,-20.19262
V60.0,11.050269,4.768165,-3.8069487
790.6,4.047971,-3.0887237,0.10984211
V25.09,-8.344339,13.341369,2.9297059
370.33,-1.6361266,-3.0836234,2.624802
715.36,3.0608177,-16.894772,-5.45649
616.2,-17.88287,-3.3340409,-2.3192465
V70.8,11.387014,-0.5837453,-1.7884343
V70.5,13.749748,-6.484315,-3.0373318
V70.1,11.435618,-0.77955884,-1.697954
623.8,-4.3360586,6.5191154,-3.785315
V44.1,4.600718,1.7588342,12.937396
V44.3,5.085199,11.8378525,4.474817
629.9,-3.4283001,7.1925855,1.9446856
V72.42,-1.900726,11.317041,-8.883113
V72.86,-2.2771769,4.7107506,2.547614
V49.83,15.250788,12.072022,1.273245
493.92,7.861943,-11.642996,10.858889
645.13,2.6090333,1.1604316,-20.979204
578.1,-2.3995485,-8.011335,-10.340155
596.9,7.2094355,9.251389,9.266734
V10.87,-9.207666,-8.081935,3.555126
V11.0,11.740941,5.6154857,-5.7364717
625.4,-6.6246834,7.6271744,6.081663
625,1.5755041,2.5815597,-2.0371745
V72.1,10.484809,-8.137992,-3.5857868
V67.1,-11.935027,-9.937562,3.9778223
V67.3,3.8232987,4.1162276,-2.5336707
V67.9,3.6428082,-9.075275,-1.4594884
621.3,-1.665706,1.2412282,-4.189239
596.54,6.1512218,4.9214845,7.7538524
620.3,-7.831489,2.0960445,-1.6530586
635.9,0.100961916,9.566654,-5.8587227
295.8,11.81345,5.716425,-5.9420786
V22.1,-6.572843,6.1475945,-13.461289
646.93,-4.0057197,2.5501924,-12.816268
V02.61,1.2528903,-6.3386593,-0.27691314
V72.2,9.991173,-3.3565652,7.7866497
V71.9,3.257045,-5.429684,-0.6153708
626.1,0.9730477,6.371706,-2.6991744
V12.42,-8.533929,-10.555319,0.14805849
626.9,-6.1797314,8.01717,-3.1157627
617.1,-6.616735,0.6283599,-1.7095394
V12.09,-1.3744359,-8.034524,0.55623615
V88.02,-5.2701306,-7.333599,-0.29969195
V15.05,-5.9611063,-14.9780445,0.4309708
629.31,0.47016498,7.1534023,9.001414
V25.8,-7.8959374,13.882935,3.8541062
216.4,-20.403187,-3.2099473,8.315585
618.5,0.71408933,18.235579,-1.0427035
648.2,0.10076559,9.565255,-5.8586907
781,5.842015,2.2776785,8.246496
782,-20.517542,-3.3658822,8.60899
724.2,-1.1879041,-19.00903,-7.4479227
649.63,-6.927676,6.131815,-13.430859
V28.4,-5.6252284,4.5156374,-17.924444
622.11,-13.112327,9.181967,-2.3751752
622.12,-13.1265545,9.188014,-2.377684
646.11,6.38273,1.2589753,-17.894634
V26.41,-3.5886288,7.215956,2.113507
V18.19,3.450067,-3.048951,4.5947886
535,0.65513057,-6.265251,-7.661523
V28.6,-1.771897,1.8783672,-17.403488
V45.72,-5.753416,-7.5852847,-8.148718
V45.61,-2.4868135,-7.169422,1.9129426
V45.69,-2.477716,-3.7235072,3.487397
626.2,-6.730716,7.168443,-3.3400145
493.9,7.7189713,-10.718734,12.486784
V85.33,-3.6635137,-8.894794,10.597605
V85.36,-4.952824,-7.1295424,12.1303625
V85.35,-3.9554114,-8.4866,10.929516
V85.30,-2.7481837,-10.661923,9.730226
V85.32,-3.4587154,-8.991733,10.285031
V85.31,-2.9638388,-10.180592,9.924275
V12.59,4.887171,-1.9997885,6.6188717
V85.38,-5.444134,-6.4893,12.721458
V12.79,-4.7171383,-7.7893367,-8.974903
V13.01,3.0534885,8.048177,6.9012794
V13.09,3.9858494,7.567662,6.8862357
622.4,-9.362057,6.342362,-3.8171582
633.91,-1.7969836,13.387107,-10.1295805
588,9.72008,13.500961,-0.51266235
628.9,1.5939451,2.6703074,-2.0644732
644.03,-3.3521142,2.4568796,-15.517052
644.13,-1.8250493,1.8888621,-17.324545
592.9,8.026103,-11.352332,-12.122528
348.3,5.476986,2.0946808,10.093359
362.02,-2.9719908,-3.9669027,4.111651
610.4,-3.1417801,10.87794,14.428026
595.2,7.235583,8.687695,9.212187
V12.53,1.865986,-1.2359596,12.672536
785.2,6.221351,-2.05368,5.389988
787.02,-0.5870901,-4.641229,-7.9691978
V13.3,-21.426167,-1.8372173,7.63005
V85.42,-6.5375094,-4.300647,14.802276
V85.41,-6.44993,-4.493937,14.60663
V85.44,-6.805618,-3.306016,15.934394
V85.43,-6.748062,-3.8423626,15.264829
V85.45,-7.610609,-2.8582196,16.062012
V43.65,3.2931082,-17.08028,-5.400814
V43.69,4.464691,-18.25398,-5.148047
V74.8,7.3232784,-5.5975337,-1.6791854
646.53,-5.848462,4.6832047,-13.111787
643.13,-6.0895696,1.2010188,-11.396736
642.94,9.593377,1.3968859,-13.199878
788.1,4.901259,8.417974,4.431269
745.4,15.343,-8.455053,6.455639
716.98,0.30172044,-18.381104,-6.690541
V72.0,10.70324,-7.4728303,-3.2730856
V15.41,11.896933,5.0050154,-2.1122358
V15.42,11.976382,5.0378256,-2.032932
V13.02,4.169584,7.333628,6.9210367
648.22,3.9641871,1.276959,-18.914335
648.21,3.528093,1.2209462,-19.416822
648.24,10.7195,-0.106289245,-12.241076
V11.1,9.757657,4.009108,-3.2655303
586,11.783706,11.622454,1.1840516
V10.85,-9.200536,-10.231572,1.2124808
519.8,5.374258,-4.016633,14.289002
625.9,-7.3167615,3.016711,-3.328606
