,x,y,z
279.3,6.203236,-1.6804107,-2.168654
786.06,-3.8725545,6.771618,-1.1235582
660.31,-15.277079,-12.367858,3.346583
372.14,-5.9147487,16.014194,7.3735495
571.49,-0.02388329,0.29358676,-7.1495123
571.8,1.1056151,0.06054115,-8.095795
239,-2.4722853,1.6933652,-7.7264256
V70.2,5.421435,14.50504,-2.124796
V67.51,1.963024,-3.2725525,-1.0527046
999.9,-4.800728,4.451572,-3.1473806
759.2,12.062546,-3.3094864,-3.8561864
922.4,8.788301,-2.6485214,7.488491
922.9,9.515025,-0.64136004,9.314948
921.2,11.931848,0.88758075,6.390488
921.1,11.871474,1.1436926,6.1214385
922.31,7.204557,0.37472296,8.609864
922.2,9.158046,-1.4455944,8.546963
922.1,9.680803,-0.62519306,9.344881
555.9,6.4449015,2.9348226,-8.069675
466.19,8.008648,0.3320071,-0.35008985
451.82,-2.9395661,3.6977794,-4.2778335
451.84,-2.9955776,3.820903,-4.463265
427.1,-9.04929,3.636408,2.465774
527.1,12.40902,-2.3682663,-4.7870665
611.1,0.59524244,-12.552926,-6.3122754
V84.01,0.05190139,-12.876217,-8.367084
V84.02,-0.06582002,-12.801826,-8.43221
433.11,4.3864317,7.7906365,5.7332244
V41.2,15.200227,1.6384009,-2.829972
305.93,8.20223,11.105496,-1.2213515
305.9,8.5712185,13.573804,-1.5716294
235.1,13.206969,-3.0034328,-6.011762
235.2,5.1227026,0.29835173,-12.426264
756.15,-2.5524907,5.7108817,10.681433
710.2,6.410268,-3.919273,-0.064829096
292.81,6.18856,11.329775,0.69545406
E935.3,8.248684,-3.8828466,0.3648862
362.06,-11.984303,14.166788,0.66004646
362.04,-11.5875,14.101365,0.689093
362.05,-12.042802,14.224407,0.61170435
448.1,7.5597267,-12.289833,-0.32556832
284.1,0.16410987,2.6344123,-6.0887337
524.62,13.501039,-1.2893713,-1.8432347
337.22,0.556709,2.2180548,8.759535
573.3,0.045185186,0.15399627,-6.9994025
648.13,-12.657221,-7.786869,-9.543342
572.2,0.004855863,2.1377454,-8.184664
842.01,5.192652,-3.6257253,17.291014
719.91,0.48332366,-0.8366945,16.800827
830,4.9298215,-3.8098,10.005334
V45.4,-2.2884474,4.7435765,8.526658
488.19,2.5735524,1.4790511,0.43835422
E828.2,11.198758,-0.96315247,11.047441
646.21,-11.754265,-9.498187,1.0614827
569.9,3.8691773,0.72115606,-12.139038
271.3,1.3193743,-2.746319,-3.965517
301.81,5.7319417,11.7233715,-4.1752524
480.9,5.882356,0.60276085,-0.25260296
211.5,2.3840272,-0.9931765,-10.834567
V64.43,-2.1319377,-2.2650366,17.53376
