,x,y,z
611.1,3.1514523,10.58971,2.0380294
648.13,-0.1037091,0.90535426,-16.961971
V45.4,-1.3541996,-7.2266164,4.3696446
494,8.70828,-0.37872797,6.005065
V15.29,-5.1506143,-2.8578382,3.217349
V14.9,-5.4351954,-5.570009,5.553974
V14.6,-7.36045,-3.505885,4.4074454
V72.60,1.798529,-3.1100762,-0.13002405
634.91,-0.7725661,4.6054916,-10.443281
647.64,5.7337484,0.17921941,-9.438073
585.2,1.9687572,-2.9941509,12.325755
585.1,2.5428193,-3.1644416,12.108527
V23.81,-1.0810845,0.74062634,-16.356709
642.52,4.3090568,-3.3228714,-11.562205
649.13,0.7629266,-0.32592463,-17.100388
649.03,-0.26936522,2.6588895,-14.577078
649.04,5.3627234,-0.5863995,-10.811525
V23.83,-1.3565973,0.62564987,-15.1219635
611.72,2.203468,10.1453905,1.2682029
V73.98,0.038976546,6.3302293,-4.6352
616.89,-8.466026,10.17968,-2.874596
493.91,8.728343,-0.044331755,3.6902757
519.11,8.467326,-0.24264827,3.9878018
V12.72,-1.3793433,1.1044561,2.6531718
V85.37,-3.2786298,-14.611268,2.0693612
295.82,7.894756,-7.794126,-1.2819458
V26.29,-0.90194887,3.2870107,-3.926958
V45.74,-1.7501011,1.6139221,10.444166
642.4,5.94158,0.2701343,-8.944463
462,6.484488,0.13632913,1.4237703
624.9,-8.470744,10.620592,-2.9420002
626.3,-3.5981495,6.2863235,-5.1449537
626.5,-3.7265623,6.929842,-5.533759
627.9,-3.534807,7.8681784,1.8975828
626.7,-4.468814,8.5624695,-5.634966
627.3,-4.3094845,8.298574,1.0020311
839.21,1.4383041,-8.893392,7.258322
623.9,-8.106978,9.44168,-2.1209426
V05.9,0.10241291,-6.517895,-3.8406544
V67.2,-3.5980814,0.0068383235,0.96720606
V15.52,-3.9340117,-6.0958114,6.0604777
643.21,4.6183066,-3.502746,-12.099244
592,-6.0076985,0.6085608,11.959978
625.6,-10.912642,5.8038497,7.036636
518.82,7.3779516,-0.021943577,7.9811482
V15.1,4.687924,-4.9137836,5.130917
611.82,3.7562282,10.490059,2.3540642
V14.7,-8.157968,-4.8952165,4.4245915
V45.87,4.7401876,-2.9146316,11.180724
614.4,-8.108694,3.060929,-3.5152326
634.92,-0.63449985,4.5668273,-10.122816
648.92,3.7819428,-4.4791946,-13.972373
648.81,2.0919805,-4.185798,-14.0165615
648.84,6.6078196,-0.7482097,-9.201516
648.83,0.9930268,-0.8807821,-16.644672
648.94,5.282388,-1.1229843,-11.220659
311,5.4846735,-4.847833,-0.5482507
V15.7,-0.31354484,8.2108555,-3.507108
V15.89,3.9944143,2.8838427,7.4838133
V12.55,-4.6109324,-4.5121937,1.8799837
642.51,2.959759,-3.6776946,-11.337631
593.9,1.6335125,-2.1363168,10.438702
V74.2,0.14354868,6.1854815,-2.9347513
V71.4,-2.7385066,-7.151737,7.2396407
