,x,y,z
611.1,11.206311,-13.174593,6.369246
648.13,-6.394994,8.364734,-18.497726
V45.4,3.3765085,-7.0202537,9.688019
494,-3.640266,-5.199755,6.0451093
V15.29,-4.6028256,5.920663,5.719056
V14.9,-2.3746676,10.885785,9.167077
V14.6,-4.917158,9.93709,5.484247
V72.60,1.3815155,-0.65281904,-3.4215271
634.91,7.59536,4.835023,-15.366613
647.64,-0.5655296,10.534505,-3.7631435
585.2,-1.5977639,-4.880261,11.3315
585.1,-1.2613461,-3.2556763,13.577358
V23.81,-1.4296018,5.2667756,-19.788387
642.52,-4.044889,16.997568,-6.309944
649.13,-6.3316174,7.3167152,-15.308123
649.03,-2.8209543,3.3797216,-13.968487
649.04,-0.30247602,14.319887,-3.262858
V23.83,1.1364287,6.378857,-14.85073
611.72,12.616954,-14.65786,1.9621211
V73.98,8.011913,-5.7345643,-8.814283
616.89,16.848118,-3.747554,3.71202
493.91,-5.5162535,-12.762025,2.0875614
519.11,-5.9391966,-10.134751,1.8201735
V12.72,6.6043,6.3444037,2.6269572
V85.37,-12.15775,6.73815,-1.8993739
295.82,-14.128629,-4.6199827,-3.276792
V26.29,10.597295,0.1966738,-11.060596
V45.74,5.300411,7.859609,12.903878
642.4,0.11965717,8.868543,-6.1666136
462,-0.96822405,-11.255882,-0.44230068
624.9,18.478987,-1.8903558,3.4832506
626.3,13.696634,-2.1926973,-7.9280396
626.5,13.139056,-4.247922,-4.8473477
627.9,10.528326,-7.1610866,0.87141734
626.7,14.3748455,-2.616588,-1.1900016
627.3,10.564169,-4.6001887,2.7599583
839.21,5.26726,-10.905402,7.0840435
623.9,14.854913,-1.8934078,2.4541087
V05.9,-1.3046148,-10.509277,-9.429356
V67.2,5.7334666,13.822213,3.0231748
V15.52,-8.02121,5.8208346,7.098136
643.21,-1.410833,17.95629,-7.061516
592,0.6702263,3.4517436,16.799164
625.6,8.669776,-2.8491442,13.186098
518.82,-9.948881,-2.263785,7.4563212
V15.1,-14.160514,0.6894923,1.48241
611.82,11.687945,-11.407347,8.13253
V14.7,-4.574651,14.336977,2.2829564
V45.87,-5.5890245,0.66645104,17.393442
614.4,14.737824,11.203566,-1.1799164
634.92,7.1340885,3.0911636,-14.186202
648.92,0.55931044,15.091112,-9.699276
648.81,-4.063223,14.620035,-12.603814
648.84,2.5647092,7.705012,-7.6508055
648.83,-6.347655,10.806726,-15.713423
648.94,0.9967671,13.4784565,-5.9943
311,-4.605732,-3.9676912,-2.983181
V15.7,7.281911,-10.074825,-5.8938165
V15.89,-0.6872557,-1.6412048,6.5605917
V12.55,-8.477036,10.78135,1.2726854
642.51,-4.996854,15.142116,-8.481311
593.9,-1.6871567,-1.7286243,10.614988
V74.2,4.9419847,-6.047372,-4.6305885
