,x,y,z
611.1,9.63803,-4.7386227,-5.6775913
648.13,7.2699504,13.8355,7.308703
V45.4,-9.110645,-2.9976919,3.6249197
494,-7.872377,-1.8819138,-4.520599
V15.29,-1.2522936,-8.066491,1.6737933
V14.9,-1.3837965,-10.378681,2.6358361
V14.6,-2.655026,-10.023576,1.011313
V72.60,-0.97614014,0.010291929,2.6855445
634.91,5.688645,10.134371,0.92550665
647.64,1.1854168,4.0897074,10.621097
585.2,-5.053164,-11.233845,-8.3894615
585.1,-5.7603936,-11.2321,-8.114612
V23.81,6.8927784,13.670359,5.933198
642.52,0.8866674,8.982203,12.710992
649.13,6.395441,14.247181,8.451504
649.03,5.9290953,10.587936,6.545505
649.04,0.985174,5.448084,12.21893
V23.83,5.777042,12.575873,5.7395587
611.72,10.49443,-3.4981909,-4.158278
V73.98,6.5355415,2.4592166,1.1995368
616.89,7.6122704,4.4650598,-8.6041
493.91,-9.711016,0.49347034,-4.368037
519.11,-9.735875,0.25429437,-3.932802
V12.72,0.23665053,1.9803962,-5.6464477
V85.37,-10.055332,-7.727311,10.121312
295.82,-4.796728,6.7286515,2.6438851
V26.29,4.7195826,2.7004416,3.6259284
V45.74,-0.05563185,-4.3405695,-8.940624
642.4,1.068929,4.520833,9.841663
462,-7.989358,1.0076088,-2.3619406
624.9,8.109615,4.391114,-8.457081
626.3,5.6690493,4.908115,-1.6709766
626.5,6.728531,4.369777,-1.8745867
627.9,5.401635,-0.6598404,-3.0554192
626.7,8.108165,4.916882,-3.43781
627.3,6.1584625,-0.2698817,-4.062669
839.21,-9.54132,0.48935497,4.989447
623.9,6.816348,3.4142969,-7.6622915
V05.9,-0.7572435,-0.8082311,7.625189
V67.2,2.5658796,-7.958581,1.9869312
V15.52,-0.29612634,-8.362704,4.1944966
643.21,0.6061264,9.300498,12.193478
592,2.3129053,-9.354298,-6.728649
625.6,4.4562707,-4.5175114,-12.469342
518.82,-8.061792,-4.8549523,-4.995459
V15.1,-10.905327,2.871898,0.7723235
611.82,9.038041,-5.0355625,-6.258389
V14.7,-3.8574257,-10.842198,2.2614748
V45.87,-7.2167096,-11.54672,-5.794253
614.4,0.9521616,7.392784,-6.049769
634.92,5.5500093,10.157831,1.1985419
648.92,1.7109863,10.848309,10.886586
648.81,2.7230775,11.467416,12.022857
648.84,1.1238134,5.687159,9.429378
648.83,6.147389,15.0411215,9.001981
648.94,0.7173554,6.1876335,12.00434
311,-1.9242804,3.1046753,2.1880405
V15.7,7.8120627,0.7554908,-0.5428335
V15.89,-2.8443239,-3.5260694,-3.0208743
V12.55,-1.5055062,-6.9947004,1.4960704
642.51,2.0654125,9.401006,13.518999
593.9,-5.274469,-9.931834,-7.4859233
V74.2,6.440491,1.0177507,0.33338994
V71.4,-0.23631759,-8.537044,5.7005463
V70.9,0.992904,-1.2737899,1.3790593
V71.09,-1.5602959,5.267292,2.9632123
618.89,5.8363523,-4.885815,-6.946846
616.5,7.931669,4.132669,-8.3753195
616.11,6.692387,2.729583,-7.720626
614.8,3.3945768,7.708038,-3.5412319
579.8,-0.31696576,2.4422004,-3.168042
745.5,-10.93846,2.90304,0.7851695
627.1,7.595895,7.008918,-2.4969428
V44.8,-5.4835196,-4.192428,-6.992409
519.9,-8.868568,-2.6170297,-4.2981606
300.3,-1.9444417,4.2616158,2.5996003
V45.51,9.237409,4.1527987,0.70225537
723.1,-9.052771,-0.7750774,3.9860833
296.34,-2.2725217,4.7304764,2.9869168
V67.6,4.2416153,-7.7619586,2.0977361
V68.9,-2.321445,-0.09936487,7.277086
610.3,11.156019,-4.9257464,-5.276813
610.2,10.991336,-4.3594384,-4.325637
627.4,4.538371,-0.13885169,-3.019157
627.2,5.407962,-0.52818674,-3.0967174
V26.0,3.3363833,3.8414333,4.107874
621.9,6.944351,6.535577,-2.4707334
646.9,2.7153883,3.875255,1.1067048
V65.3,-8.100076,-3.3003218,10.9857025
640.03,5.473634,10.191337,1.8629615
621.2,6.106865,6.832251,-2.6814983
587,-5.304129,-9.771495,-7.3177195
E000.8,-0.18637481,-8.545649,6.3742228
V87.2,-3.4334776,-2.4535413,3.5851178
518.83,-6.8050637,-4.006,-5.810111
518.84,-7.309078,-4.30499,-5.306254
721.42,-9.061719,-1.7803141,3.7230928
V85.54,0.67837566,-1.2042574,6.234341
786.52,-5.0187716,-0.9802642,-1.704441
618.9,4.6326323,-4.939529,-13.708438
618.2,5.753713,-4.7986045,-14.083852
618.4,5.500771,-4.7559705,-14.85211
V45.79,-1.5707468,-8.19274,1.0785565
V46.3,-1.2061872,-5.2820115,-4.460302
617.9,3.0372548,7.1097364,-3.5212224
847.1,-9.125132,0.017628565,4.3153033
746.1,-11.871695,3.65068,1.0498917
V72.61,-2.1838787,-0.65915453,9.574296
V85.22,-8.847381,-4.2891426,11.152404
V85.23,-8.53293,-4.4162664,11.772665
V85.21,-7.7952867,-4.415025,11.657847
V85.24,-8.488802,-4.8920116,11.457633
V85.25,-8.118821,-5.1596975,10.922783
682.7,-2.5421727,-1.9412841,-1.3902062
518,-6.5894356,-2.8081925,-6.4891663
590.9,-3.478619,-4.755719,-4.671881
V26.81,5.320233,3.2318609,4.3065224
V76.19,7.201051,-2.7404428,-1.8303846
V76.12,6.2041683,-1.912961,-2.433259
V76.11,6.5353537,-2.3768878,-2.2329783
V10.44,4.470249,-5.078392,-0.7723448
V10.43,4.5120296,-4.964722,-0.78038484
V76.46,5.568731,-3.5132387,-1.4180197
V25.9,8.85271,2.9475126,1.6282178
V67.59,-1.0555478,-3.7549837,1.5200471
515,-10.156731,-3.766515,-3.465417
795,0.43230078,-0.25856805,-0.43660596
590.8,-5.3406277,-8.766093,-6.9450192
596.7,0.62204736,-5.2290854,-10.02655
596.59,3.2777107,-4.8074346,-10.839864
596.1,-0.06417307,-2.4957802,-8.03582
V15.59,-0.29775596,-8.549065,4.4526496
V23.85,9.237106,13.30173,7.4132304
789.02,-1.7202992,0.471055,-3.2028887
366.12,-5.1291027,2.28222,-7.1038785
648.74,1.0209798,4.422358,9.910048
644.2,7.487359,10.552832,8.433811
626.8,6.564783,5.758857,-1.8618387
564.1,-0.76428574,0.9741326,-2.9088106
518.1,-10.463556,-4.5432677,-5.3924456
V12.2,-3.3196237,-1.8267221,-0.45905814
V11.9,-3.1542168,5.185089,4.129806
599.71,1.5436304,-6.137012,-9.0070915
786.09,-8.553073,-2.6211388,-3.7883627
V46.2,-7.4723673,-3.97995,-4.0013623
V12.50,-4.3349924,-2.3447285,-1.1464707
V12.70,-0.2158114,0.7922138,-5.4114156
648.43,5.5324354,10.469117,6.4876747
648.44,0.041852266,5.3233404,10.840776
386.11,-6.4762607,-0.515798,-1.4774011
V45.83,7.586557,-4.713372,-6.2509565
V72.9,-0.09135321,-1.4132087,1.997888
V70.3,-1.6327615,-0.45568004,7.8619494
V73.89,6.3991055,1.2431407,0.279171
618.02,5.6778574,-4.1001124,-13.670841
516.31,-11.029547,-4.4060774,-2.9598644
642.71,2.2127295,9.540545,13.379853
642.91,2.395211,10.7330265,12.445204
595.1,6.1151924,0.7858617,-8.244325
585.6,-6.9782057,-11.651685,-6.2449493
584.9,-3.4701877,-5.1660132,-4.423124
518.89,-9.62636,-3.705056,-3.8419697
521.02,-5.052407,2.748193,-1.9222516
593.3,2.108959,-9.231565,-7.45567
V54.89,-1.4413424,-5.4439616,-3.8181043
V65.49,-2.6358912,0.55950177,1.2830969
V69.8,-4.123851,2.7191932,1.6446292
V74.1,-1.3647685,-0.59322923,8.054312
581.81,-4.955023,-11.952423,-7.185968
E927.9,-0.17060171,-8.544769,6.597276
648.11,2.1669557,12.123957,11.189912
V10.83,-7.5930843,6.682756,-4.724659
V10.72,2.0504215,-6.867651,1.3586999
599.72,1.7280813,-6.235792,-8.894071
V58.81,-8.152235,-6.419489,-5.1925964
643.83,6.581695,9.748164,6.377736
511.1,-8.854193,-5.245028,-4.8597713
625.1,6.4604397,1.874565,-7.941352
V68.09,-2.4950988,0.6754604,6.8820024
579.1,-0.14276695,2.152646,-3.8269958
594.2,1.3380558,-9.953507,-6.8487005
519.19,-8.849207,-3.3606453,-5.169075
V49.81,5.8695693,-1.8164979,-2.608962
620.1,3.8571846,8.666685,-3.9309692
622.8,8.413898,5.13905,-3.552709
621.31,7.849385,7.075459,-1.8013922
647.63,6.423351,10.819,7.6752777
V72.84,-5.297157,-5.8944793,5.3603587
V72.83,-5.238234,-5.973505,5.30022
V72.82,-4.932857,-6.1166344,4.746415
V45.3,-0.11746325,0.27549022,-6.2431974
618.01,4.841141,-4.474873,-13.523688
V15.83,-1.7848493,-0.7435768,9.216286
786.59,-5.022205,-1.3994057,-1.4031255
V76.3,0.5600657,-6.7391458,-10.138698
V72.31,6.742603,0.9952295,-0.54520077
V69.4,-4.2560124,2.7052007,1.5886556
V72.4,3.494428,4.178796,0.9191501
V72.41,9.013609,3.5209165,1.1836002
522.4,-5.171842,1.8237016,-1.8850769
629.89,5.859303,4.5052595,-6.94276
618.6,6.3962455,-4.3973107,-14.632747
610.1,10.397864,-4.0189524,-4.028916
V14.4,-3.5966332,-10.516259,0.29339767
V14.1,-2.4918516,-10.458532,1.8989944
V14.0,-2.3067496,-9.408252,1.4996415
V14.3,-3.1705565,-10.036114,1.4897575
V14.2,-2.7863944,-9.572799,1.4809287
V27.1,3.2282307,10.298828,9.106396
V87.43,4.4896035,-8.244888,1.0858611
V72.63,-5.56848,-6.0846753,5.97101
V72.69,-0.8220919,-0.009800145,3.0252686
620.2,4.882907,7.3527713,-3.0776236
V72.5,-2.060445,-4.0487766,3.320705
585.3,-4.9683785,-11.586222,-8.155686
585.4,-5.418558,-12.063623,-7.7719736
585.5,-6.2356105,-12.121813,-7.0450974
585.9,-7.3137417,-11.640674,-8.176675
648.23,5.9123635,11.141233,7.702183
512.8,-10.304381,-4.8967495,-5.567075
517.8,-10.472372,-3.4907334,-2.9829965
518.4,-8.269896,-5.8770556,-5.060106
618.83,4.626268,-4.259812,-11.648056
618.09,4.9587126,-4.1149073,-14.214773
649.21,0.5710848,10.425215,11.853674
V45.02,-6.0690084,-4.1605844,-0.7105774
600.2,-3.3103864,-2.6837378,-2.4580595
V76.43,-8.003239,7.3769965,-4.674352
478.19,-7.5981326,0.08484899,-2.4215357
V67.01,4.795314,-5.7925687,-1.0657076
V65.5,-1.7314862,-1.5857043,2.957312
592.1,1.4341757,-9.912417,-6.789406
611.6,9.503379,-1.6786635,-3.1485484
628.2,3.9169106,3.4953463,3.973022
627.8,5.65974,-0.9717344,-3.011933
