,x,y,z
279.3,-1.3423711,4.6670628,-9.533894
786.06,4.5102205,-22.569048,-8.699516
660.31,-6.569377,-35.424862,-6.8893194
372.14,-9.035663,27.429808,-11.066754
571.49,4.457355,-19.158136,-19.012098
571.8,1.6027955,-16.038723,-19.388313
239,18.507374,-10.550314,-12.278992
V70.2,9.859017,24.630398,18.073236
V67.51,8.966988,3.64888,-4.198117
999.9,-3.2492464,-22.0513,-2.9375176
759.2,11.639987,15.4235115,-24.570564
922.4,-11.403268,-3.0433123,25.357565
922.9,-6.452802,-4.04946,24.274673
921.2,-10.461675,-21.661713,25.643435
921.1,-10.535344,-21.947025,25.748074
922.31,-3.7427392,-5.454107,21.143366
922.2,-8.886536,-3.7601116,26.58181
922.1,-6.309961,-4.3437853,24.464148
555.9,9.17397,-1.9175596,-4.827682
466.19,1.0257858,3.7791057,-19.035444
451.82,2.1434267,-24.224142,-2.889878
451.84,2.0813463,-24.312025,-3.0482042
427.1,-4.980437,-11.555409,4.972128
527.1,11.168963,16.08044,-25.204763
611.1,-17.637556,21.635534,-14.956392
V84.01,-19.122871,22.954542,-8.3129015
V84.02,-19.063599,22.967453,-8.307237
433.11,28.573505,16.05212,3.3732674
V41.2,22.437931,-18.076092,1.6754732
305.93,3.540357,15.937767,12.982746
305.9,4.1031303,21.80362,14.321533
235.1,8.746821,20.309755,-26.198807
235.2,1.9612087,-4.5409794,-28.095661
756.15,22.923517,-4.508443,8.004347
710.2,-1.3177316,9.863012,-5.7336416
292.81,14.922192,15.015322,13.92564
E935.3,-2.9493725,15.328703,-7.2452173
362.06,-18.932598,18.746336,21.175468
362.04,-16.101725,19.698372,20.53944
362.05,-18.11295,18.055176,21.223425
448.1,-11.062406,17.37532,-19.509323
284.1,0.7284348,-16.55679,-17.17205
524.62,-0.5441231,20.855728,-23.442629
337.22,6.587072,-7.360546,9.134034
573.3,4.187751,-19.334167,-19.179165
648.13,-33.895424,-1.3399819,-2.1367967
572.2,10.183748,-21.88765,-18.377043
842.01,-15.801072,8.39288,27.802507
719.91,-22.93567,1.3589995,17.386917
830,10.376743,-2.4868305,30.007092
V45.4,19.337051,-8.578014,9.602156
488.19,2.0189908,-3.605068,-7.3019238
E828.2,-0.5301693,-2.471515,32.502106
646.21,-10.7270775,-16.550943,-15.59253
569.9,3.0489116,-9.568567,-25.800152
271.3,10.357363,1.8883693,-11.452521
301.81,11.265776,27.349325,1.2915208
480.9,1.1378727,-3.7793114,-8.008461
211.5,-3.579631,-13.5054655,-24.412119
V64.43,12.248452,8.559543,29.064781
V58.65,-2.3533697,-7.9468255,-13.265625
V64.41,-2.1693866,-5.7977138,-38.580025
V54.09,4.61593,-10.433647,24.219704
V54.01,4.733647,-13.038617,16.700203
V42.5,-6.847377,30.089767,10.06735
785.4,-2.2249093,-20.12489,14.772727
156.2,-7.7768083,-11.482206,-25.32883
733.6,-9.751259,-3.0069146,5.40105
E958.8,13.25389,17.290445,9.954803
671.31,-13.378678,-12.321537,-11.567029
783.5,6.2361927,5.9550624,-13.178666
793.82,-17.462801,16.42741,-12.19181
368.13,0.25943834,30.614864,-2.5552971
375.15,-9.906913,31.197882,-0.5548563
784.49,9.982437,10.785903,-28.835121
784.59,28.183434,13.90624,0.13102128
E935.2,-1.0542504,7.0734873,12.359316
E935.4,-1.3619825,8.406758,11.490812
244.2,11.328212,8.313415,-10.580336
244.1,12.415063,8.68311,-11.955929
567.31,0.52344155,-35.08385,10.464571
569.62,20.471691,-8.425412,-21.330225
564.81,25.607737,2.3331823,-5.3387976
536.42,0.05321424,-27.088116,-13.535435
659.71,-15.198823,-24.653233,-6.0958433
V23.82,-36.284843,-0.17596862,-1.1988082
659.73,-27.159391,-11.1710415,-6.823307
V65.2,1.7133336,20.019169,13.807018
494,-0.0065328167,-8.865699,-6.984682
327.31,9.451916,14.586018,-2.3366818
V15.29,-15.967131,-12.95116,7.7391505
V15.3,-14.909452,-4.108946,-22.133696
V14.8,-17.19123,-9.516364,2.566103
V14.9,-17.852417,-9.895931,1.9025748
V14.6,-16.30993,-10.73248,3.6753323
V03.1,-15.997504,4.5501275,13.571395
307.9,15.399417,18.91408,13.249792
V03.6,-12.366057,7.7706337,12.493764
726.73,18.70675,-21.225826,16.24216
726.79,11.885481,-19.871914,16.126858
726.72,11.855043,-19.805561,16.134785
727.03,-13.461823,8.417361,19.056639
242.1,10.824887,7.929892,-8.379038
564.89,19.327927,-9.951229,-22.042433
550.9,10.400108,-2.235559,-5.265521
279.05,12.8375635,3.1768172,-25.243124
567.21,20.949835,-13.376734,-18.947323
567.22,21.006132,-12.372692,-19.513027
E016.9,0.4504988,4.397662,23.967371
458,11.963531,4.3934646,2.2165072
911.5,-8.157176,18.338768,-3.0030353
780.09,21.483751,17.59911,10.767576
135,-0.76684207,-8.984481,-2.5709503
579,10.625923,-6.284804,-18.77492
366.51,-5.0375524,28.695194,1.3925953
788.41,22.757975,2.0186446,-15.184356
374.34,-7.7936387,25.80405,3.4471614
333.81,-1.6597571,27.936068,6.989303
V82.9,-9.955591,4.27194,3.421643
V82.2,-2.346939,9.3418455,-4.144397
V82.1,-3.4398272,9.052533,-1.5027026
V81.6,-17.784897,6.4634123,2.3443353
659.51,-16.016787,-25.826292,-6.8281817
154.1,-8.418873,-9.883265,-29.613306
659.31,-15.378812,-10.935884,-14.637556
659.43,-26.242746,-8.329392,-5.2568936
424.1,-0.57375115,-13.63676,4.555361
676.14,-19.33574,-12.491892,-18.609274
637.9,-24.89552,-9.6894245,18.295782
637.91,-24.013826,-9.929701,18.79264
453.6,2.7907834,-19.709991,3.1351857
348.89,24.29895,14.629951,-5.0206547
V72.60,-7.882326,1.441899,0.17928118
995.3,-4.3008194,16.04413,-7.003737
727.3,16.594393,-16.326923,14.6108465
733.29,7.8277664,-5.658278,15.034665
676.24,-14.648308,-19.630627,-18.103476
266.2,10.105086,3.8356862,-9.83774
747.49,3.7431512,-12.626372,-8.259908
996.59,-8.593558,-30.502625,4.6868286
728.86,-2.9279573,-29.524416,9.929874
917.7,-7.650228,-9.148008,15.73736
917.6,-7.688649,-8.987206,15.760411
647.61,-15.255083,-21.562658,-7.915763
918.2,-3.359706,35.771122,-7.4727635
634.91,-24.258224,-9.552706,18.268541
694.5,-6.9639926,8.170185,-12.569862
647.64,-10.660959,-6.565691,-7.8027225
493.21,0.30545077,-3.953402,-8.709018
300.21,6.535175,23.300335,-3.4320676
V58.0,-11.215834,-3.748802,-24.703741
353.6,-0.5103611,-24.671112,13.811983
V62.81,3.6719332,25.681751,13.381327
572.3,8.780156,-21.321993,-16.837387
V84.09,-12.238994,0.29685724,-14.304102
371.82,-6.121495,34.22869,-5.5511327
585.2,17.156708,-7.036715,-7.301686
585.1,17.558594,-7.4316425,-7.8531423
727.1,14.28681,-22.86569,12.972146
305.41,3.6120565,25.423826,14.065881
305.21,1.3742169,27.769938,18.389101
305.22,1.2451688,27.80343,18.075878
802.8,-7.897405,-21.843292,26.618055
373.31,-7.5899396,26.22801,-10.93567
173.51,20.446045,-21.604546,-12.805263
403.91,14.985687,-12.091236,-10.600999
V23.81,-35.788536,-2.6745877,-1.6745341
569.2,5.7020044,1.2136021,-28.462765
305.91,4.4238358,21.772518,14.332733
355.3,5.3045797,-8.185053,12.4572525
726.91,17.396282,-19.457678,16.083437
726,8.975346,-5.119317,13.69511
425.8,-2.7368472,-8.924283,4.704751
424,4.0991926,3.5021727,-9.303069
362.03,-17.26,18.597692,20.969917
724.5,21.456583,-5.2898493,10.853218
789.2,1.1606232,-16.48839,-17.888426
836,12.126786,1.5601814,19.516073
836.2,11.17439,9.151569,27.219643
836.52,14.926561,-4.90005,15.493209
642.52,-13.639116,-18.085356,-17.561708
199.1,-11.684126,-5.726568,-25.051172
