,x,y,z
611.1,65.44267,42.59386,-21.586733
648.13,-1.967024,-5.5469265,26.870697
V45.4,57.618767,-3.5842397,-18.818192
494,12.512317,-19.541384,-78.62963
V15.29,3.336768,9.889475,0.564127
V14.9,20.372015,71.24515,27.023205
V14.6,45.125698,-53.96409,-15.986063
V72.60,-32.500717,44.031036,11.595669
634.91,-61.495445,46.79279,1.0711368
647.64,23.287382,0.54455626,-5.5608497
585.2,-49.781647,-10.985896,27.02012
585.1,0.08352575,-40.632427,-5.187252
V23.81,-14.832371,-13.69495,20.36491
642.52,14.874206,2.553998,29.106255
649.13,-21.35375,-25.136906,36.386406
649.03,20.019012,-24.36189,35.02807
649.04,33.002644,-11.835734,-9.2488165
V23.83,13.395531,-14.77027,21.466381
611.72,-28.17548,68.286995,-25.812193
V73.98,51.45416,25.492844,24.483639
616.89,-32.718063,-62.102818,43.5261
493.91,63.480125,31.926517,2.1348734
519.11,9.260824,-51.631565,-37.488934
V12.72,-27.597778,32.527832,0.25239474
V85.37,-9.114492,-6.05096,-49.808895
295.82,51.889507,27.289215,-17.741919
V26.29,-15.976613,-40.708023,54.088318
V45.74,-14.209263,10.0719385,-79.65872
642.4,8.020882,11.16986,45.469276
462,0.2910568,25.336052,-13.58627
624.9,8.408974,33.888184,-56.80797
626.3,-31.407476,13.272632,52.837734
626.5,-41.269936,1.3289182,50.600418
627.9,-12.523739,32.717876,29.95785
626.7,11.72048,-75.99985,3.5777617
627.3,-55.72117,20.393145,21.009548
839.21,-48.81527,-18.513248,-10.894972
623.9,-44.49328,6.619485,3.554115
V05.9,-25.048477,29.258142,-49.34949
V67.2,14.586704,13.72879,-80.3551
V15.52,38.282043,-61.537415,38.339874
643.21,29.020557,-2.5004532,23.917442
592,-9.043187,75.08362,25.837564
625.6,46.737648,47.72074,37.09396
518.82,17.353193,-16.91172,-40.781445
V15.1,22.15019,-39.389675,-40.36482
611.82,-17.643852,73.33895,-11.844351
V14.7,-45.1486,32.889565,-44.07945
V45.87,23.40805,-42.110382,-20.471985
614.4,-4.420936,-73.28224,15.166122
634.92,-52.335407,39.384426,8.899377
648.92,18.492456,4.9500337,12.959455
648.81,33.6567,9.079619,12.541322
648.84,26.879236,-9.215479,6.7236648
648.83,-38.582485,11.261672,-47.35982
648.94,31.428986,-17.715103,21.135324
311,40.393257,16.94177,59.01827
V15.7,-64.50983,34.852222,-18.815998
V15.89,-185.65002,32.608044,115.6677
V12.55,-21.114393,-21.385979,-32.3569
642.51,-14.108414,-40.72071,5.040898
593.9,27.132025,-89.31963,1.2740319
V74.2,69.445496,21.380013,24.214828
V71.4,8.44966,-3.3336718,-73.56995
V70.9,-46.203995,-55.635975,20.296738
V71.09,55.66554,14.076704,-7.9730487
618.89,-22.661644,-1.8148683,-2.4961429
616.5,15.707684,47.06804,-54.114735
616.11,-37.6077,66.819664,26.38663
614.8,17.256672,-70.7616,22.42334
579.8,13.501305,53.864605,-1.0786006
745.5,-14.085945,-16.606226,-9.987351
627.1,-24.078508,18.467985,37.434628
V44.8,-55.99776,5.3453536,-50.08158
519.9,28.146057,52.813934,-12.172824
300.3,51.19855,13.987655,8.5228405
V45.51,15.9771185,-27.3077,71.16498
723.1,25.203608,5.708436,-65.918945
296.34,57.198917,-1.4366596,9.880025
V67.6,14.359011,31.622643,-76.1922
V68.9,-68.31885,-41.22171,-19.345942
610.3,-39.70902,50.2606,-8.86781
610.2,-47.340538,50.54997,-23.176916
627.4,-9.999404,47.762012,23.580769
627.2,-18.25512,36.24168,17.003212
V26.0,60.036655,27.564749,45.587887
621.9,3.9562805,-67.94201,-10.09396
646.9,-13.584218,-47.452732,36.35125
V65.3,4.948239,62.49339,48.368618
640.03,-62.833668,42.951942,18.571432
621.2,69.631485,10.693147,4.380536
587,-36.27635,-9.670204,-31.202362
E000.8,49.519917,-15.933598,-34.125824
V87.2,51.626003,-20.955082,-55.334953
518.83,28.41842,-13.908971,-55.088345
518.84,30.033442,-7.750197,-40.32828
721.42,17.472548,31.648033,45.487328
V85.54,69.21023,-42.25734,-20.45645
786.52,9.807071,-31.126165,-51.770172
618.9,45.307186,43.953213,2.4317827
618.2,34.519962,37.373653,28.540356
618.4,35.976067,54.77553,25.069418
V45.79,-66.30623,-31.022062,32.544563
V46.3,44.92744,-2.0479176,-71.37828
617.9,59.633026,-48.758774,3.771093
847.1,-44.678303,-33.576195,-11.723288
746.1,-5.731495,62.84276,-52.867615
V72.61,-5.7400045,-66.014656,44.67979
V85.22,-33.22125,-36.143085,-26.605192
V85.23,-12.02028,-51.616615,-21.19264
V85.21,40.90965,3.8961413,-3.534452
V85.24,-27.165848,-46.566376,-13.993275
V85.25,-15.556768,-34.509052,-16.490643
682.7,13.783654,29.182938,-24.379528
518,28.950575,-18.402193,-70.79485
590.9,42.275288,15.46346,-53.934322
V26.81,-37.379803,31.517828,41.274208
V76.19,-14.4575815,46.235893,47.67904
V76.12,-0.07459318,45.715054,-76.063515
V76.11,-44.113823,-34.988537,10.994037
V10.44,3.8123589,43.390694,39.261436
V10.43,-10.70862,-73.53426,-26.567253
V76.46,-3.5538373,61.853966,7.0828753
V25.9,-29.67536,-21.139587,72.18759
V67.59,8.449324,105.53023,-65.27812
515,-5.5190487,-18.398159,-26.68081
795,-53.11049,61.380016,6.029368
590.8,41.587025,41.997494,-20.805023
596.7,-41.36757,52.190243,46.761486
596.59,-60.2528,30.663273,43.2046
596.1,-7.3696084,1.226121,-66.77196
V15.59,59.64412,-22.628523,-22.124937
V23.85,-12.747099,-24.893412,9.554283
789.02,2.4749715,7.5566583,62.530308
366.12,-56.27546,-12.381605,-41.009773
648.74,-36.84564,61.271214,8.664001
644.2,8.389743,-18.138485,5.125133
626.8,-32.888653,-15.045962,48.58104
564.1,-65.09296,3.95962,-29.829945
518.1,32.115772,-24.844217,-39.936607
V12.2,-28.882673,96.00193,17.82892
V11.9,-68.60529,-28.214874,-2.2943377
599.71,-52.059753,-31.911127,48.099083
786.09,6.0968924,58.070747,23.030233
V46.2,2.1812613,-16.554365,-40.793354
V12.50,34.304012,8.692776,-35.77783
V12.70,-35.12003,-160.07964,15.866372
648.43,5.4117928,-32.34262,11.192804
648.44,28.513174,-54.873184,18.373703
386.11,-58.465355,-70.82961,5.359596
V45.83,43.328026,68.01899,-9.902866
V72.9,45.87634,-38.26981,39.49073
V70.3,-17.10509,17.942955,-56.28588
V73.89,15.243173,94.27513,-39.583427
618.02,27.037092,41.528664,10.740011
516.31,29.289215,68.2249,-27.181973
642.71,-17.741617,1.917192,28.902481
642.91,-27.592785,-30.922337,0.39084083
595.1,-75.263145,4.342715,2.085769
585.6,33.822014,17.64458,-16.962076
584.9,10.127339,-11.277597,-57.311356
518.89,28.96884,0.29824913,58.165184
521.02,20.080711,18.624437,-2.0543864
593.3,-50.161522,-48.128235,-31.878012
V54.89,-79.08863,-2.5242274,22.948706
V65.49,2.9752765,-100.60162,-15.565086
V69.8,6.2543683,46.56547,-31.63746
V74.1,-17.989523,18.681433,-41.00953
581.81,16.404036,-38.372494,-5.640916
E927.9,-44.117775,26.027273,-5.559044
648.11,1.0723221,-52.92736,16.918842
V10.83,-23.225159,34.836067,-29.425253
V10.72,-45.137367,-57.268787,-1.5836319
599.72,-51.52877,16.638628,-21.588762
