,x,y,z
279.3,-0.48878974,2.0247731,-2.6613684
786.06,0.16005191,-7.5300026,-4.4509997
660.31,-3.6271238,-11.336681,-4.7807884
372.14,2.7149389,9.46261,-6.614038
571.49,4.6221685,-8.359834,-4.75567
571.8,2.8895922,-6.4717064,-5.2345138
239,10.674791,-6.1994233,-1.7024543
V70.2,-2.254223,6.1074705,6.9384327
V67.51,5.8155575,2.5029597,-2.7040021
999.9,-1.7808292,-6.631108,-4.485423
759.2,2.149484,3.743096,-8.108331
922.4,6.455295,-4.0769978,4.8121605
922.9,5.91232,-3.7953422,5.723518
921.2,10.136635,-6.850158,1.7357537
921.1,10.158085,-6.8091345,1.7276176
922.31,5.959545,-4.433784,2.8440053
922.2,6.2625365,-4.1110277,5.2847304
922.1,5.8892446,-3.8426208,5.8241496
555.9,2.1906388,-2.6866279,-13.069338
466.19,-2.2023282,0.5488063,-4.962876
451.82,1.2330041,-8.756771,-0.88152844
451.84,1.229119,-8.758564,-0.88323957
427.1,-5.837491,-8.376542,1.2360343
527.1,-0.8596859,2.900046,-11.243044
611.1,-7.9681983,8.821066,1.218466
V84.01,-5.2473807,8.566254,-1.8556194
V84.02,-5.2391257,8.475767,-1.8255383
433.11,5.026259,6.8419333,-0.08851522
V41.2,2.1822376,-10.133016,0.8912574
305.93,-7.9760613,7.901127,4.7355447
305.9,-5.0059724,6.992297,6.474783
235.1,3.2887228,6.514093,-9.837635
235.2,2.6549468,-1.2253267,-10.469091
756.15,9.21051,-2.0818882,-0.94814503
710.2,7.0029554,3.542359,-3.2309952
292.81,-0.84305423,3.8963144,4.1824603
E935.3,0.674421,6.982327,-5.8410106
362.06,-4.2126203,10.825954,5.0849686
362.04,-4.1410937,10.845404,5.031996
362.05,-4.1739836,10.832528,5.114123
448.1,-8.068534,3.5522358,-8.301489
284.1,2.2862337,-5.734402,-4.519341
524.62,4.0570273,3.0451078,-11.55908
337.22,5.1182184,-2.4868796,0.7488078
573.3,4.418234,-7.7347693,-4.7826934
648.13,-11.305953,-0.5885381,-2.8177578
572.2,5.389427,-10.023414,-4.458907
842.01,-0.14979646,1.1721668,13.647547
719.91,-7.149181,-1.5889884,8.351475
830,2.1450958,-1.0611876,6.730022
V45.4,6.499036,-2.6938908,0.16224097
488.19,-1.21739,-0.18750171,-2.5135953
E828.2,6.7301116,-5.4671655,9.15587
646.21,-5.785007,-4.8772078,-4.1383533
569.9,2.9758027,-1.8146962,-10.419796
271.3,3.1075294,2.0337038,-2.9180691
301.81,0.07530111,7.5526714,5.0738926
480.9,-1.8130107,-0.25157475,-2.9118707
211.5,1.60645,-7.042362,-7.5358543
V64.43,-9.35043,-0.16223153,7.1399546
V58.65,4.4928956,4.7631373,-3.913646
V64.41,-0.66982055,-7.5115404,-10.016251
V54.09,0.65612555,-1.1428121,5.3889136
V54.01,-5.472265,-7.9363437,7.3536525
V42.5,3.8604465,10.6278925,-1.2880417
785.4,-2.7220268,-2.1533427,5.9051533
156.2,-4.1833773,-2.5896695,-11.378441
733.6,-4.1953144,-4.521383,1.6915104
E958.8,-2.5543227,4.365291,4.64034
671.31,-6.4992237,-3.2603893,-2.1322122
783.5,4.354531,0.07570076,-1.8276963
793.82,-6.0391545,6.60933,-0.850413
368.13,1.8826346,6.903494,-1.8382033
375.15,3.992071,11.261337,-2.480468
784.49,0.47130808,8.349653,-9.995087
784.59,7.3415747,7.211045,-1.319567
E935.2,-0.42022175,3.6816123,3.2562664
E935.4,-0.64520633,3.7570083,2.4803205
244.2,2.6451283,2.894249,-6.2224855
244.1,2.745592,3.4797149,-6.3652987
567.31,-6.0220942,-5.0360847,5.3883533
569.62,0.6465919,-5.2504516,-9.581008
564.81,4.4521093,2.4323058,7.121645
536.42,3.7243516,-4.5370164,-5.7954717
659.71,-4.370178,-8.745744,-7.0681176
V23.82,-11.110702,1.0874337,-2.3026261
659.73,-10.057721,-4.9628787,-2.8392854
V65.2,-4.3020787,3.3749027,6.6159525
494,-2.1548784,-1.4503608,-4.089977
327.31,-1.4851507,5.932119,-1.7301798
V15.29,-4.119015,-1.2535698,-1.7809423
V15.3,-3.869667,0.42674953,-7.4472017
V14.8,-4.938962,-0.33582097,-2.5705037
V14.9,-5.4283166,0.12176685,-3.5266702
V14.6,-4.82274,-0.43833938,-2.4712615
V03.1,0.7130663,-9.137601,3.7031848
307.9,-0.9347002,4.204667,5.674215
V03.6,0.57340026,-7.237387,3.99747
726.73,1.698585,-2.8416224,11.0417
726.79,1.5611078,-3.503489,10.749855
726.72,1.3027147,-3.6637921,10.624029
727.03,0.9390513,2.696821,11.3517475
242.1,0.85190874,0.78005475,-0.5551318
564.89,0.23537832,-4.8758264,-9.997324
550.9,0.30995837,0.8397186,-0.18867335
279.05,-1.260047,2.5015414,-2.560238
567.21,-0.035185985,-5.710875,-11.926564
567.22,-0.036576416,-5.682711,-11.858656
E016.9,3.4634259,-3.5641694,7.722544
458,2.1487164,-0.029823905,0.1596029
911.5,-3.321486,10.812257,-5.5979466
780.09,1.6099534,5.1432247,5.0630713
135,-2.0306876,-2.6826334,-6.145503
579,6.816164,-2.7815979,-5.4395213
366.51,4.8456087,10.680103,-3.2930286
788.41,5.124917,6.226212,6.428175
374.34,2.721034,9.272751,-1.1367465
333.81,1.5216945,4.7146654,-1.6778067
V82.9,-3.2357807,-2.8781738,2.9792762
V82.2,7.248816,2.7800112,-3.2281575
V82.1,7.009154,1.4729178,-3.1237206
V81.6,-6.274377,-1.9626452,4.6113157
659.51,-4.8147817,-8.739273,-6.9942303
154.1,-1.4364688,-2.8698866,-11.112367
659.31,-6.630173,-3.0028718,-1.9823889
659.43,-8.515464,-2.1786394,-4.431231
424.1,-4.665552,-8.461703,0.61346036
676.14,-8.002926,-5.7022524,-0.86703175
637.9,-12.791487,1.7666215,3.322485
637.91,-11.99029,-0.13313174,4.307888
453.6,3.4405289,-10.187864,-2.0431838
348.89,7.940292,7.3689647,1.4828281
V72.60,5.586903,-1.2303866,-2.2376668
995.3,0.101499505,7.129722,-5.7406597
727.3,4.1451664,-1.9550225,10.661142
733.29,4.4860516,-1.0476024,3.6254163
676.24,-7.930335,-5.5185637,-1.1888356
266.2,3.832839,-1.2338054,-4.4574227
747.49,-1.1060951,-9.65809,3.248456
996.59,1.0890639,-11.538524,-3.6116567
728.86,0.5252825,-5.1039143,5.6444616
917.7,-4.7235193,0.31494105,7.792493
917.6,-4.762535,0.34265324,7.7948866
647.61,-4.516129,-7.2825704,-7.0280547
918.2,8.085427,7.472735,-5.743176
634.91,-11.913762,-0.29059044,4.361511
694.5,-4.9558816,6.4561877,-6.0041013
647.64,-5.4234357,-0.5541351,-0.05199661
493.21,-2.7617536,2.6727295,-3.9869108
300.21,0.6350289,8.283389,2.9141822
V58.0,-3.02915,-0.3868467,-8.617611
353.6,-2.3591504,-2.3440485,5.685268
V62.81,-3.741773,5.7292852,7.4507446
572.3,5.223104,-9.774336,-4.554294
V84.09,-3.2704394,6.757052,0.62456495
371.82,7.604551,9.0028105,-4.552703
585.2,7.9329567,-5.4377317,-1.1277478
585.1,8.06661,-5.715338,-1.4306585
727.1,4.0332503,-3.5400617,10.926922
305.41,-5.375317,5.9096146,6.904623
305.21,-5.5166216,5.862368,6.8230133
305.22,-5.436461,5.8943105,6.8460903
802.8,11.072778,-7.632404,2.0779665
373.31,2.7512393,9.596946,-6.06728
173.51,11.756483,-3.7255652,-3.8270676
403.91,7.0229487,-7.842411,-2.4011598
V23.81,-11.130402,1.087329,-2.2182438
569.2,-1.0623351,-0.19344437,-12.099282
305.91,-4.9762635,6.9577675,6.418226
355.3,7.428904,1.1926776,1.0402116
726.91,4.112492,-2.9367464,10.761431
726,5.038824,-0.59594107,3.239249
425.8,-6.647058,-8.017027,1.3783774
424,2.806205,2.5126112,-2.2168205
362.03,-4.156036,10.835575,5.075825
724.5,9.596875,-2.3028004,-0.4812006
789.2,2.5980883,-6.1208587,-4.8913445
836,9.352434,-2.7770169,6.2498984
836.2,10.672883,-3.5669074,5.3292747
836.52,6.7517843,-0.8236984,2.6506162
642.52,-6.273235,-4.9796457,-2.5294867
199.1,-3.1548607,-0.4427309,-8.931595
286.7,1.5871514,-2.9850159,-4.0003066
E930.4,0.117078096,7.045226,-5.20706
