,x,y,z
279.3,-0.5221516,-2.2568815,-5.1569486
786.06,-0.18800463,-7.2438407,-2.9158819
660.31,-1.5839124,-10.6859665,-6.375431
372.14,-3.0746484,8.960793,-2.924885
571.49,1.5157763,-8.97088,-5.935346
571.8,1.6289486,-6.468081,-6.324695
239,10.251414,-3.636033,-4.5600376
V70.2,0.44924107,5.830519,6.1723747
V67.51,4.626335,2.0073884,-4.464533
999.9,-1.5398487,-7.2630014,-1.5992446
759.2,1.8558908,5.2812924,-5.8326344
922.4,3.7928686,-2.5313802,5.220856
922.9,3.2648787,-2.1704106,6.83703
921.2,5.920203,-7.398535,8.236174
921.1,5.8985496,-7.399741,8.243922
922.31,0.8478982,-2.2828853,3.9640107
922.2,3.3967493,-2.513219,6.5360513
922.1,3.2278087,-2.295758,7.0251126
555.9,4.7214756,-0.48166984,-12.343
466.19,-1.2051536,-4.1520767,-3.9242332
451.82,4.147657,-10.431863,0.28725365
451.84,4.152126,-10.427899,0.28566968
427.1,-5.180839,-10.212791,3.0321198
527.1,-2.2352378,2.979144,-12.638875
611.1,-8.303081,6.5509043,-6.1033626
V84.01,-5.0735083,6.6533294,-6.637947
V84.02,-5.064565,6.6373806,-6.6272
433.11,6.773784,1.3132482,6.1126323
V41.2,6.5380507,-5.3110785,1.6907687
305.93,-3.2640443,4.205351,4.4442058
305.9,-2.7638304,6.994033,7.527242
235.1,1.6636876,6.8419027,-10.2717
235.2,4.34654,1.2119075,-10.669153
756.15,10.091485,2.9837973,-2.3892565
710.2,5.901962,2.608035,-6.023895
292.81,1.5499144,2.701726,6.0917916
E935.3,4.9776435,3.5985749,-4.4090514
362.06,0.089504756,8.120982,9.797771
362.04,0.4961202,8.372111,9.353345
362.05,0.1681044,8.171383,9.709426
448.1,-6.2107606,7.8385916,-1.0477004
284.1,5.4476194,-6.718772,-5.122776
524.62,7.1556845,6.5666237,-5.5769877
337.22,6.12216,4.378783,2.659246
573.3,0.70099396,-5.679427,-5.4047046
648.13,-10.258778,-3.746955,-0.05796055
572.2,2.3049212,-9.879859,-6.586622
842.01,-4.3411736,0.011429685,12.088615
719.91,-9.036504,0.40674204,6.8677216
830,-0.4279542,-1.4795094,7.994718
V45.4,12.017105,3.096267,-0.44499743
488.19,0.23015673,-3.2951086,-1.2438928
E828.2,3.2777622,-2.660821,10.006059
646.21,-5.8564606,-4.2179832,-6.1129627
569.9,4.341522,0.5062978,-11.120502
271.3,-0.89595884,0.49749553,-5.164119
301.81,1.4994737,6.527382,4.0919867
480.9,-0.31054425,-3.1500826,-1.5297436
211.5,2.9410887,-6.466749,-9.798031
V64.43,-10.626621,2.1906216,5.60204
V58.65,4.817428,3.9037876,-4.3731985
V64.41,-0.14818013,-0.0018781644,-8.442559
V54.09,-3.4799187,-2.0921445,6.5601134
V54.01,-5.576685,-3.107957,6.67102
V42.5,0.77514446,12.919756,1.4713463
785.4,-4.004849,-0.52061576,3.7758496
156.2,-3.0594378,-3.3282511,-11.09638
733.6,-5.4614186,-5.711549,0.778615
E958.8,0.3837129,2.9568186,6.840307
671.31,-5.7842636,-2.7126045,-4.902744
783.5,-2.500708,0.8773649,-4.585249
793.82,-7.46553,5.6109304,-7.374197
368.13,3.167331,11.292961,-1.3529403
375.15,-0.7535999,9.746569,-1.2958466
784.49,-0.6462909,5.7251077,-10.997247
784.59,8.386101,0.47561568,5.3306413
E935.2,0.058226075,-3.6421783,1.4056227
E935.4,0.13237561,-3.5908735,1.4785398
244.2,-0.22718763,4.5993056,-5.3174777
244.1,0.19968872,4.8009973,-5.7183833
567.31,-7.239856,-2.7228637,4.13656
569.62,-0.25370657,-1.2737683,-9.589058
564.81,6.588371,-2.522609,1.7653434
536.42,2.081547,-4.816454,1.4141718
659.71,-2.5951586,-8.631972,-8.05145
V23.82,-10.796956,-2.268046,2.364466
659.73,-9.482819,-7.0504994,-1.1375278
V65.2,-2.7195241,-1.719235,1.6267371
