,x,y,z
279.3,2.5044065,-0.5792496,1.3437409
786.06,-1.6136165,-2.2730947,2.0820665
660.31,-8.588559,-5.8134727,-11.736836
372.14,9.320149,5.6743965,-1.3011518
571.49,-9.5388565,-0.4689923,-1.3906946
571.8,-8.185665,-2.2597523,-0.33789968
239,-3.4324677,5.9487185,-7.200831
V70.2,-1.6324573,-0.84473014,9.548197
V67.51,-3.1659753,8.493563,1.9047929
999.9,-2.2121723,-2.9673533,0.8415223
759.2,2.1363618,2.6303914,-5.1452246
922.4,1.7649283,0.9983136,5.719658
922.9,5.1416984,6.2650466,6.4189167
921.2,8.577194,6.484716,4.8109922
921.1,8.642164,6.508715,4.5474153
922.31,4.385508,5.722335,4.9039025
922.2,4.788497,7.049789,6.6956296
922.1,5.348515,6.658108,6.4017987
555.9,-2.122976,-8.794451,5.9405217
466.19,1.4796053,-3.0823345,1.3353988
451.82,-1.5459564,-3.091721,-1.0587226
451.84,-1.5959619,-3.086162,-1.0294086
427.1,-6.688231,1.7051815,-0.1165681
527.1,3.925243,-0.42853335,-3.980841
611.1,0.4993289,-11.258032,-4.3192415
V84.01,0.73354965,-8.661421,-4.3503475
V84.02,0.6389001,-8.480431,-4.462946
433.11,-4.269945,3.2073429,5.6551847
V41.2,6.3545427,1.6722829,-7.495446
305.93,1.2923143,-0.17065924,9.928844
305.9,-0.23576105,-0.17646924,10.940918
235.1,4.095742,-1.1276116,-2.3926604
235.2,-6.432534,-8.148509,2.6305108
756.15,3.2152734,7.4218664,-2.174521
710.2,-3.0140796,9.102562,2.3363655
292.81,-1.5092411,-0.18993548,7.0163054
E935.3,5.8758864,-4.5310755,3.2226758
362.06,7.892546,11.921859,0.9168797
362.04,7.978421,11.735916,0.77349794
362.05,7.9166775,11.891007,0.87166286
448.1,8.340814,-1.5198306,-2.390999
284.1,-3.4772913,-2.0922215,-1.0817865
524.62,10.314847,-4.3272743,0.96827054
337.22,1.7262578,5.4003572,0.15983206
573.3,-8.540806,-1.2530049,-1.2233026
648.13,-8.181682,-9.424972,-5.174255
572.2,-10.20475,0.023400396,-0.96326023
842.01,5.338954,0.20315005,7.10743
719.91,10.346015,0.5326047,3.2648873
830,3.0596251,4.3063703,7.381253
V45.4,3.240006,7.74443,-2.66293
488.19,0.028050086,0.27972573,0.9334421
E828.2,6.0302615,7.014545,7.1787186
646.21,-8.624203,-5.2314763,-8.896921
569.9,-6.8975735,-7.2299523,2.1012938
271.3,-0.3187275,1.3684963,-3.6703238
301.81,-0.08879495,-3.0576897,9.289469
480.9,0.60942686,-0.6202336,1.0690627
211.5,-9.250024,-2.8545315,0.64960563
V64.43,11.867992,-0.49226904,3.51873
V58.65,0.07191186,-0.7160984,1.9367074
V64.41,-9.474577,-4.9289637,2.5235589
V54.09,1.9573534,5.1909494,6.463186
V54.01,-0.79114705,12.364246,0.87035024
V42.5,10.306776,7.288734,-0.23137134
785.4,-3.930373,6.419925,-0.09068386
156.2,-10.02946,-3.5720148,-0.9120424
733.6,0.382102,-1.9796679,0.14852998
E958.8,-1.056501,0.57268715,8.5151415
671.31,-8.87712,-3.925329,-6.9531736
783.5,-1.9351246,2.7637825,-3.8425846
793.82,0.25234535,-9.839614,-5.5963354
368.13,7.6765184,7.977319,-2.1659086
375.15,10.189957,7.648851,-1.4672801
784.49,6.008951,-7.3397813,0.32634532
784.59,-3.334576,3.4656608,6.4320703
E935.2,-0.09588526,-0.34040692,5.2505684
E935.4,0.22553468,0.41368783,6.085829
244.2,0.8376559,2.0840325,-4.811621
244.1,0.7735755,2.6775923,-4.9494257
567.31,-3.6438453,9.510941,-1.7012444
569.62,-8.875204,-4.5823874,4.6118155
564.81,-3.2807813,3.2044103,3.4585912
536.42,-4.2892036,-2.500716,4.980735
659.71,-9.535276,-5.9235377,-10.489356
V23.82,-7.669193,-9.466454,-4.1417274
659.73,-8.6032,-8.318944,-6.7352233
V65.2,0.29172477,-0.58405256,8.764999
494,1.0845262,-2.0588353,1.7809433
327.31,0.8336649,-6.0612106,5.4842515
V15.29,1.3599745,-4.5000606,-4.4582186
V15.3,0.90835565,-7.2606635,-2.4996765
V14.8,2.0935128,-4.335489,-5.140952
V14.9,2.856782,-3.7924926,-4.17971
V14.6,1.9988557,-4.3332753,-5.090038
V03.1,-0.9834893,-1.2480028,-11.183168
307.9,-1.9951979,-0.121693335,7.499017
V03.6,-2.3646536,0.49840835,-9.489506
726.73,2.4597313,4.0579553,11.507031
726.79,2.254929,4.102729,11.639382
726.72,2.0852442,4.437387,11.352365
727.03,6.4569583,-0.5218402,6.866913
242.1,0.039503664,1.1490462,-1.2411467
564.89,-7.643304,-5.6129827,2.5011044
550.9,-0.6574907,0.33119693,-1.1844941
279.05,3.4860811,-8.422872,4.4844666
567.21,-9.788472,-5.507771,3.2013729
567.22,-9.752458,-5.5528626,3.286985
E016.9,6.5203304,4.009656,7.379301
458,-0.65979034,1.2617103,-0.20737213
911.5,7.335845,-1.1188406,2.6791747
780.09,-2.478218,0.068792164,6.1751184
135,0.68241405,-4.9118567,2.2925117
579,-2.781976,1.4805995,-5.710937
366.51,9.869043,7.136591,-2.7849953
788.41,-6.4341288,2.055633,-6.3898687
374.34,9.864178,7.4248314,-2.9699647
333.81,11.144894,-5.734131,3.414674
V82.9,-1.1088783,-0.36556026,-6.288661
V82.2,-2.2242506,9.316521,1.816473
V82.1,-1.5270739,8.885351,0.66822994
V81.6,-0.6676347,-0.9946861,-7.7780595
659.51,-9.158293,-6.1483545,-10.537361
154.1,-2.191562,-9.352327,-0.6080856
659.31,-8.521857,-4.2168765,-7.8406687
659.43,-8.344143,-7.492993,-6.6979685
424.1,-5.488609,1.3427911,-0.64021015
676.14,-9.387601,-3.7897217,-8.457662
637.9,-10.8891115,-5.594976,-2.9252691
637.91,-9.673405,-6.486582,-2.65496
453.6,-0.46892887,-3.6141782,-2.127337
348.89,-4.0216737,5.5725427,6.0333686
V72.60,0.13286747,-0.4601108,-4.6950884
