,x,y,z
279.3,0.24827631,0.52565694,-0.13156737
786.06,-1.8838387,-0.12899017,0.052324675
660.31,-0.06374738,-4.689537,-2.0243726
372.14,2.7635088,2.8984933,-1.772908
571.49,-0.44035953,-2.1440103,-0.7815568
571.8,-0.37629986,-1.580637,-1.0000879
239,-1.4992927,1.1566243,1.1039876
V70.2,0.72479683,2.0539482,2.6076894
V67.51,0.8082736,0.21305609,-0.24985622
999.9,-1.848239,-0.44778535,-0.17544495
759.2,-0.24607468,0.7766291,-1.5922942
922.4,1.4581386,-1.1222814,2.6648674
922.9,1.4462723,-1.144116,2.7060566
921.2,2.536941,-1.6021373,2.6578062
921.1,2.5453365,-1.6029413,2.6583824
922.31,1.4434614,-0.51471347,1.7794001
922.2,1.5016752,-1.1529374,2.7204807
922.1,1.4738572,-1.1573937,2.767427
555.9,0.4422895,-1.0072281,-2.1150646
466.19,-1.3274972,0.6049898,0.008238214
451.82,-1.3652012,-1.2493582,0.28440142
451.84,-1.3589851,-1.2773696,0.29005072
427.1,-2.5146916,-0.66997373,0.66530985
527.1,0.5847015,1.723155,-2.4055047
611.1,-2.8685768,3.2594833,-0.45238647
V84.01,-2.508651,2.873893,-0.6435748
V84.02,-2.4816322,2.8462794,-0.656744
433.11,2.2761626,1.0678436,1.3054821
V41.2,1.0289066,-2.8061426,0.34645495
305.93,0.5426225,1.6879169,2.9775991
305.9,0.71381116,1.8815554,2.9542975
235.1,0.8983633,1.7407724,-2.66943
235.2,0.62488586,-0.8791188,-2.6105728
756.15,2.7905295,-0.6089397,-0.096322484
710.2,1.2827154,0.2865105,-0.48347694
292.81,1.1566088,1.1740056,2.0508497
E935.3,1.0324132,0.51026386,-0.50502056
362.06,2.7421348,3.9045837,0.22587521
362.04,2.7402956,3.8864512,0.19898126
362.05,2.7395916,3.8926928,0.21873626
448.1,-1.5396056,1.9055517,-3.3178654
284.1,-0.7460294,-1.4072721,-0.5105251
524.62,1.429184,0.46281582,-4.73762
337.22,1.4555161,-0.012936532,0.71996284
573.3,-0.39045858,-1.8550774,-0.797208
648.13,-3.0315397,-2.337514,-2.5951335
572.2,-0.48830414,-2.4334233,-0.76645315
842.01,0.040388692,-0.30592516,4.450311
719.91,-3.6022735,-0.7198375,2.7447975
830,0.9080322,-0.88951707,1.8956163
V45.4,2.6558125,-0.5189151,0.041953567
488.19,-0.2266455,0.07686682,0.3193457
E828.2,1.3464046,-1.2173299,3.0954738
646.21,-0.9700636,-3.3038356,-2.489443
569.9,0.51644605,-0.9600501,-2.4301052
271.3,0.023639038,-0.06559438,-0.59948355
301.81,0.2582615,2.3316212,2.0243053
480.9,-0.56299084,0.26494914,0.23451021
211.5,0.105318844,-1.9666529,-1.6847131
V64.43,-3.645123,-0.7094537,2.7858553
V58.65,0.985993,0.41562128,-0.38331363
V64.41,-0.6495646,-1.1389377,-2.500633
V54.09,1.1827569,-0.76487017,1.711007
V54.01,-1.1039301,-2.4343355,2.6802552
V42.5,2.7291574,3.1560357,-1.1078961
785.4,-0.7089024,-0.7810191,2.0456245
156.2,-0.6095635,-0.31952167,-2.514581
733.6,-1.4882411,-0.07950003,0.35365403
E958.8,1.0050551,1.2493134,2.2432506
671.31,-1.3768938,-2.3214917,-2.1727786
783.5,-0.1649041,0.1676899,-0.27968705
793.82,-2.5376408,2.7719064,-0.6749558
368.13,2.7851865,2.6738858,-1.0747304
375.15,2.7470233,3.0108056,-1.3409752
784.49,0.91758007,1.9041358,-2.7897358
784.59,2.4046931,1.0693256,1.2469394
E935.2,0.8968472,0.5280944,1.3004766
E935.4,0.74930423,0.742282,1.38908
244.2,-0.20556872,0.35164613,-1.0459154
244.1,-0.2642265,0.46916535,-1.1143777
567.31,-0.97733516,-1.4830121,1.8567091
569.62,-0.29333395,-1.2263117,-1.9005936
564.81,0.59381485,2.7399333,0.24541558
536.42,-0.5927971,-1.4826077,-0.8325407
659.71,-0.5952623,-3.728017,-2.5775733
V23.82,-3.06409,-2.2635286,-2.5787132
659.73,-2.5363922,-2.638319,-2.576221
V65.2,0.55323386,1.8331712,2.7427568
494,-1.3209922,0.5214896,0.0405661
327.31,-0.223309,1.6030331,1.0443168
V15.29,-2.2984376,0.24103028,-0.9057321
V15.3,-0.80831283,0.2817406,-2.064745
V14.8,-2.341129,0.3462158,-0.8490489
V14.9,-2.3585281,0.3890946,-0.8407531
V14.6,-2.3135858,0.28721273,-0.88321465
V03.1,1.7731262,0.43392205,3.5291932
307.9,1.3066132,1.3508697,2.1851325
V03.6,1.7325896,0.41415638,3.4423416
726.73,0.72304904,-2.9416928,2.5170324
726.79,0.7063751,-2.9208705,2.5192297
