,x,y,z
611.1,17.852427,3.1887417,-25.773088
648.13,-13.104658,14.559397,21.052969
V45.4,4.8054132,-7.9269004,16.358486
494,-6.128768,-1.7589846,-7.662331
V15.29,-0.025415635,0.101464406,11.699991
V14.9,-8.5721445,-9.848043,8.130387
V14.6,-4.173389,-8.666267,12.237473
V72.60,9.431042,1.1972513,1.795333
634.91,-7.495798,26.868261,1.8769194
647.64,-16.880478,-3.962772,2.7715454
585.2,15.536515,6.9614706,1.011474
585.1,12.99939,9.080745,-2.4924738
V23.81,-10.048685,18.991148,17.672234
642.52,-26.172522,-1.49973,11.750195
649.13,-11.699438,9.610887,18.666857
649.03,-8.790861,15.932863,8.560202
649.04,-22.968262,-0.6407441,0.72591627
V23.83,-14.226946,17.868458,8.521224
611.72,18.320145,3.904667,-19.06874
V73.98,5.0005956,9.722665,-13.77524
616.89,15.0437355,-12.438405,-16.092121
493.91,-11.936407,7.8478975,-8.668975
519.11,-9.70629,7.405458,-4.4971714
V12.72,5.4019513,-16.511896,4.952372
V85.37,4.8848996,6.3245163,17.710896
295.82,2.5487745,-22.25336,9.158436
V26.29,-7.68676,16.567589,-15.840211
V45.74,16.369213,-17.88138,0.99366343
642.4,-15.2136545,0.674216,4.874372
462,-0.26421654,9.900027,-8.0568285
624.9,13.92857,-13.769513,-20.162874
626.3,-4.8076496,6.5145645,-15.585508
626.5,0.3979953,5.591127,-14.242837
627.9,1.4124507,-3.909055,-19.395058
626.7,4.625362,5.7767243,-19.07686
627.3,6.704789,-6.308914,-13.578352
839.21,5.2652507,15.497152,-4.881334
623.9,12.09702,-8.647001,-15.707156
V05.9,23.842815,-4.837091,6.5975947
V67.2,-16.90466,-16.58528,-4.214161
V15.52,-11.876833,-4.2001896,12.448025
643.21,-26.06604,0.6008921,7.0457435
592,7.54966,23.030308,-5.741517
625.6,3.0611424,-21.975676,-6.539537
518.82,-12.191542,-2.7155812,-3.3789008
V15.1,-10.483409,7.825249,2.17659
611.82,14.049814,4.5424995,-27.850513
V14.7,-8.574937,-2.0540829,17.52284
V45.87,10.764072,15.554858,5.2317324
614.4,26.772036,0.9256383,-3.8228316
634.92,-6.845504,24.053104,-0.620705
648.92,-20.892696,3.411616,6.0032215
648.81,-22.139528,6.752351,14.623706
648.84,-12.955599,2.6211267,8.753467
648.83,-14.804331,6.9385185,21.764044
648.94,-21.188139,-1.8777615,5.0421605
311,1.9460284,-3.2917454,-0.12429703
V15.7,26.276863,-7.526029,-6.61436
V15.89,-4.3933754,-7.24056,-11.329589
V12.55,-0.92999077,3.57324,17.501633
642.51,-21.660934,-0.35745284,13.96848
593.9,9.020034,6.51546,0.13572519
V74.2,6.7174435,3.8206446,-12.524179
V71.4,3.5699272,17.68476,1.6725022
V70.9,11.625609,-20.610855,6.8484874
V71.09,-9.007268,-18.016506,13.854399
618.89,2.3179986,-7.483044,-9.292916
616.5,15.18492,-9.971739,-20.175467
616.11,8.934685,-10.918768,-17.208282
614.8,-10.395953,-0.33950695,-20.206
579.8,-7.560273,-13.488525,2.5447521
745.5,-6.304198,9.625774,3.120978
627.1,-0.9060312,5.655864,-26.89662
V44.8,-21.831036,-8.700936,-5.042126
519.9,-9.051247,2.0495782,-3.1290524
300.3,-6.0320325,-18.601044,8.521331
V45.51,3.0223742,14.612725,-21.878662
723.1,5.8461294,8.990132,-4.38463
296.34,-3.531432,-17.653553,12.094466
V67.6,-5.3450217,-15.211392,-22.186209
V68.9,15.741567,-2.7940807,3.7182896
610.3,21.583305,0.43085366,-23.08778
610.2,21.13689,0.20574053,-17.764
627.4,-0.57512414,-8.17475,-17.015041
627.2,2.352533,-4.420907,-15.326756
V26.0,-14.327975,9.864608,-18.171312
621.9,-0.21028523,8.625218,-22.918472
646.9,-3.9169683,13.698818,-5.0761456
V65.3,16.381495,10.896471,13.310809
640.03,-7.2236066,21.685394,2.941729
621.2,-0.7895859,3.4680715,-22.363203
587,11.222088,9.312091,3.2300727
E000.8,4.322597,21.244024,5.21695
V87.2,3.4506807,14.558342,7.875107
518.83,-16.520119,-5.0148144,-7.452806
518.84,-16.770031,-2.366998,-3.7922015
721.42,10.085551,6.084491,-7.6010423
V85.54,20.824688,1.6868385,12.817881
786.52,-4.1337004,7.861977,-2.5594652
618.9,-2.3507702,-24.9478,-7.6240697
618.2,0.6400281,-27.223234,-4.4300737
618.4,-3.6211348,-27.935753,-2.5969307
V45.79,-3.1804554,-5.830251,6.6712017
V46.3,-6.4194756,-12.902333,-9.10163
617.9,-7.139044,-4.0616283,-17.212288
847.1,5.7970324,11.818981,-7.6258755
746.1,-13.620671,12.289826,-0.045741178
V72.61,23.27714,4.4769063,4.715613
V85.22,14.154935,6.0686054,14.538854
V85.23,12.038488,9.762341,10.280602
V85.21,16.096888,6.682315,9.132966
V85.24,13.125057,2.7858193,11.201745
V85.25,10.557324,5.576758,7.9271936
682.7,1.3647096,10.964766,-0.9503006
518,-18.718191,-6.5809712,-12.203228
590.9,-10.772547,-9.54991,-6.528391
V26.81,-6.0332494,17.540138,-20.03651
V76.19,10.95729,-2.6435988,-18.123934
V76.12,6.442165,-1.5816206,-20.474146
V76.11,9.560274,-2.3081353,-23.641365
V10.44,19.70578,5.118285,-9.730929
V10.43,16.862526,7.978262,-10.789298
V76.46,1.4290469,-1.5419165,-25.927868
V25.9,6.9425335,17.830355,-17.025574
V67.59,3.7185333,-6.0480514,4.1517987
515,-14.372665,-0.043282967,-10.888307
795,5.128853,-2.0095305,-9.069396
590.8,5.3212504,9.861206,3.3355818
