,x,y,z
279.3,-4.3541408,4.2960873,-14.973838
786.06,-1.4676181,-22.655657,-9.8267765
660.31,-11.740066,-25.9871,-6.240787
372.14,-7.3395095,26.574211,-12.883338
571.49,7.5387034,-18.185999,-17.786049
571.8,3.3806248,-17.165863,-18.291048
239,11.485395,-17.674433,-14.324539
V70.2,3.75621,20.623848,20.994188
V67.51,8.830745,1.7653793,-8.655421
999.9,-5.21698,-17.276888,-4.8591743
759.2,22.662457,3.2903562,-15.910144
922.4,-10.584243,-5.095212,21.211546
922.9,-6.6703925,-5.5371404,22.62433
921.2,-6.979797,-24.089483,20.660574
921.1,-6.812032,-24.276102,20.468544
922.31,-6.2137046,-6.806202,18.485733
922.2,-9.717257,-5.4610906,24.067312
922.1,-6.5558176,-5.5741167,22.811619
555.9,10.597599,-5.051417,-10.883732
466.19,-2.8943036,0.9530273,-5.4804196
451.82,1.3921329,-20.964752,-4.0030413
451.84,1.5475496,-21.027025,-4.115156
427.1,-7.2723675,-9.079867,5.9817886
527.1,23.295404,3.4138396,-16.742506
611.1,-20.123934,21.145842,-13.144844
V84.01,-21.271574,20.829351,-7.080638
V84.02,-21.217733,20.841068,-7.05802
433.11,25.421644,8.805121,-1.4987969
V41.2,22.83493,-6.560853,-7.5225434
305.93,4.472585,12.206378,12.590613
305.9,1.7512807,15.571238,17.324322
235.1,25.869871,8.253252,-17.704222
235.2,4.155944,-3.0183153,-24.748182
756.15,25.50982,-2.5875733,6.3226323
710.2,-1.9396706,11.262796,-15.722493
292.81,10.087498,10.495525,17.650589
E935.3,-1.4411191,13.539656,-19.843203
362.06,-9.291816,22.758686,16.87155
362.04,-8.260875,25.051846,15.652067
362.05,-9.733281,23.525976,17.263432
448.1,-18.881157,9.398439,-21.7643
284.1,2.2495782,-18.549807,-14.111031
524.62,29.610916,0.8384713,-9.351583
337.22,8.278159,3.0755143,4.249516
573.3,7.753546,-18.060637,-18.034044
648.13,-31.810137,1.2521456,-7.4093575
572.2,5.3308587,-21.796217,-15.888111
842.01,-16.236609,9.189689,23.970253
719.91,-18.53558,-3.3896847,19.69725
830,9.075331,-5.3230596,30.909616
V45.4,25.227182,-4.6527743,2.0114808
488.19,2.2905364,-0.8790974,-3.5924854
E828.2,-2.474724,-3.1285136,29.190456
646.21,-14.958154,-18.31926,-11.11538
569.9,2.3351624,-6.6950374,-26.210392
271.3,7.5457087,1.3219498,-16.065466
301.81,7.747708,17.583414,10.188111
480.9,1.4223013,-0.18115823,-3.129978
211.5,-2.1221714,-12.921587,-24.628344
V64.43,7.0004296,5.65617,20.999584
V58.65,-2.1599762,-10.112853,-14.076696
V64.41,-2.3954284,2.6954098,-34.08383
V54.09,1.368648,-10.781852,16.058828
V54.01,6.1504846,-12.013224,12.496572
V42.5,-7.832509,32.58049,1.2777259
785.4,1.7060828,-20.992348,10.709614
156.2,-6.071238,-13.108212,-25.181
733.6,-10.451881,3.0376146,4.896389
E958.8,7.4329515,13.431723,17.475891
671.31,-15.003175,-12.53471,-8.642783
783.5,0.14397377,3.8712087,-11.367263
793.82,-14.640303,22.255783,-7.9398265
368.13,4.2735205,28.42751,-5.5925136
375.15,-4.8163567,30.266485,-4.464254
784.49,26.222054,-1.9832634,-17.092344
784.59,26.920872,6.948873,-0.53962874
E935.2,-1.9535806,2.4818878,12.867279
E935.4,-2.7490745,3.9268887,12.987752
244.2,6.758761,6.3085723,-17.405954
244.1,6.625757,7.466947,-19.0922
567.31,4.511884,-32.057953,6.5510507
569.62,3.0952666,-23.49005,-24.167023
564.81,19.889608,14.77361,-5.025752
536.42,-6.849137,-27.05408,-14.129586
659.71,-19.868603,-22.425577,-2.4677036
V23.82,-30.130136,1.6142193,-6.023803
659.73,-26.031904,-6.9810514,-14.801145
V65.2,-0.096446484,12.981467,15.2121525
494,0.7915723,-5.0435815,-0.61702704
327.31,3.9985573,8.466315,0.4617015
V15.29,-13.828438,0.55335236,-0.2325247
V15.3,-12.521704,-10.044102,-19.66967
V14.8,-19.31852,0.107848935,0.1882066
V14.9,-20.648136,0.20986801,-0.044300154
V14.6,-18.070683,0.7420103,1.1698409
V03.1,3.241639,22.321697,-10.343341
307.9,11.955419,13.518606,17.254171
V03.6,0.47864342,19.705143,-6.5800295
726.73,13.785026,-14.903013,21.228088
726.79,9.924234,-17.591486,17.675854
726.72,9.877435,-17.528872,17.677046
727.03,-8.754386,7.4099574,18.532618
242.1,7.555968,6.2332277,-14.958743
564.89,1.2178802,-23.0368,-24.185762
550.9,12.421608,-8.648703,-9.483728
279.05,13.427868,0.8429135,-26.951506
567.21,-0.7193033,-25.16448,-20.251837
567.22,-0.3504724,-24.997742,-21.282755
E016.9,-0.845869,2.033416,21.335857
458,12.630089,0.79474723,1.1857386
911.5,-12.117397,9.531878,-15.2959175
780.09,19.219393,14.762394,15.445274
135,-2.6249905,-2.9024293,-1.573808
579,3.348897,-7.444637,-15.790598
366.51,-0.314113,26.782648,-1.8614193
788.41,13.746832,17.32456,-8.650456
374.34,-2.9264946,24.552454,0.90991694
333.81,13.88967,8.71269,-4.039965
V82.9,-2.0758862,9.729652,-3.738931
V82.2,-0.74156064,12.060677,-14.465232
V82.1,-0.8040951,11.60131,-10.714768
V81.6,-5.278355,15.941758,0.87748045
659.51,-23.198801,-23.155378,-1.7808025
154.1,-7.4907527,-8.95666,-26.190058
659.31,-16.056608,-11.155621,-11.617789
659.43,-23.1138,-5.418622,-13.416066
424.1,-3.5303032,-8.132868,6.65461
676.14,-19.777943,-13.293874,-16.550375
637.9,-27.63327,2.9927647,16.119741
637.91,-28.369638,2.1883311,15.98323
453.6,-2.5953853,-17.122667,0.8105072
348.89,25.258297,11.973152,5.4417925
V72.60,-8.506322,4.932366,-0.029383952
995.3,-2.7360878,14.202852,-19.933388
727.3,13.305296,-12.56995,16.926067
733.29,7.3232303,-9.162845,10.135469
676.24,-19.656256,-18.733603,-12.870645
266.2,7.502983,2.7213452,-14.719198
747.49,4.57614,-13.372074,-4.2463303
996.59,-5.9969554,-26.753448,0.88417745
728.86,-1.8042121,-27.654245,7.3123636
917.7,-6.711832,-15.327915,15.036057
917.6,-6.8219404,-15.192226,15.018719
647.61,-20.960854,-20.185562,-3.4432626
918.2,-0.45795664,32.18821,-12.026882
634.91,-27.906307,2.1958187,15.671864
694.5,-7.276235,6.480262,-22.302626
647.64,-10.948982,-4.0845137,-9.696309
493.21,0.60173774,0.45128986,-2.8217194
300.21,4.0618496,16.687447,2.0632048
V58.0,-8.159486,-8.259726,-18.98713
353.6,1.5752355,-24.896654,8.27107
V62.81,-0.840999,18.856083,17.981022
572.3,3.4588988,-21.024494,-15.562558
V84.09,-18.063135,8.279442,-6.776548
371.82,-1.0817254,31.506458,-10.454518
585.2,14.080289,-11.834084,-10.064364
585.1,14.123382,-12.507305,-10.506425
727.1,13.549104,-20.409904,17.792463
305.41,-0.40811405,18.312462,18.132437
305.21,-4.732409,16.76081,16.73129
305.22,-4.6073556,16.865389,16.528084
802.8,-7.185674,-25.88258,22.561586
373.31,-7.1173954,24.831343,-12.345605
173.51,34.32237,-4.16909,-1.7482604
403.91,13.278928,-20.282837,-10.156148
V23.81,-29.785273,-0.16876619,-7.153811
569.2,6.8028135,1.1624004,-24.517765
305.91,2.1046848,15.556799,17.38276
355.3,11.428272,-4.6373982,10.106523
726.91,13.24721,-14.223977,19.376417
726,8.840137,-8.34248,9.639321
425.8,-4.7685213,-6.164918,6.1178102
424,2.2117143,1.998916,-14.802014
362.03,-8.757751,24.670218,16.218626
724.5,22.437967,-2.9510226,5.0184116
789.2,2.7634468,-18.902826,-14.52621
836,7.7261662,-2.197497,22.020828
836.2,14.471389,5.7166944,26.276182
836.52,15.814275,-11.943733,10.947102
642.52,-17.269365,-17.966618,-12.868889
199.1,-9.056578,-9.300014,-20.32801
286.7,-1.9605472,-5.929814,-12.372265
E930.4,-3.552833,17.182957,-21.710442
348.39,22.34635,15.941447,11.602454
719.16,7.8092933,-0.21625713,22.58955
726.6,6.8559613,1.6206403,20.269592
389.01,24.293837,-11.854552,-5.380535
728.79,10.54047,-4.3981767,10.779404
153.4,-6.583922,-9.54438,-25.53025
153.1,-7.0035505,-9.5933485,-25.41964
152.8,-7.4986734,-11.252348,-24.172869
642.73,-31.206974,-8.202425,-11.0859995
153.6,-6.638488,-9.556931,-25.485771
649.13,-32.007557,0.048470296,-9.878509
431,30.732586,11.080419,2.7924244
649.03,-32.52733,-7.359552,3.6390972
649.04,-14.969847,-13.171314,-8.034298
726.61,7.317456,4.761044,21.048063
649.11,-28.174625,-19.387646,-3.7483199
428.31,0.6621223,-15.128539,5.958829
995.1,-2.8355467,17.060822,-23.08733
E005.2,9.74955,-5.278283,30.732136
670.12,-20.141964,-16.888842,-9.587993
477.8,-8.546708,6.3198957,-11.079033
891,9.381748,-1.4798737,0.13910884
197.7,-8.48805,-9.718416,-21.553986
197.4,-6.8025103,-12.36547,-24.47997
362.81,-8.798076,27.31989,13.653039
362.57,-7.6498513,24.774385,9.22022
879.2,-9.432155,-29.187826,4.972495
879.3,-9.429364,-29.185638,4.9735456
250.5,12.161836,5.200921,-5.561222
V79.9,4.2753267,17.855652,-10.044775
V23.83,-33.781765,-2.4467175,3.0887592
V26.51,-26.867973,4.9789166,2.298953
757.33,-5.0875764,8.789278,-30.991928
E916,-4.191191,6.4418006,23.274717
E915,15.943,-7.391614,-24.050684
E914,-0.32433662,32.874462,-13.536029
382,29.29068,-9.907934,-9.19625
424.9,4.308239,-12.46091,-5.928178
382.9,27.525726,-9.870559,-10.60256
V01.89,-7.685119,6.492942,-1.3811692
V01.1,2.9654143,14.481646,-5.7211976
V01.6,-10.501549,14.229527,6.150177
V01.79,4.7818713,-0.6366394,-11.531983
V01.4,-8.628706,14.787562,5.4566817
522.5,19.736162,6.656117,-20.604218
350.1,21.336872,8.991712,6.0585957
691.8,-9.179886,10.848649,-20.789225
