,x,y,z
279.3,-2.6158624,7.7587357,1.0613697
786.06,-11.023323,9.982423,3.2430108
660.31,-32.178593,-3.3533323,-8.385602
372.14,26.595224,2.8871608,5.9268246
571.49,3.3892498,-8.648858,-15.069994
571.8,-6.4995694,-4.0977273,-9.1482525
239,5.1925683,-10.935029,-11.830537
V70.2,14.727791,-8.675101,1.2727009
V67.51,-2.880335,6.762609,8.979942
999.9,4.5133467,-1.4004223,-8.769339
759.2,-5.76921,7.326695,-5.4024773
922.4,7.253692,1.953112,11.866636
922.9,13.68564,10.056978,13.602254
921.2,18.033524,2.9681973,11.286135
921.1,18.545168,2.73788,11.148995
922.31,11.48552,6.390815,13.78357
922.2,14.574227,10.7275,14.558675
922.1,13.702013,9.240284,14.366555
555.9,-8.487015,-15.074775,-12.150979
466.19,-7.741617,10.998139,2.5113342
451.82,1.020802,3.585731,-9.862703
451.84,1.0631385,3.531643,-9.875844
427.1,0.9835484,-11.747847,4.9470744
527.1,-4.96498,9.890494,-7.5759254
611.1,-15.555743,-7.9935102,7.511043
V84.01,-12.959302,-9.126993,3.4291885
V84.02,-12.934203,-8.989699,3.0523317
433.11,5.7503695,-4.0070295,8.257302
V41.2,10.7805,-4.001504,-16.014465
305.93,16.529055,-6.0515127,-5.614248
305.9,15.905085,-6.1790423,-0.8948676
235.1,-2.6019998,13.651385,-8.252552
235.2,-7.0904937,-14.500263,-7.879038
756.15,9.234097,7.139482,4.830773
710.2,-3.2120028,7.2794566,10.652783
292.81,11.116907,-5.809705,1.877955
E935.3,-4.764884,3.6479988,10.622695
362.06,19.723457,7.717403,-5.158798
362.04,20.100622,5.9050956,-5.440174
362.05,20.15219,6.9281917,-5.570679
448.1,-1.6907111,-6.853304,16.620367
284.1,-3.485429,-4.2929735,-6.8519354
524.62,5.97849,11.093512,-7.6224093
337.22,5.282547,5.9414997,6.908292
573.3,-6.2847557,-1.8392812,-8.317142
648.13,-21.635075,-13.929042,-8.27781
572.2,3.1297853,-6.3199873,-16.086504
842.01,3.85815,8.998224,16.613758
719.91,2.9128869,22.07847,2.9531674
830,9.707971,12.142604,8.6890955
V45.4,8.505586,5.819256,3.2362282
488.19,1.4234487,0.8189722,-1.3780743
E828.2,15.893187,9.910336,13.262844
646.21,-26.898808,-5.2978067,-6.0938582
569.9,-6.4028034,-14.377451,-8.709147
271.3,-6.1435056,2.568283,-0.24234547
301.81,13.235452,-11.426489,-1.7018596
480.9,-1.1462054,3.317158,-0.14667809
211.5,-8.214407,-4.5900145,-10.900782
V64.43,-0.14788322,24.8342,1.7664206
V58.65,-5.025036,4.7533855,8.237935
V64.41,-4.1578183,-6.163662,-13.126984
V54.09,9.321562,14.657626,11.842172
V54.01,3.6567268,15.769716,11.652663
V42.5,23.067286,4.0205016,3.7063773
785.4,8.587403,0.9402577,-6.5946164
156.2,-11.4918785,-4.7977695,-10.839501
733.6,-7.1551137,5.3118305,5.612483
E958.8,13.43546,-4.57301,1.7689167
671.31,-22.612762,-3.9546347,-7.60225
783.5,-7.043137,4.7227163,0.36416847
793.82,-14.677152,-6.0907607,4.239208
368.13,21.902008,-0.101085074,1.288626
375.15,24.355862,2.314433,1.9998298
784.49,-6.8628125,14.186581,-9.120489
784.59,8.895938,-4.454907,8.337669
E935.2,9.292049,-4.6935215,-0.15559204
E935.4,10.742301,-3.5560648,-0.56344306
244.2,-7.5087934,3.3516066,-3.8070865
244.1,-6.8332634,4.2825737,-3.6842315
567.31,2.0565267,0.2092325,23.987907
569.62,-1.6189793,-8.894264,-14.676166
564.81,10.898324,1.6500123,0.793567
536.42,-1.3406203,0.81354743,-14.083905
659.71,-29.450937,-4.206532,-9.122659
V23.82,-19.241106,-13.893345,-6.7181582
659.73,-24.127764,-10.733796,-8.212975
V65.2,12.160197,-6.5867925,-1.2526551
494,-6.152264,8.679953,4.160136
327.31,1.2388117,12.273854,-3.592807
V15.29,-8.912806,-4.8320055,4.9470873
V15.3,-8.24545,-10.538042,1.8363681
V14.8,-9.471772,-4.276107,7.638137
V14.9,-7.7735147,-1.1812665,9.525432
V14.6,-9.150729,-3.7188256,7.0280094
V03.1,-16.76523,2.9613032,11.335885
307.9,11.8800125,-6.503659,3.4600918
V03.6,-16.064589,2.9816628,5.481152
726.73,10.452868,17.716946,3.1960964
726.79,11.418164,17.90388,2.693369
726.72,12.411095,17.334543,3.3389182
727.03,1.4596734,6.95747,16.49147
242.1,-2.2884557,2.166258,-0.34798843
564.89,-2.7485592,-9.207894,-11.886493
550.9,-3.7185023,-3.0315704,-0.046640553
279.05,-2.3429658,8.8164425,1.0596201
567.21,-3.3658638,-6.757179,-14.995829
567.22,-3.9705536,-7.1490088,-15.202214
E016.9,11.987258,8.363552,8.197288
458,0.74831325,-1.5733612,0.7706762
911.5,-3.358808,2.1370957,18.342815
780.09,9.69477,-6.254004,3.910392
135,-6.424833,10.333955,8.383424
579,-10.01725,2.1278098,-5.361434
