,x,y,z
279.3,0.65289026,-1.7983187,-0.8354451
786.06,-2.8033955,1.4209229,-3.0619106
660.31,4.4647884,6.1593795,-23.315886
372.14,-3.028029,-13.25817,4.818105
571.49,0.7375528,6.228738,-4.9013495
571.8,2.5332477,7.504592,-5.23843
239,-4.683296,3.9380434,-12.002523
V70.2,6.989104,-0.73990023,11.939651
V67.51,-9.184236,-2.9629905,-1.2587154
999.9,-2.5582347,1.8473657,-4.9911566
759.2,9.1394825,2.3512135,3.1430805
922.4,12.80802,8.184114,6.594313
922.9,-5.5961857,0.027209466,16.856237
921.2,-2.088704,-5.318801,16.555992
921.1,-2.029065,-5.674983,16.719301
922.31,-3.1030834,-0.14919585,13.207828
922.2,-5.859349,0.17241512,18.178606
922.1,-5.4544835,-0.46062765,17.412844
555.9,0.8309698,13.505827,0.3800683
466.19,-3.2533238,-2.3625495,-0.8431857
451.82,1.2713135,-9.317296,-8.203414
451.84,1.2512383,-9.338209,-8.157025
427.1,-1.5097169,-1.5469158,-7.777214
527.1,12.628217,-7.1577992,3.9993045
611.1,-1.4894688,9.108569,-14.996265
V84.01,1.9231161,6.3878965,-11.952306
V84.02,2.1127498,6.342404,-11.907605
433.11,0.5141346,-5.5340943,8.7231
V41.2,-9.463212,-9.327732,-4.202827
305.93,7.658529,3.5832028,13.823999
305.9,8.252985,1.067836,14.420483
235.1,-11.673211,3.5307925,-3.9317567
235.2,2.5552375,13.649752,-3.7896197
756.15,-8.951626,-5.942612,2.131397
710.2,-9.810438,-2.6351304,-2.4328275
292.81,3.4874213,0.4428511,10.571999
E935.3,-7.7892036,-5.0122046,-2.3615727
362.06,-0.4433795,-11.5427065,14.980924
362.04,0.1285899,-11.311783,14.180392
362.05,-0.124544755,-11.438822,14.7019415
448.1,2.0937717,-13.166725,-0.42227554
284.1,0.44539577,6.3338566,-1.6284331
524.62,-12.018833,-10.12799,-1.0000168
337.22,-6.3375263,-3.5990489,4.18893
573.3,1.9699101,5.9153666,-4.6783795
648.13,9.363616,-1.6664518,-16.339499
572.2,-0.72597456,7.394836,-4.3875933
842.01,-8.89452,7.466569,10.759663
719.91,-17.615446,-0.5643404,4.1992993
830,-7.8557615,0.19995001,10.594466
V45.4,-8.51755,-5.195677,4.6109633
488.19,-1.4116838,1.032813,0.99354684
E828.2,-6.011597,-2.0710351,17.681015
646.21,4.888693,3.3857334,-19.237051
569.9,2.2276785,13.249925,-2.9778657
271.3,5.640242,0.70118445,-0.40489745
301.81,9.353672,-0.59491825,10.1395645
480.9,-1.5727142,-0.7399752,0.24897856
211.5,2.7776976,9.183101,-7.578361
V64.43,-20.647518,-0.09436214,2.9808843
V58.65,-7.52632,-3.3722696,-3.7015471
V64.41,-2.218185,10.612037,-4.2786145
V54.09,-7.130548,-1.5339059,9.445897
V54.01,-14.574748,6.5987105,-0.05736525
V42.5,-3.8357325,-15.246449,10.166944
785.4,-1.6997021,8.112304,4.941233
156.2,0.2355728,10.509041,-7.534379
733.6,1.3635575,-2.732593,-2.4833727
E958.8,4.192457,0.451162,12.791415
671.31,3.2503948,2.3025732,-16.334436
783.5,7.1275797,-1.0112847,0.85085124
793.82,-2.694188,10.865438,-14.448193
368.13,-2.0406902,-11.926204,7.555823
375.15,-2.1565719,-14.821547,8.500601
784.49,-2.4018898,-12.767368,-6.8858585
784.59,1.3595493,-4.9818735,10.415401
E935.2,3.3705573,1.3185505,8.80198
E935.4,3.0002275,3.0588129,10.894939
244.2,6.736965,2.8756416,2.0434358
244.1,7.4299636,2.7926137,1.6050682
567.31,-7.1102295,6.260012,0.042437702
569.62,-2.23914,11.853838,-1.2368214
564.81,0.16921957,3.9688482,9.067708
536.42,-6.020177,3.238855,0.4242163
659.71,5.464954,5.7673836,-21.649479
V23.82,11.005662,-1.9598371,-15.253159
659.73,8.121678,0.40974882,-17.761627
V65.2,6.241629,3.0419922,12.375142
494,-2.2892463,-1.3294375,-0.7580326
327.31,8.312943,-5.905235,4.068165
V15.29,3.3745348,1.1859883,-8.664669
V15.3,-0.6226968,6.2521996,-9.938598
V14.8,3.9296374,-0.50367683,-9.168876
V14.9,2.3393655,-1.1300943,-9.86386
V14.6,3.8322046,-0.26904932,-9.016251
V03.1,16.187504,-4.737777,-0.48953286
307.9,4.0861106,-0.792471,11.044345
V03.6,13.023237,-4.18701,-0.9796686
726.73,-13.594233,0.69051814,11.095722
726.79,-14.108214,0.29940593,11.241338
726.72,-13.77796,-0.42612737,11.279395
727.03,-8.317829,5.517672,9.540754
242.1,1.578017,0.20196503,0.5705148
564.89,0.7621509,11.26061,-2.98329
550.9,3.665022,4.863923,2.9472806
279.05,10.562813,9.162517,2.0009265
567.21,-3.0242076,11.618143,-3.610486
567.22,-3.0112948,11.988558,-3.4931664
E016.9,-6.4734883,0.6290817,13.152858
458,0.49214965,1.0569868,1.0064656
911.5,-14.675232,-0.37928057,-8.418616
780.09,2.6665437,-1.5784276,10.438636
135,-6.3823624,-2.1789656,-3.1745453
579,7.378256,6.545851,-0.15964234
366.51,-1.4737126,-15.0902605,6.3757167
