,x,y,z
279.3,-3.0861118,3.3835053,1.0648957
786.06,2.567608,-4.04606,-1.9656757
660.31,-3.3652093,-10.768793,-15.489788
372.14,-1.5141262,12.641316,8.085751
571.49,-3.3131256,-3.4800541,-0.74665356
571.8,-4.288062,-4.958197,-1.5743977
239,-2.0559926,-4.4462695,0.5374392
V70.2,6.5019994,7.303262,-5.1468945
V67.51,-2.4224484,1.1241167,-0.31330317
999.9,1.3933111,-5.1429105,-2.6482334
759.2,-4.8195815,4.9843974,-0.40922278
922.4,4.1567297,3.237763,9.2774515
922.9,5.5946774,3.4180086,9.75594
921.2,4.7507973,5.8590617,10.172059
921.1,4.659625,6.178337,9.903121
922.31,5.763882,3.035062,7.673864
922.2,5.0539155,3.3986328,9.104016
922.1,5.597211,3.464668,9.929397
555.9,-1.3193281,5.913227,-1.3998735
466.19,-1.4051028,4.5604687,1.2679509
451.82,0.55898905,-5.3963275,-0.4645277
451.84,0.48160228,-5.6366544,-0.098677635
427.1,4.4846973,-1.8874102,-3.6360207
527.1,-5.927469,6.886597,0.66510725
611.1,-9.041257,1.5674037,-1.0341285
V84.01,-10.075881,0.77567023,-1.4993451
V84.02,-10.149173,0.8359405,-1.6946095
433.11,5.154511,4.480781,1.517687
V41.2,-4.6484656,10.504173,0.6328087
305.93,5.6141806,4.8654804,-5.8595347
305.9,6.794312,6.251452,-6.6454916
235.1,-7.068724,6.819568,0.83686846
235.2,-7.4832263,-7.132462,-2.464459
756.15,11.187602,-3.7517402,4.114315
710.2,-3.461422,3.307538,2.6698523
292.81,6.4869366,4.626744,-3.9224308
E935.3,-2.3508122,4.359346,3.3111527
362.06,-2.4815533,18.642376,5.4787903
362.04,-2.358808,18.21713,5.608242
362.05,-2.4505353,18.707165,5.404546
448.1,-5.6668324,1.6706841,7.4759226
284.1,-1.8467201,-4.7788315,-1.0306413
524.62,-4.7960544,8.274602,2.344254
337.22,9.527547,-1.4083573,5.6847034
573.3,-3.2105682,-3.2924068,-0.8031671
648.13,-7.111748,-2.886079,-16.06393
572.2,-3.465009,-4.903027,0.28364938
842.01,9.497483,-1.7441093,11.807132
719.91,10.172292,-4.8317876,9.311953
830,5.249316,-0.5010899,10.0184
V45.4,9.909525,-4.225284,3.332895
488.19,0.8971368,0.10454972,0.3108649
E828.2,6.5030994,3.6081991,11.099742
646.21,-4.2952785,-8.154349,-14.071541
569.9,-6.449996,-7.353429,-2.492977
271.3,-2.717335,0.41187325,-2.8137212
301.81,4.3526344,7.5203695,-5.2314377
480.9,-0.5099127,2.7565475,0.71152234
211.5,-6.062649,-6.385265,-0.80701774
V64.43,9.076954,-6.968028,9.838417
V58.65,-0.40800354,-2.3925424,-3.6244524
V64.41,-5.2867007,-9.383752,0.020372745
V54.09,5.799263,-0.05252255,8.832737
V54.01,4.439837,-5.4708343,7.240988
V42.5,-0.5125556,15.789049,6.9659066
785.4,1.0409927,-2.2399378,5.541822
156.2,-7.2257547,-5.470117,0.098213
733.6,-1.2786673,5.183342,0.37222454
E958.8,6.5951524,6.0132895,-4.1224203
671.31,-3.528009,-6.5386844,-12.539194
783.5,-1.7312136,2.5940523,-1.9325907
793.82,-8.412893,1.2864287,-2.3377
368.13,0.31797767,13.047101,6.2716703
375.15,-1.214865,14.966031,6.956655
784.49,-5.263137,7.184081,-0.4532593
784.59,6.1458983,4.922081,1.0836778
E935.2,4.21711,2.6277075,-4.5017467
E935.4,4.453131,3.160481,-4.6293902
244.2,-3.671812,1.9116066,-2.1881325
244.1,-3.2978606,1.8582138,-1.8307569
567.31,2.5398629,-5.8617578,3.355957
569.62,-3.4993382,-7.873024,0.95719737
564.81,7.9439683,0.9389252,2.416324
536.42,6.7603645,0.8166486,0.37283266
659.71,-3.4232702,-9.58157,-15.423282
V23.82,-7.1925993,-2.3422544,-15.998353
659.73,-5.9966025,-4.8652916,-15.898839
V65.2,5.8758836,4.851415,-6.886456
