,x,y,z
611.1,0.0072333566,-0.078413494,0.036919706
648.13,-0.10707593,0.30840513,-0.2507479
V45.4,-0.003468512,0.05065532,0.016560122
494,0.059014022,0.036261737,0.04836256
V15.29,0.04293426,-0.021510392,0.039776646
V14.9,0.057741612,-0.23384485,0.07156965
V14.6,0.033391006,-0.03290818,0.15740433
V72.60,1.639827,-129.17857,-77.1313
634.91,-0.0040967125,0.09667697,-0.061116945
647.64,-0.006825,0.1294178,-0.13253295
585.2,-0.003914919,-0.062310167,0.047403924
585.1,0.008844044,-0.07768063,0.04389641
V23.81,0.058740333,0.30097055,-0.13847688
642.52,-0.014844735,0.30424362,-0.21595551
649.13,-0.02589913,0.29578292,-0.24759972
649.03,-0.00980866,0.28744078,-0.20774047
649.04,-0.009939961,0.2214209,-0.15432382
V23.83,-0.058570508,0.32906157,-0.22191247
611.72,0.003010319,-0.07582264,0.054909047
V73.98,-0.003051769,-0.02130902,-0.024776079
616.89,0.0051918514,-0.053648952,0.047590803
493.91,-0.016419973,-0.037090175,0.045672692
519.11,0.016808495,-0.116462156,0.042279918
V12.72,0.0041924547,-0.054569576,-0.10650657
V85.37,-0.023122724,-0.055166014,0.060729433
295.82,-0.012090272,-0.05601075,0.041645654
V26.29,-0.00018275669,-0.03365814,0.036071233
V45.74,0.003187396,-0.059832044,0.06532344
642.4,-0.00802483,0.12077423,-0.0649575
462,-0.039192297,-0.03749321,-0.30700725
624.9,0.00425636,-0.05558438,0.044201232
626.3,-0.0037364024,-0.046312753,0.047389876
626.5,-0.025075793,-0.03239904,0.03891783
627.9,0.017175045,-0.049614966,0.042732976
626.7,0.007488281,-0.02843864,0.055661153
627.3,0.003765494,-0.058459707,0.066690706
839.21,0.021280728,-0.051069286,0.016188275
623.9,-0.010995235,-0.05108908,0.049350277
V05.9,-0.0037017018,-0.04386924,0.036721278
V67.2,0.08320354,-0.113725826,0.05540446
V15.52,0.0016109948,-0.063036256,0.06257762
643.21,-0.014583008,0.30420005,-0.20775698
592,0.004659389,-0.06389075,0.06468729
625.6,0.0071309316,-0.0877323,0.06405116
518.82,0.17585896,-0.1906902,0.05994142
V15.1,0.00092434604,-0.020742165,0.04239574
611.82,0.012074105,-0.07033471,0.07827476
V14.7,-0.004542988,-0.119633034,0.064468086
V45.87,0.018190142,-0.05758094,0.0703982
614.4,0.0070117656,-0.058339205,0.053246994
634.92,-0.01012419,0.09621235,-0.057907898
648.92,-0.016561076,0.30703142,-0.22611082
648.81,-0.010495001,0.31927216,-0.22786301
648.84,-0.0036248667,0.16915563,-0.119839035
648.83,-0.002177597,0.31508103,-0.22680181
648.94,-0.018559683,0.25678894,-0.18861757
311,34.573616,7.990206,-46.5456
V15.7,0.0014169528,-0.042582154,0.033145603
V15.89,-0.16649109,-0.100915946,0.07219978
V12.55,0.008810375,-0.027727751,0.09153274
642.51,-0.016845606,0.3165135,-0.22725762
593.9,0.008868799,-0.049928233,0.037498426
V74.2,0.00322345,0.08076024,0.05061698
V71.4,0.022162635,-0.09712793,0.045613125
V70.9,-0.07570821,-0.08171704,0.041459274
V71.09,0.0049870918,-0.053004615,0.0416968
618.89,-0.0012708614,-0.10413084,-0.00085152686
616.5,0.0044426946,-0.055050105,0.04246016
616.11,0.015729068,-0.05632644,0.040201653
614.8,0.0020045592,-0.048377626,0.062011126
579.8,-0.07680222,-0.034170978,0.037848447
745.5,0.01898864,-0.04110533,0.021448784
627.1,-0.057940885,-0.055852775,0.0628348
V44.8,-0.051947378,-0.057906426,0.063215554
519.9,-0.012156978,0.010771662,-0.03252036
